codigo_elemnto,nmbre_elemnto,dscrpcion_elemnto,ctgria_elemnto,und_elemnto,exstncia_elemnto,bdga_elemnto,precio_venta_ac,precio_venta_an,costo_venta,mrgen_utldad,tiene_iva,stock_minimo,stock_maximo,estado
2775,PROD002775,NOM_PROD2775,DES_PROD2775,4,1,349,4,5221,0,4393,18.87,S,331,418,A
2776,PROD002776,NOM_PROD2776,DES_PROD2776,3,1,493,2,3081,0,2664,15.69,S,468,591,A
2777,PROD002777,NOM_PROD2777,DES_PROD2777,2,3,267,4,2484,0,2072,19.92,N,253,320,I
2778,PROD002778,NOM_PROD2778,DES_PROD2778,4,1,295,4,5312,0,4826,10.08,S,280,354,I
2779,PROD002779,NOM_PROD2779,DES_PROD2779,5,3,118,3,2471,0,2244,10.12,S,112,141,I
2780,PROD002780,NOM_PROD2780,DES_PROD2780,4,2,359,3,5255,0,4463,17.75,N,341,430,A
2781,PROD002781,NOM_PROD2781,DES_PROD2781,2,1,271,2,4356,0,3899,11.74,N,257,325,I
2782,PROD002782,NOM_PROD2782,DES_PROD2782,1,3,16,1,3943,0,3391,16.3,S,15,19,I
2783,PROD002783,NOM_PROD2783,DES_PROD2783,4,1,94,2,5709,0,4998,14.24,S,89,112,I
2784,PROD002784,NOM_PROD2784,DES_PROD2784,5,1,381,2,4703,0,4034,16.59,N,361,457,A
2785,PROD002785,NOM_PROD2785,DES_PROD2785,1,3,472,2,4390,0,3721,17.99,N,448,566,I
2786,PROD002786,NOM_PROD2786,DES_PROD2786,2,3,361,2,4021,0,3617,11.19,S,342,433,A
2787,PROD002787,NOM_PROD2787,DES_PROD2787,2,1,402,2,2918,0,2463,18.49,S,381,482,I
2788,PROD002788,NOM_PROD2788,DES_PROD2788,4,2,25,4,2426,0,2159,12.37,S,23,30,A
2789,PROD002789,NOM_PROD2789,DES_PROD2789,5,1,372,5,5439,0,4813,13.02,N,353,446,A
2790,PROD002790,NOM_PROD2790,DES_PROD2790,3,2,216,2,3276,0,2865,14.37,N,205,259,A
2791,PROD002791,NOM_PROD2791,DES_PROD2791,3,1,84,4,2631,0,2216,18.73,N,79,100,I
2792,PROD002792,NOM_PROD2792,DES_PROD2792,5,2,94,2,2992,0,2565,16.68,N,89,112,I
2793,PROD002793,NOM_PROD2793,DES_PROD2793,5,3,308,4,4813,0,4348,10.7,N,292,369,A
2794,PROD002794,NOM_PROD2794,DES_PROD2794,4,2,366,2,4632,0,4099,13.01,N,347,439,I
2795,PROD002795,NOM_PROD2795,DES_PROD2795,5,3,467,2,3310,0,2803,18.11,N,443,560,I
2796,PROD002796,NOM_PROD2796,DES_PROD2796,1,2,478,3,2387,0,2036,17.27,S,454,573,I
2797,PROD002797,NOM_PROD2797,DES_PROD2797,2,2,90,4,3449,0,2937,17.44,S,85,108,A
2798,PROD002798,NOM_PROD2798,DES_PROD2798,1,2,320,2,4531,0,4057,11.7,N,304,384,I
2799,PROD002799,NOM_PROD2799,DES_PROD2799,1,1,416,5,5724,0,4982,14.9,S,395,499,I
2800,PROD002800,NOM_PROD2800,DES_PROD2800,2,1,330,5,4540,0,3935,15.4,N,313,396,A
2801,PROD002801,NOM_PROD2801,DES_PROD2801,2,2,81,2,2462,0,2160,13.99,S,76,97,I
2802,PROD002802,NOM_PROD2802,DES_PROD2802,5,2,186,1,2771,0,2368,17.06,S,176,223,I
2803,PROD002803,NOM_PROD2803,DES_PROD2803,3,1,330,1,4809,0,4189,14.82,S,313,396,A
2804,PROD002804,NOM_PROD2804,DES_PROD2804,1,1,484,2,5075,0,4587,10.64,N,459,580,A
2805,PROD002805,NOM_PROD2805,DES_PROD2805,2,1,147,4,4812,0,4210,14.3,N,139,176,I
2806,PROD002806,NOM_PROD2806,DES_PROD2806,4,2,18,5,2272,0,2003,13.44,N,17,21,I
2807,PROD002807,NOM_PROD2807,DES_PROD2807,1,3,185,2,4305,0,3686,16.81,S,175,222,A
2808,PROD002808,NOM_PROD2808,DES_PROD2808,3,3,196,1,3480,0,2977,16.9,N,186,235,I
2809,PROD002809,NOM_PROD2809,DES_PROD2809,3,1,246,1,4900,0,4335,13.04,N,233,295,A
2810,PROD002810,NOM_PROD2810,DES_PROD2810,2,3,291,4,4474,0,4027,11.12,S,276,349,A
2811,PROD002811,NOM_PROD2811,DES_PROD2811,1,1,334,3,2272,0,1996,13.85,N,317,400,I
2812,PROD002812,NOM_PROD2812,DES_PROD2812,3,2,196,1,3386,0,2863,18.27,N,186,235,A
2813,PROD002813,NOM_PROD2813,DES_PROD2813,4,1,360,4,3905,0,3349,16.63,S,342,432,I
2814,PROD002814,NOM_PROD2814,DES_PROD2814,4,3,169,1,3615,0,3158,14.49,N,160,202,A
2815,PROD002815,NOM_PROD2815,DES_PROD2815,3,1,37,2,5663,0,4858,16.58,S,35,44,A
2816,PROD002816,NOM_PROD2816,DES_PROD2816,1,2,238,1,5256,0,4729,11.15,S,226,285,A
2817,PROD002817,NOM_PROD2817,DES_PROD2817,3,3,280,3,4577,0,3899,17.41,N,266,336,I
2818,PROD002818,NOM_PROD2818,DES_PROD2818,4,1,419,5,3148,0,2816,11.82,N,398,502,I
2819,PROD002819,NOM_PROD2819,DES_PROD2819,1,2,240,1,3175,0,2748,15.57,N,228,288,I
2820,PROD002820,NOM_PROD2820,DES_PROD2820,5,3,17,5,4718,0,3975,18.7,N,16,20,A
2821,PROD002821,NOM_PROD2821,DES_PROD2821,1,1,432,3,5515,0,4624,19.29,S,410,518,I
2822,PROD002822,NOM_PROD2822,DES_PROD2822,5,3,337,2,5628,0,4835,16.41,N,320,404,I
2823,PROD002823,NOM_PROD2823,DES_PROD2823,3,3,109,2,4121,0,3706,11.21,S,103,130,I
2824,PROD002824,NOM_PROD2824,DES_PROD2824,2,2,340,3,5391,0,4575,17.85,N,323,408,A
2825,PROD002825,NOM_PROD2825,DES_PROD2825,2,2,130,4,5433,0,4684,16.01,N,123,156,A
2826,PROD002826,NOM_PROD2826,DES_PROD2826,2,3,456,2,5102,0,4520,12.89,S,433,547,A
2827,PROD002827,NOM_PROD2827,DES_PROD2827,5,2,437,2,2796,0,2441,14.58,S,415,524,A
2828,PROD002828,NOM_PROD2828,DES_PROD2828,4,1,172,5,4841,0,4046,19.65,S,163,206,I
2829,PROD002829,NOM_PROD2829,DES_PROD2829,5,1,83,4,4156,0,3728,11.49,N,78,99,I
2830,PROD002830,NOM_PROD2830,DES_PROD2830,2,3,232,1,3295,0,2811,17.23,S,220,278,A
2831,PROD002831,NOM_PROD2831,DES_PROD2831,1,2,151,2,4636,0,4047,14.56,S,143,181,A
2832,PROD002832,NOM_PROD2832,DES_PROD2832,2,3,214,3,3049,0,2641,15.47,S,203,256,I
2833,PROD002833,NOM_PROD2833,DES_PROD2833,5,1,262,5,5358,0,4616,16.09,S,248,314,A
2834,PROD002834,NOM_PROD2834,DES_PROD2834,2,2,251,5,2342,0,1986,17.95,N,238,301,A
2835,PROD002835,NOM_PROD2835,DES_PROD2835,4,3,7,4,4522,0,3903,15.88,S,6,8,A
2836,PROD002836,NOM_PROD2836,DES_PROD2836,3,3,326,4,2681,0,2348,14.19,N,309,391,A
2837,PROD002837,NOM_PROD2837,DES_PROD2837,1,2,147,4,5050,0,4581,10.24,N,139,176,A
2838,PROD002838,NOM_PROD2838,DES_PROD2838,5,2,407,5,5466,0,4565,19.74,N,386,488,A
2839,PROD002839,NOM_PROD2839,DES_PROD2839,3,3,48,3,4164,0,3475,19.84,N,45,57,I
2840,PROD002840,NOM_PROD2840,DES_PROD2840,4,1,483,2,4240,0,3800,11.58,S,458,579,I
2841,PROD002841,NOM_PROD2841,DES_PROD2841,5,2,223,3,4824,0,4361,10.63,N,211,267,I
2842,PROD002842,NOM_PROD2842,DES_PROD2842,1,3,125,1,5446,0,4841,12.5,S,118,150,A
2843,PROD002843,NOM_PROD2843,DES_PROD2843,5,3,414,2,2776,0,2493,11.39,N,393,496,I
2844,PROD002844,NOM_PROD2844,DES_PROD2844,2,1,151,5,4719,0,4180,12.9,S,143,181,I
2845,PROD002845,NOM_PROD2845,DES_PROD2845,4,3,318,4,3635,0,3155,15.22,N,302,381,I
2846,PROD002846,NOM_PROD2846,DES_PROD2846,5,2,170,1,5187,0,4433,17.02,N,161,204,A
2847,PROD002847,NOM_PROD2847,DES_PROD2847,5,1,233,5,4874,0,4126,18.15,S,221,279,I
2848,PROD002848,NOM_PROD2848,DES_PROD2848,2,2,225,4,2624,0,2318,13.23,S,213,270,I
2849,PROD002849,NOM_PROD2849,DES_PROD2849,2,1,342,3,5418,0,4853,11.66,N,324,410,A
2850,PROD002850,NOM_PROD2850,DES_PROD2850,4,3,375,1,4151,0,3543,17.17,N,356,450,A
2851,PROD002851,NOM_PROD2851,DES_PROD2851,4,1,293,2,4789,0,4090,17.1,S,278,351,A
2852,PROD002852,NOM_PROD2852,DES_PROD2852,4,2,377,1,4150,0,3506,18.38,N,358,452,I
2853,PROD002853,NOM_PROD2853,DES_PROD2853,5,1,389,5,3172,0,2880,10.14,S,369,466,I
2854,PROD002854,NOM_PROD2854,DES_PROD2854,3,3,236,1,2914,0,2448,19.05,S,224,283,I
2855,PROD002855,NOM_PROD2855,DES_PROD2855,2,2,292,5,5694,0,4754,19.79,S,277,350,A
2856,PROD002856,NOM_PROD2856,DES_PROD2856,5,3,358,5,2476,0,2149,15.24,S,340,429,I
2857,PROD002857,NOM_PROD2857,DES_PROD2857,1,1,273,3,2686,0,2400,11.93,N,259,327,I
2858,PROD002858,NOM_PROD2858,DES_PROD2858,5,3,75,3,4939,0,4486,10.1,N,71,90,I
2859,PROD002859,NOM_PROD2859,DES_PROD2859,4,2,294,2,3128,0,2662,17.52,S,279,352,A
2860,PROD002860,NOM_PROD2860,DES_PROD2860,2,2,134,4,5069,0,4501,12.64,N,127,160,I
2861,PROD002861,NOM_PROD2861,DES_PROD2861,2,2,331,3,3701,0,3141,17.86,S,314,397,A
2862,PROD002862,NOM_PROD2862,DES_PROD2862,5,3,456,1,2134,0,1913,11.59,S,433,547,A
2863,PROD002863,NOM_PROD2863,DES_PROD2863,4,3,245,3,5359,0,4535,18.17,N,232,294,A
2864,PROD002864,NOM_PROD2864,DES_PROD2864,2,1,489,3,5382,0,4613,16.69,N,464,586,I
2865,PROD002865,NOM_PROD2865,DES_PROD2865,5,3,293,4,2935,0,2504,17.24,N,278,351,I
2866,PROD002866,NOM_PROD2866,DES_PROD2866,3,3,79,4,3738,0,3157,18.41,N,75,94,I
2867,PROD002867,NOM_PROD2867,DES_PROD2867,5,2,410,4,4728,0,4290,10.22,S,389,492,I
2868,PROD002868,NOM_PROD2868,DES_PROD2868,1,2,312,1,3034,0,2635,15.16,S,296,374,A
2869,PROD002869,NOM_PROD2869,DES_PROD2869,3,1,471,3,4737,0,4242,11.69,S,447,565,I
2870,PROD002870,NOM_PROD2870,DES_PROD2870,5,1,149,5,5010,0,4455,12.48,S,141,178,I
2871,PROD002871,NOM_PROD2871,DES_PROD2871,3,3,497,2,5518,0,4775,15.58,S,472,596,A
2872,PROD002872,NOM_PROD2872,DES_PROD2872,3,2,347,1,4622,0,4015,15.13,N,329,416,I
2873,PROD002873,NOM_PROD2873,DES_PROD2873,1,2,392,2,4182,0,3758,11.3,S,372,470,A
2874,PROD002874,NOM_PROD2874,DES_PROD2874,3,2,352,1,2196,0,1996,10.07,N,334,422,A
2875,PROD002875,NOM_PROD2875,DES_PROD2875,3,3,65,5,3026,0,2596,16.58,S,61,78,I
2876,PROD002876,NOM_PROD2876,DES_PROD2876,1,3,239,3,2431,0,2078,17.03,S,227,286,I
2877,PROD002877,NOM_PROD2877,DES_PROD2877,5,3,270,4,5572,0,4882,14.14,N,256,324,A
2878,PROD002878,NOM_PROD2878,DES_PROD2878,2,3,446,1,3413,0,2856,19.52,S,423,535,I
2879,PROD002879,NOM_PROD2879,DES_PROD2879,3,1,121,4,4049,0,3380,19.82,S,114,145,I
2880,PROD002880,NOM_PROD2880,DES_PROD2880,3,3,459,2,3513,0,3021,16.31,N,436,550,A
2881,PROD002881,NOM_PROD2881,DES_PROD2881,4,1,150,4,2137,0,1908,12.05,S,142,180,A
2882,PROD002882,NOM_PROD2882,DES_PROD2882,4,2,354,2,2424,0,2040,18.86,S,336,424,I
2883,PROD002883,NOM_PROD2883,DES_PROD2883,1,3,345,1,5428,0,4707,15.32,N,327,414,A
2884,PROD002884,NOM_PROD2884,DES_PROD2884,3,1,321,3,3629,0,3235,12.2,S,304,385,I
2885,PROD002885,NOM_PROD2885,DES_PROD2885,3,1,67,1,5140,0,4508,14.04,S,63,80,I
2886,PROD002886,NOM_PROD2886,DES_PROD2886,3,1,100,2,2267,0,1965,15.41,N,95,120,I
2887,PROD002887,NOM_PROD2887,DES_PROD2887,5,2,471,1,2878,0,2535,13.55,N,447,565,A
2888,PROD002888,NOM_PROD2888,DES_PROD2888,4,1,491,1,3440,0,2907,18.34,S,466,589,I
2889,PROD002889,NOM_PROD2889,DES_PROD2889,3,1,61,3,5404,0,4506,19.94,S,57,73,A
2890,PROD002890,NOM_PROD2890,DES_PROD2890,4,2,464,3,3405,0,3083,10.46,N,440,556,I
2891,PROD002891,NOM_PROD2891,DES_PROD2891,1,2,8,1,4501,0,3975,13.24,S,7,9,I
2892,PROD002892,NOM_PROD2892,DES_PROD2892,5,3,459,3,4319,0,3787,14.06,S,436,550,I
2893,PROD002893,NOM_PROD2893,DES_PROD2893,3,3,414,3,5179,0,4339,19.38,S,393,496,A
2894,PROD002894,NOM_PROD2894,DES_PROD2894,2,2,331,3,2805,0,2529,10.92,N,314,397,I
2895,PROD002895,NOM_PROD2895,DES_PROD2895,2,3,227,1,4387,0,3763,16.6,S,215,272,I
2896,PROD002896,NOM_PROD2896,DES_PROD2896,4,3,397,3,5368,0,4594,16.86,S,377,476,A
2897,PROD002897,NOM_PROD2897,DES_PROD2897,3,2,67,4,4635,0,4107,12.86,S,63,80,A
2898,PROD002898,NOM_PROD2898,DES_PROD2898,2,3,178,2,2808,0,2453,14.49,N,169,213,A
2899,PROD002899,NOM_PROD2899,DES_PROD2899,5,1,490,4,5441,0,4565,19.19,S,465,588,A
2900,PROD002900,NOM_PROD2900,DES_PROD2900,5,2,191,2,2473,0,2242,10.31,N,181,229,A
2901,PROD002901,NOM_PROD2901,DES_PROD2901,2,1,444,3,5312,0,4589,15.76,S,421,532,A
2902,PROD002902,NOM_PROD2902,DES_PROD2902,1,3,488,5,3899,0,3416,14.16,N,463,585,I
2903,PROD002903,NOM_PROD2903,DES_PROD2903,3,1,478,1,2983,0,2509,18.91,S,454,573,I
2904,PROD002904,NOM_PROD2904,DES_PROD2904,4,3,426,4,5597,0,4739,18.11,S,404,511,I
2905,PROD002905,NOM_PROD2905,DES_PROD2905,5,1,330,2,5746,0,4902,17.23,S,313,396,I
2906,PROD002906,NOM_PROD2906,DES_PROD2906,5,2,149,5,4312,0,3604,19.65,N,141,178,A
2907,PROD002907,NOM_PROD2907,DES_PROD2907,2,2,124,4,4599,0,4018,14.48,N,117,148,A
2908,PROD002908,NOM_PROD2908,DES_PROD2908,3,3,136,4,2255,0,2037,10.75,S,129,163,A
2909,PROD002909,NOM_PROD2909,DES_PROD2909,4,1,287,5,5679,0,4796,18.43,S,272,344,A
2910,PROD002910,NOM_PROD2910,DES_PROD2910,5,2,113,5,4231,0,3665,15.45,S,107,135,I
2911,PROD002911,NOM_PROD2911,DES_PROD2911,5,3,419,2,5149,0,4543,13.34,N,398,502,A
2912,PROD002912,NOM_PROD2912,DES_PROD2912,4,1,287,1,3661,0,3142,16.52,S,272,344,A
2913,PROD002913,NOM_PROD2913,DES_PROD2913,1,1,28,3,3830,0,3286,16.56,S,26,33,A
2914,PROD002914,NOM_PROD2914,DES_PROD2914,2,3,204,4,5064,0,4451,13.79,N,193,244,I
2915,PROD002915,NOM_PROD2915,DES_PROD2915,5,2,124,5,3943,0,3383,16.58,N,117,148,I
2916,PROD002916,NOM_PROD2916,DES_PROD2916,3,1,262,2,5361,0,4765,12.51,S,248,314,I
2917,PROD002917,NOM_PROD2917,DES_PROD2917,4,1,108,5,5508,0,4858,13.4,S,102,129,I
2918,PROD002918,NOM_PROD2918,DES_PROD2918,4,2,77,2,4768,0,4286,11.26,N,73,92,I
2919,PROD002919,NOM_PROD2919,DES_PROD2919,3,3,283,2,3511,0,2965,18.44,S,268,339,A
2920,PROD002920,NOM_PROD2920,DES_PROD2920,3,3,367,5,3609,0,3279,10.08,S,348,440,A
2921,PROD002921,NOM_PROD2921,DES_PROD2921,4,1,114,5,5111,0,4429,15.41,N,108,136,A
2922,PROD002922,NOM_PROD2922,DES_PROD2922,3,1,272,4,5423,0,4794,13.13,S,258,326,I
2923,PROD002923,NOM_PROD2923,DES_PROD2923,4,1,288,4,2122,0,1918,10.67,S,273,345,I
2924,PROD002924,NOM_PROD2924,DES_PROD2924,1,2,355,2,4576,0,3984,14.87,S,337,426,I
2925,PROD002925,NOM_PROD2925,DES_PROD2925,3,2,176,5,3906,0,3423,14.13,N,167,211,I
2926,PROD002926,NOM_PROD2926,DES_PROD2926,3,2,106,3,2585,0,2318,11.56,N,100,127,I
2927,PROD002927,NOM_PROD2927,DES_PROD2927,1,2,144,5,3643,0,3242,12.38,S,136,172,A
2928,PROD002928,NOM_PROD2928,DES_PROD2928,2,2,45,4,4586,0,3999,14.7,N,42,54,I
2929,PROD002929,NOM_PROD2929,DES_PROD2929,5,1,477,1,3229,0,2762,16.92,N,453,572,A
2930,PROD002930,NOM_PROD2930,DES_PROD2930,4,2,39,5,5295,0,4802,10.27,S,37,46,A
2931,PROD002931,NOM_PROD2931,DES_PROD2931,4,3,82,3,5705,0,4882,16.86,S,77,98,A
2932,PROD002932,NOM_PROD2932,DES_PROD2932,4,3,387,5,2740,0,2461,11.34,N,367,464,I
2933,PROD002933,NOM_PROD2933,DES_PROD2933,2,2,307,3,5591,0,4965,12.62,S,291,368,I
2934,PROD002934,NOM_PROD2934,DES_PROD2934,4,2,60,5,5184,0,4511,14.94,S,57,72,I
2935,PROD002935,NOM_PROD2935,DES_PROD2935,3,1,224,3,2209,0,1929,14.56,N,212,268,I
2936,PROD002936,NOM_PROD2936,DES_PROD2936,3,3,498,1,4656,0,4126,12.85,S,473,597,I
2937,PROD002937,NOM_PROD2937,DES_PROD2937,5,2,124,3,2655,0,2261,17.44,S,117,148,A
2938,PROD002938,NOM_PROD2938,DES_PROD2938,1,3,181,2,5610,0,4957,13.18,S,171,217,I
2939,PROD002939,NOM_PROD2939,DES_PROD2939,4,1,31,2,2158,0,1909,13.09,N,29,37,I
2940,PROD002940,NOM_PROD2940,DES_PROD2940,3,3,337,5,4459,0,3763,18.52,S,320,404,A
2941,PROD002941,NOM_PROD2941,DES_PROD2941,4,2,298,4,3778,0,3428,10.22,S,283,357,I
2942,PROD002942,NOM_PROD2942,DES_PROD2942,1,3,273,5,2713,0,2442,11.12,S,259,327,A
2943,PROD002943,NOM_PROD2943,DES_PROD2943,5,2,467,5,4943,0,4134,19.57,S,443,560,A
2944,PROD002944,NOM_PROD2944,DES_PROD2944,3,1,158,2,2353,0,2094,12.37,N,150,189,I
2945,PROD002945,NOM_PROD2945,DES_PROD2945,1,3,317,5,2354,0,2097,12.29,N,301,380,A
2946,PROD002946,NOM_PROD2946,DES_PROD2946,3,3,65,5,3598,0,3141,14.56,S,61,78,I
2947,PROD002947,NOM_PROD2947,DES_PROD2947,4,3,308,4,4346,0,3634,19.61,N,292,369,I
2948,PROD002948,NOM_PROD2948,DES_PROD2948,3,1,107,2,2929,0,2495,17.4,S,101,128,I
2949,PROD002949,NOM_PROD2949,DES_PROD2949,3,2,287,4,2939,0,2529,16.23,S,272,344,I
2950,PROD002950,NOM_PROD2950,DES_PROD2950,4,1,294,2,2664,0,2230,19.48,S,279,352,I
2951,PROD002951,NOM_PROD2951,DES_PROD2951,1,3,487,4,5738,0,4797,19.63,N,462,584,A
2952,PROD002952,NOM_PROD2952,DES_PROD2952,2,3,91,3,5750,0,4980,15.47,N,86,109,A
2953,PROD002953,NOM_PROD2953,DES_PROD2953,3,2,125,3,4421,0,3707,19.28,N,118,150,I
2954,PROD002954,NOM_PROD2954,DES_PROD2954,2,3,403,3,3027,0,2702,12.04,S,382,483,I
2955,PROD002955,NOM_PROD2955,DES_PROD2955,5,3,52,4,5389,0,4734,13.84,N,49,62,I
2956,PROD002956,NOM_PROD2956,DES_PROD2956,1,2,203,1,3086,0,2651,16.43,S,192,243,I
2957,PROD002957,NOM_PROD2957,DES_PROD2957,1,1,337,5,4962,0,4310,15.15,N,320,404,I
2958,PROD002958,NOM_PROD2958,DES_PROD2958,3,3,35,3,5031,0,4313,16.67,N,33,42,A
2959,PROD002959,NOM_PROD2959,DES_PROD2959,2,2,192,1,3351,0,2853,17.47,S,182,230,A
2960,PROD002960,NOM_PROD2960,DES_PROD2960,4,2,391,5,5141,0,4612,11.48,N,371,469,I
2961,PROD002961,NOM_PROD2961,DES_PROD2961,4,1,172,1,3492,0,3025,15.45,S,163,206,I
2962,PROD002962,NOM_PROD2962,DES_PROD2962,4,2,214,1,4297,0,3699,16.17,N,203,256,A
2963,PROD002963,NOM_PROD2963,DES_PROD2963,2,1,303,2,2774,0,2377,16.71,S,287,363,I
2964,PROD002964,NOM_PROD2964,DES_PROD2964,3,2,288,5,3257,0,2876,13.26,N,273,345,I
2965,PROD002965,NOM_PROD2965,DES_PROD2965,1,2,391,5,3896,0,3353,16.2,N,371,469,A
2966,PROD002966,NOM_PROD2966,DES_PROD2966,3,3,238,5,2238,0,2014,11.17,N,226,285,A
2967,PROD002967,NOM_PROD2967,DES_PROD2967,5,1,160,5,3292,0,2987,10.24,N,152,192,I
2968,PROD002968,NOM_PROD2968,DES_PROD2968,2,1,395,4,4348,0,3715,17.05,S,375,474,I
2969,PROD002969,NOM_PROD2969,DES_PROD2969,2,1,494,2,3730,0,3254,14.65,N,469,592,A
2970,PROD002970,NOM_PROD2970,DES_PROD2970,5,1,472,2,4829,0,4234,14.07,N,448,566,A
2971,PROD002971,NOM_PROD2971,DES_PROD2971,5,1,151,4,3066,0,2715,12.96,N,143,181,I
2972,PROD002972,NOM_PROD2972,DES_PROD2972,4,1,460,2,3292,0,2953,11.51,N,437,552,I
2973,PROD002973,NOM_PROD2973,DES_PROD2973,1,3,351,3,3437,0,2964,15.96,N,333,421,A
2974,PROD002974,NOM_PROD2974,DES_PROD2974,1,1,432,1,2551,0,2222,14.83,N,410,518,I
2975,PROD002975,NOM_PROD2975,DES_PROD2975,1,2,222,1,4951,0,4303,15.08,S,210,266,A
2976,PROD002976,NOM_PROD2976,DES_PROD2976,2,3,376,5,3854,0,3361,14.68,S,357,451,A
2977,PROD002977,NOM_PROD2977,DES_PROD2977,4,1,148,5,2982,0,2518,18.45,S,140,177,I
2978,PROD002978,NOM_PROD2978,DES_PROD2978,3,2,447,3,5496,0,4850,13.33,N,424,536,I
2979,PROD002979,NOM_PROD2979,DES_PROD2979,5,1,466,3,3378,0,3031,11.45,N,442,559,I
2980,PROD002980,NOM_PROD2980,DES_PROD2980,1,2,442,2,2941,0,2558,15.01,N,419,530,A
2981,PROD002981,NOM_PROD2981,DES_PROD2981,4,2,251,4,2898,0,2593,11.78,N,238,301,A
2982,PROD002982,NOM_PROD2982,DES_PROD2982,3,1,388,5,4759,0,4190,13.58,S,368,465,A
2983,PROD002983,NOM_PROD2983,DES_PROD2983,2,2,339,3,5552,0,4850,14.49,N,322,406,A
2984,PROD002984,NOM_PROD2984,DES_PROD2984,5,1,45,3,2592,0,2248,15.33,S,42,54,A
2985,PROD002985,NOM_PROD2985,DES_PROD2985,3,2,6,1,5117,0,4310,18.73,S,5,7,I
2986,PROD002986,NOM_PROD2986,DES_PROD2986,4,2,89,2,5167,0,4576,12.92,N,84,106,I
2987,PROD002987,NOM_PROD2987,DES_PROD2987,2,2,454,1,4137,0,3464,19.43,S,431,544,I
2988,PROD002988,NOM_PROD2988,DES_PROD2988,1,2,70,2,2523,0,2230,13.16,N,66,84,A
2989,PROD002989,NOM_PROD2989,DES_PROD2989,5,2,410,3,4340,0,3808,13.98,N,389,492,A
2990,PROD002990,NOM_PROD2990,DES_PROD2990,4,1,112,1,4021,0,3605,11.56,N,106,134,A
2991,PROD002991,NOM_PROD2991,DES_PROD2991,3,1,41,1,2319,0,2060,12.6,N,38,49,A
2992,PROD002992,NOM_PROD2992,DES_PROD2992,5,3,259,5,3093,0,2607,18.65,N,246,310,A
2993,PROD002993,NOM_PROD2993,DES_PROD2993,2,2,88,2,4280,0,3846,11.29,S,83,105,I
2994,PROD002994,NOM_PROD2994,DES_PROD2994,1,2,153,3,3897,0,3255,19.73,S,145,183,A
2995,PROD002995,NOM_PROD2995,DES_PROD2995,5,3,393,5,3347,0,3034,10.32,N,373,471,I
2996,PROD002996,NOM_PROD2996,DES_PROD2996,2,3,143,2,2180,0,1907,14.33,N,135,171,A
2997,PROD002997,NOM_PROD2997,DES_PROD2997,2,3,74,1,4807,0,4218,13.97,S,70,88,I
2998,PROD002998,NOM_PROD2998,DES_PROD2998,2,1,166,1,2259,0,1994,13.3,S,157,199,A
2999,PROD002999,NOM_PROD2999,DES_PROD2999,4,3,369,2,4713,0,4157,13.39,N,350,442,A
3000,PROD003000,NOM_PROD3000,DES_PROD3000,5,3,355,4,3009,0,2690,11.89,N,337,426,I
3001,PROD003001,NOM_PROD3001,DES_PROD3001,5,3,413,4,4946,0,4295,15.18,S,392,495,I
3002,PROD003002,NOM_PROD3002,DES_PROD3002,5,3,268,5,3816,0,3208,18.97,S,254,321,A
3003,PROD003003,NOM_PROD3003,DES_PROD3003,5,3,109,2,5117,0,4447,15.08,S,103,130,A
3004,PROD003004,NOM_PROD3004,DES_PROD3004,5,2,377,5,5368,0,4642,15.66,N,358,452,I
3005,PROD003005,NOM_PROD3005,DES_PROD3005,4,3,28,1,2667,0,2342,13.89,S,26,33,A
3006,PROD003006,NOM_PROD3006,DES_PROD3006,5,1,247,5,3428,0,3085,11.12,N,234,296,I
3007,PROD003007,NOM_PROD3007,DES_PROD3007,5,3,264,2,2600,0,2277,14.21,N,250,316,I
3008,PROD003008,NOM_PROD3008,DES_PROD3008,3,1,218,2,3611,0,3015,19.79,N,207,261,I
3009,PROD003009,NOM_PROD3009,DES_PROD3009,3,1,142,5,2357,0,2139,10.23,N,134,170,I
3010,PROD003010,NOM_PROD3010,DES_PROD3010,4,1,258,3,3172,0,2691,17.88,S,245,309,I
3011,PROD003011,NOM_PROD3011,DES_PROD3011,5,3,2,4,5095,0,4310,18.23,N,1,2,A
3012,PROD003012,NOM_PROD3012,DES_PROD3012,5,2,382,1,2248,0,1958,14.85,N,362,458,A
3013,PROD003013,NOM_PROD3013,DES_PROD3013,2,1,238,4,3009,0,2687,12.01,S,226,285,I
3014,PROD003014,NOM_PROD3014,DES_PROD3014,1,1,266,1,4370,0,3728,17.24,N,252,319,A
3015,PROD003015,NOM_PROD3015,DES_PROD3015,3,2,20,5,4997,0,4219,18.45,S,19,24,A
3016,PROD003016,NOM_PROD3016,DES_PROD3016,3,1,181,1,5360,0,4664,14.94,N,171,217,A
3017,PROD003017,NOM_PROD3017,DES_PROD3017,1,3,217,5,4497,0,3804,18.23,N,206,260,I
3018,PROD003018,NOM_PROD3018,DES_PROD3018,4,3,76,2,4839,0,4319,12.04,N,72,91,I
3019,PROD003019,NOM_PROD3019,DES_PROD3019,5,2,275,1,2830,0,2466,14.8,N,261,330,I
3020,PROD003020,NOM_PROD3020,DES_PROD3020,1,2,119,4,5161,0,4609,11.98,N,113,142,I
3021,PROD003021,NOM_PROD3021,DES_PROD3021,1,3,433,1,5035,0,4404,14.34,N,411,519,A
