codigo_elemnto,nmbre_elemnto,dscrpcion_elemnto,ctgria_elemnto,und_elemnto,exstncia_elemnto,bdga_elemnto,precio_venta_ac,precio_venta_an,costo_venta,mrgen_utldad,tiene_iva,stock_minimo,stock_maximo,estado
60786,PROD060786,NOM_PROD60786,DES_PROD60786,4,2,340,2,5592,0,4934,13.34,S,323,408,I
60787,PROD060787,NOM_PROD60787,DES_PROD60787,5,1,57,5,4358,0,3642,19.67,S,54,68,I
60788,PROD060788,NOM_PROD60788,DES_PROD60788,1,1,137,5,2844,0,2493,14.1,S,130,164,I
60789,PROD060789,NOM_PROD60789,DES_PROD60789,1,1,257,5,3204,0,2671,19.98,S,244,308,A
60790,PROD060790,NOM_PROD60790,DES_PROD60790,4,1,223,2,4379,0,3857,13.55,S,211,267,I
60791,PROD060791,NOM_PROD60791,DES_PROD60791,5,2,277,1,4611,0,3857,19.55,S,263,332,A
60792,PROD060792,NOM_PROD60792,DES_PROD60792,5,2,30,3,2476,0,2154,14.98,S,28,36,I
60793,PROD060793,NOM_PROD60793,DES_PROD60793,2,1,61,5,5263,0,4441,18.53,N,57,73,A
60794,PROD060794,NOM_PROD60794,DES_PROD60794,4,2,371,3,3769,0,3250,15.98,S,352,445,I
60795,PROD060795,NOM_PROD60795,DES_PROD60795,5,3,494,3,3274,0,2872,14.0,S,469,592,A
60796,PROD060796,NOM_PROD60796,DES_PROD60796,5,3,294,5,3528,0,2942,19.92,N,279,352,A
60797,PROD060797,NOM_PROD60797,DES_PROD60797,4,3,242,2,3815,0,3418,11.64,S,229,290,A
60798,PROD060798,NOM_PROD60798,DES_PROD60798,2,1,139,4,2508,0,2215,13.24,N,132,166,I
60799,PROD060799,NOM_PROD60799,DES_PROD60799,1,2,22,5,5509,0,4965,10.96,S,20,26,I
60800,PROD060800,NOM_PROD60800,DES_PROD60800,2,2,61,3,4862,0,4372,11.23,S,57,73,I
60801,PROD060801,NOM_PROD60801,DES_PROD60801,3,1,65,2,2999,0,2501,19.94,N,61,78,A
60802,PROD060802,NOM_PROD60802,DES_PROD60802,1,1,138,1,2513,0,2113,18.97,N,131,165,A
60803,PROD060803,NOM_PROD60803,DES_PROD60803,5,2,20,2,3183,0,2833,12.36,S,19,24,I
60804,PROD060804,NOM_PROD60804,DES_PROD60804,2,2,291,1,2786,0,2386,16.77,S,276,349,A
60805,PROD060805,NOM_PROD60805,DES_PROD60805,1,3,269,4,5472,0,4937,10.84,N,255,322,I
60806,PROD060806,NOM_PROD60806,DES_PROD60806,2,1,273,3,5288,0,4630,14.23,N,259,327,I
60807,PROD060807,NOM_PROD60807,DES_PROD60807,3,3,456,1,4345,0,3848,12.94,S,433,547,A
60808,PROD060808,NOM_PROD60808,DES_PROD60808,3,3,27,3,5772,0,4875,18.41,S,25,32,A
60809,PROD060809,NOM_PROD60809,DES_PROD60809,5,2,89,1,4117,0,3619,13.78,S,84,106,I
60810,PROD060810,NOM_PROD60810,DES_PROD60810,4,1,299,4,5539,0,4752,16.57,N,284,358,I
60811,PROD060811,NOM_PROD60811,DES_PROD60811,3,1,312,3,3344,0,3029,10.4,N,296,374,A
60812,PROD060812,NOM_PROD60812,DES_PROD60812,4,1,290,4,2795,0,2465,13.42,N,275,348,I
60813,PROD060813,NOM_PROD60813,DES_PROD60813,3,3,474,1,4675,0,4136,13.05,S,450,568,I
60814,PROD060814,NOM_PROD60814,DES_PROD60814,2,3,353,2,2382,0,2151,10.77,N,335,423,A
60815,PROD060815,NOM_PROD60815,DES_PROD60815,5,3,400,3,5717,0,4770,19.86,N,380,480,I
60816,PROD060816,NOM_PROD60816,DES_PROD60816,4,2,236,1,3075,0,2582,19.1,N,224,283,A
60817,PROD060817,NOM_PROD60817,DES_PROD60817,4,1,261,2,2672,0,2420,10.44,N,247,313,I
60818,PROD060818,NOM_PROD60818,DES_PROD60818,1,2,214,5,4240,0,3603,17.68,N,203,256,A
60819,PROD060819,NOM_PROD60819,DES_PROD60819,3,1,49,1,5286,0,4569,15.7,S,46,58,I
60820,PROD060820,NOM_PROD60820,DES_PROD60820,2,2,250,4,3662,0,3276,11.79,S,237,300,A
60821,PROD060821,NOM_PROD60821,DES_PROD60821,1,3,397,5,3902,0,3438,13.52,S,377,476,A
60822,PROD060822,NOM_PROD60822,DES_PROD60822,5,2,285,3,4622,0,4170,10.86,N,270,342,I
60823,PROD060823,NOM_PROD60823,DES_PROD60823,2,2,223,3,4496,0,3805,18.18,N,211,267,I
60824,PROD060824,NOM_PROD60824,DES_PROD60824,3,1,383,5,5362,0,4562,17.54,S,363,459,A
60825,PROD060825,NOM_PROD60825,DES_PROD60825,1,2,342,3,5945,0,4970,19.63,N,324,410,I
60826,PROD060826,NOM_PROD60826,DES_PROD60826,2,1,328,5,3266,0,2891,12.99,N,311,393,A
60827,PROD060827,NOM_PROD60827,DES_PROD60827,1,2,439,3,2541,0,2266,12.14,S,417,526,A
60828,PROD060828,NOM_PROD60828,DES_PROD60828,4,1,464,5,4244,0,3804,11.59,S,440,556,I
60829,PROD060829,NOM_PROD60829,DES_PROD60829,4,3,322,5,4605,0,3966,16.12,S,305,386,I
60830,PROD060830,NOM_PROD60830,DES_PROD60830,2,2,329,4,4476,0,3848,16.33,S,312,394,A
60831,PROD060831,NOM_PROD60831,DES_PROD60831,2,3,257,4,3740,0,3269,14.41,N,244,308,A
60832,PROD060832,NOM_PROD60832,DES_PROD60832,2,3,381,5,3524,0,3035,16.12,S,361,457,I
60833,PROD060833,NOM_PROD60833,DES_PROD60833,4,3,493,2,2267,0,2009,12.86,N,468,591,I
60834,PROD060834,NOM_PROD60834,DES_PROD60834,5,3,242,2,2943,0,2639,11.52,N,229,290,A
60835,PROD060835,NOM_PROD60835,DES_PROD60835,4,2,407,4,4910,0,4403,11.53,S,386,488,I
60836,PROD060836,NOM_PROD60836,DES_PROD60836,4,2,486,1,5434,0,4819,12.78,N,461,583,A
60837,PROD060837,NOM_PROD60837,DES_PROD60837,4,3,345,2,3443,0,2896,18.92,N,327,414,A
60838,PROD060838,NOM_PROD60838,DES_PROD60838,5,2,151,4,2262,0,1930,17.24,S,143,181,I
60839,PROD060839,NOM_PROD60839,DES_PROD60839,4,2,201,1,5241,0,4650,12.73,S,190,241,I
60840,PROD060840,NOM_PROD60840,DES_PROD60840,4,1,178,2,3672,0,3291,11.59,S,169,213,A
60841,PROD060841,NOM_PROD60841,DES_PROD60841,3,1,307,1,5447,0,4806,13.35,N,291,368,A
60842,PROD060842,NOM_PROD60842,DES_PROD60842,1,2,399,4,4349,0,3919,10.99,N,379,478,A
60843,PROD060843,NOM_PROD60843,DES_PROD60843,2,3,444,1,2135,0,1910,11.82,S,421,532,I
60844,PROD060844,NOM_PROD60844,DES_PROD60844,5,1,359,2,4218,0,3798,11.07,S,341,430,I
60845,PROD060845,NOM_PROD60845,DES_PROD60845,4,1,427,1,5450,0,4898,11.29,N,405,512,A
60846,PROD060846,NOM_PROD60846,DES_PROD60846,4,2,103,1,3455,0,2918,18.43,S,97,123,I
60847,PROD060847,NOM_PROD60847,DES_PROD60847,4,3,478,2,5817,0,4907,18.55,S,454,573,A
60848,PROD060848,NOM_PROD60848,DES_PROD60848,3,1,72,4,5672,0,4982,13.86,N,68,86,A
60849,PROD060849,NOM_PROD60849,DES_PROD60849,4,1,442,3,4745,0,4222,12.4,S,419,530,I
60850,PROD060850,NOM_PROD60850,DES_PROD60850,4,2,482,1,5644,0,4759,18.6,N,457,578,A
60851,PROD060851,NOM_PROD60851,DES_PROD60851,5,2,129,1,2746,0,2456,11.81,S,122,154,I
60852,PROD060852,NOM_PROD60852,DES_PROD60852,4,2,175,2,5228,0,4490,16.44,S,166,210,I
60853,PROD060853,NOM_PROD60853,DES_PROD60853,4,1,218,1,2382,0,2053,16.07,N,207,261,A
60854,PROD060854,NOM_PROD60854,DES_PROD60854,1,1,441,1,3115,0,2829,10.11,N,418,529,I
60855,PROD060855,NOM_PROD60855,DES_PROD60855,4,3,64,1,4412,0,3810,15.81,S,60,76,A
60856,PROD060856,NOM_PROD60856,DES_PROD60856,1,1,233,1,5566,0,4974,11.92,N,221,279,A
60857,PROD060857,NOM_PROD60857,DES_PROD60857,5,2,302,3,5395,0,4853,11.18,N,286,362,A
60858,PROD060858,NOM_PROD60858,DES_PROD60858,3,3,490,4,3406,0,3061,11.28,N,465,588,A
60859,PROD060859,NOM_PROD60859,DES_PROD60859,3,3,358,4,3585,0,2999,19.56,S,340,429,A
60860,PROD060860,NOM_PROD60860,DES_PROD60860,2,2,54,1,3213,0,2884,11.41,N,51,64,A
60861,PROD060861,NOM_PROD60861,DES_PROD60861,4,1,349,5,5823,0,4883,19.27,S,331,418,I
60862,PROD060862,NOM_PROD60862,DES_PROD60862,5,2,226,1,4791,0,4208,13.86,S,214,271,I
60863,PROD060863,NOM_PROD60863,DES_PROD60863,5,2,96,2,4559,0,3990,14.28,N,91,115,A
60864,PROD060864,NOM_PROD60864,DES_PROD60864,3,3,128,2,3556,0,3195,11.31,N,121,153,A
60865,PROD060865,NOM_PROD60865,DES_PROD60865,3,1,186,2,4607,0,3975,15.91,S,176,223,A
60866,PROD060866,NOM_PROD60866,DES_PROD60866,4,1,17,1,3320,0,2887,15.02,S,16,20,A
60867,PROD060867,NOM_PROD60867,DES_PROD60867,2,2,463,1,2446,0,2102,16.39,S,439,555,I
60868,PROD060868,NOM_PROD60868,DES_PROD60868,3,3,263,5,4743,0,4312,10.0,N,249,315,A
60869,PROD060869,NOM_PROD60869,DES_PROD60869,2,1,225,5,2954,0,2463,19.97,N,213,270,A
60870,PROD060870,NOM_PROD60870,DES_PROD60870,5,3,285,2,3632,0,3221,12.77,N,270,342,I
60871,PROD060871,NOM_PROD60871,DES_PROD60871,2,3,378,1,3213,0,2787,15.29,S,359,453,I
60872,PROD060872,NOM_PROD60872,DES_PROD60872,5,3,201,3,2553,0,2229,14.57,S,190,241,I
60873,PROD060873,NOM_PROD60873,DES_PROD60873,3,3,95,4,2558,0,2278,12.32,N,90,114,A
60874,PROD060874,NOM_PROD60874,DES_PROD60874,1,1,431,5,5288,0,4583,15.39,N,409,517,I
60875,PROD060875,NOM_PROD60875,DES_PROD60875,1,2,357,2,5343,0,4629,15.44,N,339,428,A
60876,PROD060876,NOM_PROD60876,DES_PROD60876,2,2,39,3,2434,0,2203,10.52,S,37,46,A
60877,PROD060877,NOM_PROD60877,DES_PROD60877,4,3,38,1,5084,0,4496,13.1,S,36,45,A
60878,PROD060878,NOM_PROD60878,DES_PROD60878,5,2,388,5,5505,0,4628,18.95,N,368,465,A
60879,PROD060879,NOM_PROD60879,DES_PROD60879,1,2,320,5,3531,0,3018,17.03,N,304,384,A
60880,PROD060880,NOM_PROD60880,DES_PROD60880,2,1,185,3,3685,0,3188,15.59,N,175,222,A
60881,PROD060881,NOM_PROD60881,DES_PROD60881,2,2,418,4,2695,0,2280,18.23,N,397,501,I
60882,PROD060882,NOM_PROD60882,DES_PROD60882,2,3,174,5,5384,0,4582,17.52,S,165,208,A
60883,PROD060883,NOM_PROD60883,DES_PROD60883,5,3,140,4,2590,0,2294,12.93,N,133,168,A
60884,PROD060884,NOM_PROD60884,DES_PROD60884,2,1,121,4,3232,0,2900,11.45,S,114,145,I
60885,PROD060885,NOM_PROD60885,DES_PROD60885,3,2,129,2,3134,0,2842,10.28,N,122,154,I
60886,PROD060886,NOM_PROD60886,DES_PROD60886,3,3,274,2,3341,0,3007,11.14,S,260,328,A
60887,PROD060887,NOM_PROD60887,DES_PROD60887,5,2,27,2,5295,0,4724,12.09,N,25,32,I
60888,PROD060888,NOM_PROD60888,DES_PROD60888,5,1,360,1,3572,0,3214,11.16,S,342,432,I
60889,PROD060889,NOM_PROD60889,DES_PROD60889,4,2,465,5,3621,0,3068,18.05,S,441,558,I
60890,PROD060890,NOM_PROD60890,DES_PROD60890,3,3,160,3,4269,0,3837,11.26,N,152,192,I
60891,PROD060891,NOM_PROD60891,DES_PROD60891,1,2,380,2,2901,0,2581,12.41,N,361,456,A
60892,PROD060892,NOM_PROD60892,DES_PROD60892,4,1,44,1,5251,0,4509,16.46,S,41,52,A
60893,PROD060893,NOM_PROD60893,DES_PROD60893,4,1,132,1,3570,0,3115,14.63,N,125,158,A
60894,PROD060894,NOM_PROD60894,DES_PROD60894,5,1,11,1,4835,0,4243,13.97,N,10,13,I
60895,PROD060895,NOM_PROD60895,DES_PROD60895,4,2,244,5,4197,0,3768,11.4,N,231,292,A
60896,PROD060896,NOM_PROD60896,DES_PROD60896,2,3,363,5,5297,0,4687,13.02,S,344,435,A
60897,PROD060897,NOM_PROD60897,DES_PROD60897,2,3,289,4,3797,0,3349,13.4,N,274,346,A
60898,PROD060898,NOM_PROD60898,DES_PROD60898,4,2,129,5,2200,0,1907,15.38,N,122,154,A
60899,PROD060899,NOM_PROD60899,DES_PROD60899,2,1,451,2,3604,0,3169,13.75,S,428,541,I
60900,PROD060900,NOM_PROD60900,DES_PROD60900,1,3,197,3,3114,0,2735,13.89,S,187,236,A
60901,PROD060901,NOM_PROD60901,DES_PROD60901,5,1,222,5,4766,0,4068,17.17,N,210,266,I
60902,PROD060902,NOM_PROD60902,DES_PROD60902,4,1,74,4,4980,0,4377,13.78,N,70,88,A
60903,PROD060903,NOM_PROD60903,DES_PROD60903,1,1,493,3,4510,0,4087,10.35,S,468,591,A
60904,PROD060904,NOM_PROD60904,DES_PROD60904,1,2,7,5,3637,0,3160,15.12,S,6,8,I
60905,PROD060905,NOM_PROD60905,DES_PROD60905,3,2,23,1,4992,0,4453,12.12,N,21,27,A
60906,PROD060906,NOM_PROD60906,DES_PROD60906,1,1,162,3,5848,0,4904,19.26,S,153,194,A
60907,PROD060907,NOM_PROD60907,DES_PROD60907,2,3,131,3,2771,0,2356,17.64,S,124,157,A
60908,PROD060908,NOM_PROD60908,DES_PROD60908,2,2,56,4,2661,0,2307,15.38,N,53,67,A
60909,PROD060909,NOM_PROD60909,DES_PROD60909,3,2,40,5,5221,0,4611,13.24,N,38,48,A
60910,PROD060910,NOM_PROD60910,DES_PROD60910,4,2,51,1,3428,0,2863,19.74,N,48,61,A
60911,PROD060911,NOM_PROD60911,DES_PROD60911,1,3,128,1,5902,0,4992,18.23,S,121,153,I
60912,PROD060912,NOM_PROD60912,DES_PROD60912,4,3,159,5,4609,0,4053,13.73,S,151,190,I
60913,PROD060913,NOM_PROD60913,DES_PROD60913,3,1,466,1,3715,0,3251,14.29,N,442,559,A
60914,PROD060914,NOM_PROD60914,DES_PROD60914,3,2,324,2,2460,0,2104,16.95,N,307,388,A
60915,PROD060915,NOM_PROD60915,DES_PROD60915,5,1,484,2,2681,0,2365,13.37,S,459,580,I
60916,PROD060916,NOM_PROD60916,DES_PROD60916,3,3,417,4,3766,0,3390,11.1,S,396,500,I
60917,PROD060917,NOM_PROD60917,DES_PROD60917,3,3,102,5,5020,0,4496,11.67,N,96,122,A
60918,PROD060918,NOM_PROD60918,DES_PROD60918,4,3,308,1,5198,0,4630,12.28,N,292,369,A
60919,PROD060919,NOM_PROD60919,DES_PROD60919,2,3,112,1,3990,0,3477,14.78,N,106,134,I
60920,PROD060920,NOM_PROD60920,DES_PROD60920,1,3,391,4,4366,0,3924,11.28,S,371,469,A
60921,PROD060921,NOM_PROD60921,DES_PROD60921,3,1,231,2,2617,0,2264,15.6,S,219,277,A
60922,PROD060922,NOM_PROD60922,DES_PROD60922,2,3,360,3,3559,0,3190,11.59,S,342,432,A
60923,PROD060923,NOM_PROD60923,DES_PROD60923,3,1,209,1,2425,0,2165,12.04,N,198,250,A
60924,PROD060924,NOM_PROD60924,DES_PROD60924,2,1,269,1,5058,0,4342,16.51,N,255,322,A
60925,PROD060925,NOM_PROD60925,DES_PROD60925,5,1,159,4,3288,0,2760,19.14,N,151,190,I
60926,PROD060926,NOM_PROD60926,DES_PROD60926,4,2,259,3,4492,0,3847,16.78,S,246,310,I
60927,PROD060927,NOM_PROD60927,DES_PROD60927,4,3,444,5,5597,0,4971,12.61,N,421,532,A
60928,PROD060928,NOM_PROD60928,DES_PROD60928,5,3,336,3,5270,0,4604,14.47,S,319,403,I
60929,PROD060929,NOM_PROD60929,DES_PROD60929,4,2,364,3,3967,0,3393,16.93,S,345,436,A
60930,PROD060930,NOM_PROD60930,DES_PROD60930,2,3,299,2,3652,0,3267,11.8,N,284,358,A
60931,PROD060931,NOM_PROD60931,DES_PROD60931,4,3,364,3,5777,0,4971,16.22,S,345,436,A
60932,PROD060932,NOM_PROD60932,DES_PROD60932,5,2,334,3,3993,0,3380,18.15,S,317,400,A
60933,PROD060933,NOM_PROD60933,DES_PROD60933,4,3,13,4,2668,0,2271,17.49,S,12,15,I
60934,PROD060934,NOM_PROD60934,DES_PROD60934,2,2,77,3,5590,0,4868,14.84,N,73,92,A
60935,PROD060935,NOM_PROD60935,DES_PROD60935,4,3,210,4,3167,0,2786,13.68,N,199,252,I
60936,PROD060936,NOM_PROD60936,DES_PROD60936,3,2,14,5,3016,0,2645,14.05,N,13,16,A
60937,PROD060937,NOM_PROD60937,DES_PROD60937,3,3,474,2,2318,0,2086,11.15,N,450,568,A
60938,PROD060938,NOM_PROD60938,DES_PROD60938,3,2,92,2,3525,0,3093,13.97,N,87,110,A
60939,PROD060939,NOM_PROD60939,DES_PROD60939,3,3,223,3,2645,0,2303,14.86,N,211,267,I
60940,PROD060940,NOM_PROD60940,DES_PROD60940,1,1,440,5,5398,0,4560,18.39,S,418,528,I
60941,PROD060941,NOM_PROD60941,DES_PROD60941,1,1,339,2,3415,0,2993,14.11,S,322,406,A
60942,PROD060942,NOM_PROD60942,DES_PROD60942,2,3,231,3,5293,0,4803,10.21,N,219,277,I
60943,PROD060943,NOM_PROD60943,DES_PROD60943,4,2,21,1,4973,0,4481,10.99,S,19,25,I
60944,PROD060944,NOM_PROD60944,DES_PROD60944,1,1,476,4,5656,0,4731,19.57,N,452,571,A
60945,PROD060945,NOM_PROD60945,DES_PROD60945,2,3,133,2,2856,0,2595,10.06,N,126,159,A
60946,PROD060946,NOM_PROD60946,DES_PROD60946,5,3,369,5,2471,0,2176,13.57,N,350,442,A
60947,PROD060947,NOM_PROD60947,DES_PROD60947,3,2,316,2,5428,0,4628,17.3,N,300,379,A
60948,PROD060948,NOM_PROD60948,DES_PROD60948,2,3,480,2,4167,0,3650,14.17,N,456,576,I
60949,PROD060949,NOM_PROD60949,DES_PROD60949,1,2,339,2,3601,0,3070,17.3,N,322,406,I
60950,PROD060950,NOM_PROD60950,DES_PROD60950,3,1,296,4,4238,0,3853,10.01,N,281,355,A
60951,PROD060951,NOM_PROD60951,DES_PROD60951,1,2,172,4,5219,0,4397,18.71,S,163,206,A
60952,PROD060952,NOM_PROD60952,DES_PROD60952,1,1,26,1,5211,0,4649,12.1,S,24,31,I
60953,PROD060953,NOM_PROD60953,DES_PROD60953,1,1,210,5,3992,0,3614,10.46,N,199,252,I
60954,PROD060954,NOM_PROD60954,DES_PROD60954,4,3,149,5,2273,0,2063,10.22,S,141,178,A
60955,PROD060955,NOM_PROD60955,DES_PROD60955,5,2,250,2,2297,0,2057,11.71,N,237,300,A
60956,PROD060956,NOM_PROD60956,DES_PROD60956,3,2,181,3,3573,0,3007,18.84,S,171,217,A
60957,PROD060957,NOM_PROD60957,DES_PROD60957,3,2,125,3,3931,0,3469,13.34,S,118,150,A
60958,PROD060958,NOM_PROD60958,DES_PROD60958,1,1,55,2,4454,0,3758,18.53,N,52,66,I
60959,PROD060959,NOM_PROD60959,DES_PROD60959,1,2,7,2,2971,0,2544,16.81,S,6,8,A
60960,PROD060960,NOM_PROD60960,DES_PROD60960,1,1,370,5,3629,0,3168,14.57,S,351,444,A
60961,PROD060961,NOM_PROD60961,DES_PROD60961,4,1,241,3,4004,0,3478,15.14,N,228,289,I
60962,PROD060962,NOM_PROD60962,DES_PROD60962,1,3,87,4,3920,0,3457,13.42,N,82,104,I
60963,PROD060963,NOM_PROD60963,DES_PROD60963,3,3,448,1,3648,0,3180,14.74,S,425,537,I
60964,PROD060964,NOM_PROD60964,DES_PROD60964,3,2,48,2,4813,0,4277,12.55,S,45,57,I
60965,PROD060965,NOM_PROD60965,DES_PROD60965,4,1,393,1,4515,0,4025,12.19,S,373,471,I
60966,PROD060966,NOM_PROD60966,DES_PROD60966,2,1,74,4,3568,0,3229,10.52,N,70,88,I
60967,PROD060967,NOM_PROD60967,DES_PROD60967,1,1,406,5,4023,0,3541,13.64,S,385,487,A
60968,PROD060968,NOM_PROD60968,DES_PROD60968,2,3,424,5,5330,0,4842,10.08,S,402,508,A
60969,PROD060969,NOM_PROD60969,DES_PROD60969,4,1,198,4,4219,0,3701,14.0,S,188,237,A
60970,PROD060970,NOM_PROD60970,DES_PROD60970,3,3,114,2,4094,0,3619,13.15,N,108,136,A
60971,PROD060971,NOM_PROD60971,DES_PROD60971,5,3,189,4,3124,0,2624,19.08,S,179,226,A
60972,PROD060972,NOM_PROD60972,DES_PROD60972,4,3,227,4,3153,0,2696,16.97,S,215,272,I
60973,PROD060973,NOM_PROD60973,DES_PROD60973,5,3,357,4,4791,0,4063,17.94,N,339,428,I
60974,PROD060974,NOM_PROD60974,DES_PROD60974,1,3,459,1,5802,0,4881,18.87,N,436,550,A
60975,PROD060975,NOM_PROD60975,DES_PROD60975,1,2,413,3,3106,0,2763,12.43,S,392,495,I
60976,PROD060976,NOM_PROD60976,DES_PROD60976,1,2,314,2,4383,0,3858,13.61,S,298,376,I
60977,PROD060977,NOM_PROD60977,DES_PROD60977,5,2,259,2,2764,0,2362,17.03,S,246,310,A
60978,PROD060978,NOM_PROD60978,DES_PROD60978,5,2,73,4,3806,0,3272,16.35,N,69,87,A
60979,PROD060979,NOM_PROD60979,DES_PROD60979,1,3,22,3,2721,0,2342,16.19,S,20,26,A
60980,PROD060980,NOM_PROD60980,DES_PROD60980,4,1,179,5,4521,0,3821,18.33,S,170,214,I
60981,PROD060981,NOM_PROD60981,DES_PROD60981,1,1,133,3,3707,0,3163,17.22,S,126,159,I
60982,PROD060982,NOM_PROD60982,DES_PROD60982,3,2,76,1,4867,0,4237,14.88,S,72,91,A
60983,PROD060983,NOM_PROD60983,DES_PROD60983,1,3,99,3,2797,0,2461,13.66,S,94,118,I
60984,PROD060984,NOM_PROD60984,DES_PROD60984,1,1,141,3,4224,0,3831,10.27,S,133,169,I
60985,PROD060985,NOM_PROD60985,DES_PROD60985,3,3,49,5,5437,0,4533,19.96,S,46,58,I
60986,PROD060986,NOM_PROD60986,DES_PROD60986,2,2,487,4,3573,0,3064,16.62,S,462,584,I
60987,PROD060987,NOM_PROD60987,DES_PROD60987,4,2,235,1,3455,0,3010,14.8,N,223,282,I
60988,PROD060988,NOM_PROD60988,DES_PROD60988,2,2,200,1,3544,0,3134,13.09,N,190,240,A
60989,PROD060989,NOM_PROD60989,DES_PROD60989,4,3,283,2,2436,0,2067,17.87,N,268,339,A
60990,PROD060990,NOM_PROD60990,DES_PROD60990,1,1,400,2,4235,0,3601,17.62,N,380,480,A
60991,PROD060991,NOM_PROD60991,DES_PROD60991,2,2,13,5,3435,0,3118,10.18,N,12,15,I
60992,PROD060992,NOM_PROD60992,DES_PROD60992,2,1,63,2,4948,0,4158,19.02,S,59,75,I
60993,PROD060993,NOM_PROD60993,DES_PROD60993,3,3,436,5,2504,0,2267,10.48,N,414,523,I
60994,PROD060994,NOM_PROD60994,DES_PROD60994,3,2,258,2,2302,0,2078,10.79,N,245,309,I
60995,PROD060995,NOM_PROD60995,DES_PROD60995,4,2,251,4,4635,0,4161,11.4,N,238,301,A
60996,PROD060996,NOM_PROD60996,DES_PROD60996,4,2,71,4,3098,0,2726,13.65,N,67,85,A
60997,PROD060997,NOM_PROD60997,DES_PROD60997,4,2,486,4,4660,0,4067,14.6,N,461,583,I
60998,PROD060998,NOM_PROD60998,DES_PROD60998,2,3,179,5,2291,0,1959,16.95,N,170,214,I
60999,PROD060999,NOM_PROD60999,DES_PROD60999,4,3,112,3,4145,0,3681,12.63,N,106,134,I
61000,PROD061000,NOM_PROD61000,DES_PROD61000,4,3,131,5,3241,0,2836,14.31,N,124,157,A
61001,PROD061001,NOM_PROD61001,DES_PROD61001,4,3,58,4,3159,0,2644,19.49,N,55,69,I
61002,PROD061002,NOM_PROD61002,DES_PROD61002,3,3,317,5,4464,0,3760,18.73,S,301,380,I
61003,PROD061003,NOM_PROD61003,DES_PROD61003,3,1,371,4,3052,0,2562,19.15,S,352,445,I
61004,PROD061004,NOM_PROD61004,DES_PROD61004,3,1,190,3,3518,0,2948,19.35,S,180,228,I
61005,PROD061005,NOM_PROD61005,DES_PROD61005,1,3,299,4,3110,0,2717,14.47,N,284,358,A
61006,PROD061006,NOM_PROD61006,DES_PROD61006,3,3,292,5,2582,0,2314,11.61,N,277,350,A
61007,PROD061007,NOM_PROD61007,DES_PROD61007,5,3,404,4,5190,0,4681,10.89,S,383,484,A
61008,PROD061008,NOM_PROD61008,DES_PROD61008,4,3,194,3,5168,0,4647,11.23,S,184,232,I
61009,PROD061009,NOM_PROD61009,DES_PROD61009,2,1,204,1,5287,0,4732,11.73,S,193,244,I
61010,PROD061010,NOM_PROD61010,DES_PROD61010,1,3,134,2,3383,0,2951,14.67,S,127,160,A
61011,PROD061011,NOM_PROD61011,DES_PROD61011,2,3,268,5,3064,0,2599,17.92,S,254,321,I
61012,PROD061012,NOM_PROD61012,DES_PROD61012,1,1,31,3,5697,0,4762,19.65,N,29,37,I
61013,PROD061013,NOM_PROD61013,DES_PROD61013,2,3,295,4,2706,0,2360,14.7,S,280,354,I
61014,PROD061014,NOM_PROD61014,DES_PROD61014,2,2,466,1,4978,0,4264,16.76,S,442,559,I
61015,PROD061015,NOM_PROD61015,DES_PROD61015,3,3,319,4,3143,0,2801,12.24,S,303,382,A
61016,PROD061016,NOM_PROD61016,DES_PROD61016,3,3,196,5,2301,0,1986,15.88,N,186,235,I
61017,PROD061017,NOM_PROD61017,DES_PROD61017,2,2,267,2,2770,0,2320,19.43,N,253,320,I
61018,PROD061018,NOM_PROD61018,DES_PROD61018,4,1,63,2,5074,0,4281,18.54,N,59,75,I
61019,PROD061019,NOM_PROD61019,DES_PROD61019,4,3,448,5,5461,0,4646,17.56,N,425,537,I
61020,PROD061020,NOM_PROD61020,DES_PROD61020,5,2,428,3,4691,0,4153,12.97,S,406,513,A
61021,PROD061021,NOM_PROD61021,DES_PROD61021,3,1,170,1,4941,0,4198,17.72,S,161,204,A
61022,PROD061022,NOM_PROD61022,DES_PROD61022,5,2,218,5,3191,0,2881,10.77,S,207,261,I
61023,PROD061023,NOM_PROD61023,DES_PROD61023,4,3,370,1,5060,0,4405,14.88,N,351,444,I
61024,PROD061024,NOM_PROD61024,DES_PROD61024,2,1,158,4,5044,0,4464,13.01,N,150,189,I
61025,PROD061025,NOM_PROD61025,DES_PROD61025,1,3,487,3,2934,0,2508,17.02,S,462,584,I
61026,PROD061026,NOM_PROD61026,DES_PROD61026,4,3,350,5,3319,0,2782,19.31,N,332,420,A
61027,PROD061027,NOM_PROD61027,DES_PROD61027,5,2,151,1,2650,0,2392,10.82,N,143,181,A
61028,PROD061028,NOM_PROD61028,DES_PROD61028,4,2,312,3,4218,0,3734,12.98,N,296,374,I
61029,PROD061029,NOM_PROD61029,DES_PROD61029,1,3,222,1,2387,0,2170,10.02,S,210,266,I
61030,PROD061030,NOM_PROD61030,DES_PROD61030,1,3,218,3,3331,0,2847,17.01,N,207,261,A
61031,PROD061031,NOM_PROD61031,DES_PROD61031,4,1,178,3,3125,0,2736,14.24,N,169,213,I
61032,PROD061032,NOM_PROD61032,DES_PROD61032,1,1,201,5,2363,0,2006,17.81,S,190,241,I
