codigo_elemnto,nmbre_elemnto,dscrpcion_elemnto,ctgria_elemnto,und_elemnto,exstncia_elemnto,bdga_elemnto,precio_venta_ac,precio_venta_an,costo_venta,mrgen_utldad,tiene_iva,stock_minimo,stock_maximo,estado
20942,PROD020942,NOM_PROD20942,DES_PROD20942,5,1,230,2,2494,0,2089,19.41,S,218,276,A
20943,PROD020943,NOM_PROD20943,DES_PROD20943,3,3,287,2,3200,0,2842,12.61,N,272,344,I
20944,PROD020944,NOM_PROD20944,DES_PROD20944,4,1,357,5,3173,0,2756,15.16,S,339,428,I
20945,PROD020945,NOM_PROD20945,DES_PROD20945,3,3,488,3,3343,0,2803,19.3,S,463,585,I
20946,PROD020946,NOM_PROD20946,DES_PROD20946,1,1,205,1,5314,0,4592,15.74,N,194,246,I
20947,PROD020947,NOM_PROD20947,DES_PROD20947,2,1,35,5,4005,0,3468,15.49,S,33,42,I
20948,PROD020948,NOM_PROD20948,DES_PROD20948,4,1,451,3,3670,0,3318,10.61,N,428,541,A
20949,PROD020949,NOM_PROD20949,DES_PROD20949,5,3,454,2,2178,0,1916,13.68,S,431,544,I
20950,PROD020950,NOM_PROD20950,DES_PROD20950,3,1,454,3,2386,0,2042,16.86,N,431,544,A
20951,PROD020951,NOM_PROD20951,DES_PROD20951,5,2,284,1,4124,0,3468,18.92,S,269,340,I
20952,PROD020952,NOM_PROD20952,DES_PROD20952,5,3,382,4,4064,0,3591,13.18,S,362,458,A
20953,PROD020953,NOM_PROD20953,DES_PROD20953,2,2,109,5,5923,0,4949,19.69,N,103,130,A
20954,PROD020954,NOM_PROD20954,DES_PROD20954,1,1,221,3,4549,0,4014,13.34,S,209,265,I
20955,PROD020955,NOM_PROD20955,DES_PROD20955,3,2,343,1,3102,0,2728,13.74,S,325,411,I
20956,PROD020956,NOM_PROD20956,DES_PROD20956,4,2,312,4,4951,0,4229,17.08,S,296,374,A
20957,PROD020957,NOM_PROD20957,DES_PROD20957,1,1,392,4,4405,0,3690,19.4,S,372,470,A
20958,PROD020958,NOM_PROD20958,DES_PROD20958,2,3,269,1,3898,0,3396,14.8,S,255,322,A
20959,PROD020959,NOM_PROD20959,DES_PROD20959,3,3,478,1,3853,0,3346,15.18,N,454,573,A
20960,PROD020960,NOM_PROD20960,DES_PROD20960,1,3,202,1,4069,0,3607,12.82,N,191,242,I
20961,PROD020961,NOM_PROD20961,DES_PROD20961,2,3,23,1,3685,0,3263,12.94,S,21,27,A
20962,PROD020962,NOM_PROD20962,DES_PROD20962,5,1,149,5,2794,0,2468,13.23,S,141,178,A
20963,PROD020963,NOM_PROD20963,DES_PROD20963,4,1,236,3,2893,0,2485,16.44,N,224,283,A
20964,PROD020964,NOM_PROD20964,DES_PROD20964,2,1,445,3,3283,0,2906,13.0,N,422,534,I
20965,PROD020965,NOM_PROD20965,DES_PROD20965,5,3,292,1,2316,0,1946,19.02,N,277,350,I
20966,PROD020966,NOM_PROD20966,DES_PROD20966,4,2,474,2,2907,0,2496,16.49,N,450,568,A
20967,PROD020967,NOM_PROD20967,DES_PROD20967,1,2,454,3,4736,0,4288,10.46,N,431,544,I
20968,PROD020968,NOM_PROD20968,DES_PROD20968,1,2,301,1,3169,0,2738,15.75,S,285,361,A
20969,PROD020969,NOM_PROD20969,DES_PROD20969,3,2,7,4,2221,0,2001,11.02,N,6,8,A
20970,PROD020970,NOM_PROD20970,DES_PROD20970,4,1,480,1,4460,0,4054,10.03,S,456,576,A
20971,PROD020971,NOM_PROD20971,DES_PROD20971,4,1,299,1,4386,0,3703,18.45,N,284,358,A
20972,PROD020972,NOM_PROD20972,DES_PROD20972,5,2,239,4,5133,0,4282,19.89,S,227,286,A
20973,PROD020973,NOM_PROD20973,DES_PROD20973,2,1,257,1,2524,0,2144,17.73,S,244,308,I
20974,PROD020974,NOM_PROD20974,DES_PROD20974,3,2,408,5,4761,0,4274,11.4,N,387,489,A
20975,PROD020975,NOM_PROD20975,DES_PROD20975,3,1,169,2,3251,0,2938,10.67,S,160,202,I
20976,PROD020976,NOM_PROD20976,DES_PROD20976,5,3,280,5,3442,0,2900,18.72,S,266,336,I
20977,PROD020977,NOM_PROD20977,DES_PROD20977,4,1,93,1,5700,0,4897,16.4,N,88,111,A
20978,PROD020978,NOM_PROD20978,DES_PROD20978,1,2,141,2,3194,0,2844,12.31,N,133,169,I
20979,PROD020979,NOM_PROD20979,DES_PROD20979,3,2,73,3,3842,0,3420,12.36,S,69,87,I
20980,PROD020980,NOM_PROD20980,DES_PROD20980,4,1,73,5,4037,0,3520,14.71,N,69,87,I
20981,PROD020981,NOM_PROD20981,DES_PROD20981,1,1,28,4,3566,0,3047,17.06,N,26,33,A
20982,PROD020982,NOM_PROD20982,DES_PROD20982,4,3,485,4,5824,0,4880,19.35,N,460,582,A
20983,PROD020983,NOM_PROD20983,DES_PROD20983,3,3,15,5,5446,0,4584,18.81,S,14,18,I
20984,PROD020984,NOM_PROD20984,DES_PROD20984,3,1,497,4,2844,0,2411,17.98,S,472,596,I
20985,PROD020985,NOM_PROD20985,DES_PROD20985,1,2,59,3,5455,0,4705,15.95,S,56,70,I
20986,PROD020986,NOM_PROD20986,DES_PROD20986,1,2,27,2,4282,0,3635,17.82,S,25,32,A
20987,PROD020987,NOM_PROD20987,DES_PROD20987,5,3,62,2,3583,0,3151,13.72,S,58,74,I
20988,PROD020988,NOM_PROD20988,DES_PROD20988,3,3,108,1,3568,0,3115,14.57,N,102,129,A
20989,PROD020989,NOM_PROD20989,DES_PROD20989,4,3,403,5,3574,0,3009,18.8,N,382,483,I
20990,PROD020990,NOM_PROD20990,DES_PROD20990,5,1,63,3,4943,0,4364,13.28,N,59,75,I
20991,PROD020991,NOM_PROD20991,DES_PROD20991,1,2,205,5,2691,0,2427,10.91,S,194,246,I
20992,PROD020992,NOM_PROD20992,DES_PROD20992,1,3,342,5,4935,0,4203,17.43,S,324,410,A
20993,PROD020993,NOM_PROD20993,DES_PROD20993,1,1,311,1,5565,0,4832,15.18,N,295,373,I
20994,PROD020994,NOM_PROD20994,DES_PROD20994,4,1,39,2,2254,0,1972,14.32,S,37,46,A
20995,PROD020995,NOM_PROD20995,DES_PROD20995,4,1,355,2,2829,0,2406,17.59,S,337,426,A
20996,PROD020996,NOM_PROD20996,DES_PROD20996,2,3,408,2,4013,0,3373,18.98,S,387,489,A
20997,PROD020997,NOM_PROD20997,DES_PROD20997,3,2,124,3,3902,0,3510,11.17,N,117,148,A
20998,PROD020998,NOM_PROD20998,DES_PROD20998,1,2,104,4,4269,0,3779,12.99,N,98,124,A
20999,PROD020999,NOM_PROD20999,DES_PROD20999,4,2,223,2,3501,0,3175,10.27,N,211,267,I
21000,PROD021000,NOM_PROD21000,DES_PROD21000,2,1,463,4,3452,0,2897,19.16,N,439,555,A
21001,PROD021001,NOM_PROD21001,DES_PROD21001,3,1,435,1,5511,0,4928,11.85,S,413,522,A
21002,PROD021002,NOM_PROD21002,DES_PROD21002,3,2,370,2,3657,0,3119,17.27,S,351,444,I
21003,PROD021003,NOM_PROD21003,DES_PROD21003,5,3,332,2,5339,0,4517,18.21,N,315,398,A
21004,PROD021004,NOM_PROD21004,DES_PROD21004,1,2,232,4,3575,0,3159,13.17,N,220,278,A
21005,PROD021005,NOM_PROD21005,DES_PROD21005,2,1,323,5,2569,0,2282,12.62,N,306,387,I
21006,PROD021006,NOM_PROD21006,DES_PROD21006,3,3,298,1,2722,0,2431,11.99,N,283,357,A
21007,PROD021007,NOM_PROD21007,DES_PROD21007,5,1,404,2,5056,0,4451,13.61,S,383,484,I
21008,PROD021008,NOM_PROD21008,DES_PROD21008,5,3,466,1,3416,0,2939,16.24,N,442,559,A
21009,PROD021009,NOM_PROD21009,DES_PROD21009,4,3,287,3,4400,0,3854,14.18,N,272,344,I
21010,PROD021010,NOM_PROD21010,DES_PROD21010,3,2,88,1,4225,0,3754,12.56,N,83,105,A
21011,PROD021011,NOM_PROD21011,DES_PROD21011,4,1,420,4,4007,0,3524,13.71,S,399,504,A
21012,PROD021012,NOM_PROD21012,DES_PROD21012,1,3,490,5,2531,0,2194,15.39,S,465,588,I
21013,PROD021013,NOM_PROD21013,DES_PROD21013,3,1,156,2,2933,0,2496,17.52,S,148,187,A
21014,PROD021014,NOM_PROD21014,DES_PROD21014,2,2,412,4,3326,0,3017,10.27,S,391,494,A
21015,PROD021015,NOM_PROD21015,DES_PROD21015,1,1,209,5,3387,0,3027,11.9,S,198,250,A
21016,PROD021016,NOM_PROD21016,DES_PROD21016,2,2,292,4,4589,0,3985,15.16,N,277,350,I
21017,PROD021017,NOM_PROD21017,DES_PROD21017,3,2,3,3,3909,0,3554,10.01,N,2,3,I
21018,PROD021018,NOM_PROD21018,DES_PROD21018,5,1,50,5,4854,0,4299,12.93,N,47,60,I
21019,PROD021019,NOM_PROD21019,DES_PROD21019,4,2,289,2,5594,0,4753,17.7,N,274,346,I
21020,PROD021020,NOM_PROD21020,DES_PROD21020,1,2,224,1,3863,0,3378,14.38,S,212,268,A
21021,PROD021021,NOM_PROD21021,DES_PROD21021,2,3,136,1,4049,0,3386,19.6,N,129,163,A
21022,PROD021022,NOM_PROD21022,DES_PROD21022,4,2,151,5,5372,0,4634,15.94,N,143,181,I
21023,PROD021023,NOM_PROD21023,DES_PROD21023,4,1,452,5,2211,0,1972,12.14,N,429,542,A
21024,PROD021024,NOM_PROD21024,DES_PROD21024,4,2,84,1,4582,0,4028,13.76,S,79,100,A
21025,PROD021025,NOM_PROD21025,DES_PROD21025,1,1,470,4,4956,0,4268,16.12,S,446,564,A
21026,PROD021026,NOM_PROD21026,DES_PROD21026,4,3,296,3,4676,0,4000,16.9,S,281,355,I
21027,PROD021027,NOM_PROD21027,DES_PROD21027,3,1,437,3,2430,0,2141,13.5,N,415,524,I
21028,PROD021028,NOM_PROD21028,DES_PROD21028,5,3,293,5,2308,0,1938,19.1,S,278,351,A
21029,PROD021029,NOM_PROD21029,DES_PROD21029,1,3,222,1,5412,0,4849,11.62,S,210,266,A
21030,PROD021030,NOM_PROD21030,DES_PROD21030,5,3,387,5,2694,0,2361,14.14,N,367,464,A
21031,PROD021031,NOM_PROD21031,DES_PROD21031,2,2,356,2,4233,0,3693,14.64,S,338,427,I
21032,PROD021032,NOM_PROD21032,DES_PROD21032,5,2,204,4,2854,0,2492,14.55,N,193,244,I
21033,PROD021033,NOM_PROD21033,DES_PROD21033,3,3,304,4,3646,0,3042,19.86,S,288,364,A
21034,PROD021034,NOM_PROD21034,DES_PROD21034,2,3,47,5,4971,0,4500,10.48,S,44,56,A
21035,PROD021035,NOM_PROD21035,DES_PROD21035,2,3,195,3,5091,0,4406,15.55,S,185,234,A
21036,PROD021036,NOM_PROD21036,DES_PROD21036,2,3,453,5,2564,0,2316,10.71,N,430,543,A
21037,PROD021037,NOM_PROD21037,DES_PROD21037,5,3,419,4,3389,0,2888,17.38,N,398,502,I
21038,PROD021038,NOM_PROD21038,DES_PROD21038,4,2,319,3,3154,0,2738,15.22,S,303,382,A
21039,PROD021039,NOM_PROD21039,DES_PROD21039,2,3,39,2,3044,0,2716,12.1,N,37,46,I
21040,PROD021040,NOM_PROD21040,DES_PROD21040,1,1,211,1,3987,0,3414,16.81,N,200,253,I
21041,PROD021041,NOM_PROD21041,DES_PROD21041,3,1,462,2,4499,0,4047,11.17,S,438,554,A
21042,PROD021042,NOM_PROD21042,DES_PROD21042,2,3,242,5,4190,0,3675,14.03,N,229,290,I
21043,PROD021043,NOM_PROD21043,DES_PROD21043,5,2,390,5,3704,0,3165,17.05,S,370,468,I
21044,PROD021044,NOM_PROD21044,DES_PROD21044,5,1,375,5,5252,0,4742,10.77,S,356,450,A
21045,PROD021045,NOM_PROD21045,DES_PROD21045,3,2,176,4,2457,0,2184,12.54,N,167,211,I
21046,PROD021046,NOM_PROD21046,DES_PROD21046,4,2,184,3,2563,0,2161,18.63,N,174,220,I
21047,PROD021047,NOM_PROD21047,DES_PROD21047,3,3,373,2,3625,0,3064,18.32,S,354,447,A
21048,PROD021048,NOM_PROD21048,DES_PROD21048,2,1,106,4,2254,0,1954,15.4,N,100,127,A
21049,PROD021049,NOM_PROD21049,DES_PROD21049,4,1,52,2,5771,0,4918,17.36,N,49,62,I
21050,PROD021050,NOM_PROD21050,DES_PROD21050,3,1,251,5,3014,0,2711,11.2,N,238,301,I
21051,PROD021051,NOM_PROD21051,DES_PROD21051,1,1,459,5,4794,0,4179,14.74,S,436,550,A
21052,PROD021052,NOM_PROD21052,DES_PROD21052,1,2,26,3,5072,0,4441,14.23,N,24,31,A
21053,PROD021053,NOM_PROD21053,DES_PROD21053,1,2,303,4,2518,0,2171,15.99,S,287,363,I
21054,PROD021054,NOM_PROD21054,DES_PROD21054,2,1,44,5,2408,0,2012,19.7,S,41,52,I
21055,PROD021055,NOM_PROD21055,DES_PROD21055,4,3,83,3,2381,0,2091,13.9,S,78,99,I
21056,PROD021056,NOM_PROD21056,DES_PROD21056,3,3,262,4,4550,0,3855,18.05,N,248,314,A
21057,PROD021057,NOM_PROD21057,DES_PROD21057,2,2,205,1,3317,0,2899,14.42,S,194,246,A
21058,PROD021058,NOM_PROD21058,DES_PROD21058,4,1,89,5,5345,0,4522,18.21,N,84,106,A
21059,PROD021059,NOM_PROD21059,DES_PROD21059,1,3,362,2,3618,0,3204,12.95,N,343,434,A
21060,PROD021060,NOM_PROD21060,DES_PROD21060,1,2,395,3,3991,0,3524,13.27,S,375,474,A
21061,PROD021061,NOM_PROD21061,DES_PROD21061,3,3,334,2,4695,0,4224,11.17,N,317,400,I
21062,PROD021062,NOM_PROD21062,DES_PROD21062,4,1,317,4,4728,0,4062,16.41,N,301,380,A
21063,PROD021063,NOM_PROD21063,DES_PROD21063,5,3,373,3,2918,0,2471,18.1,S,354,447,A
21064,PROD021064,NOM_PROD21064,DES_PROD21064,3,1,482,4,2239,0,1917,16.83,N,457,578,I
21065,PROD021065,NOM_PROD21065,DES_PROD21065,5,1,213,5,5317,0,4801,10.76,N,202,255,A
21066,PROD021066,NOM_PROD21066,DES_PROD21066,5,1,118,3,4899,0,4094,19.67,N,112,141,I
21067,PROD021067,NOM_PROD21067,DES_PROD21067,1,3,258,5,3019,0,2654,13.79,S,245,309,I
21068,PROD021068,NOM_PROD21068,DES_PROD21068,4,2,2,5,2809,0,2403,16.92,S,1,2,A
21069,PROD021069,NOM_PROD21069,DES_PROD21069,4,2,350,5,2345,0,2025,15.85,N,332,420,I
21070,PROD021070,NOM_PROD21070,DES_PROD21070,1,1,62,1,4716,0,4121,14.46,N,58,74,I
21071,PROD021071,NOM_PROD21071,DES_PROD21071,4,3,449,5,5784,0,4911,17.79,N,426,538,I
21072,PROD021072,NOM_PROD21072,DES_PROD21072,4,1,299,1,3875,0,3252,19.16,N,284,358,I
21073,PROD021073,NOM_PROD21073,DES_PROD21073,2,3,195,5,3997,0,3525,13.41,N,185,234,A
21074,PROD021074,NOM_PROD21074,DES_PROD21074,1,3,423,2,3600,0,3075,17.09,N,401,507,I
21075,PROD021075,NOM_PROD21075,DES_PROD21075,3,2,209,2,4504,0,3845,17.15,N,198,250,I
21076,PROD021076,NOM_PROD21076,DES_PROD21076,1,3,204,2,4556,0,4111,10.83,N,193,244,A
21077,PROD021077,NOM_PROD21077,DES_PROD21077,3,2,28,5,4243,0,3810,11.37,N,26,33,I
21078,PROD021078,NOM_PROD21078,DES_PROD21078,3,1,208,2,4946,0,4261,16.08,S,197,249,A
21079,PROD021079,NOM_PROD21079,DES_PROD21079,3,2,192,3,2479,0,2246,10.39,N,182,230,I
21080,PROD021080,NOM_PROD21080,DES_PROD21080,1,1,179,5,5230,0,4645,12.6,S,170,214,A
21081,PROD021081,NOM_PROD21081,DES_PROD21081,2,1,412,2,2888,0,2414,19.66,N,391,494,I
21082,PROD021082,NOM_PROD21082,DES_PROD21082,3,1,116,5,3591,0,3153,13.92,S,110,139,I
21083,PROD021083,NOM_PROD21083,DES_PROD21083,1,2,194,2,3710,0,3108,19.38,N,184,232,I
21084,PROD021084,NOM_PROD21084,DES_PROD21084,4,2,435,5,2434,0,2172,12.07,S,413,522,I
21085,PROD021085,NOM_PROD21085,DES_PROD21085,4,2,110,4,3928,0,3401,15.51,S,104,132,A
21086,PROD021086,NOM_PROD21086,DES_PROD21086,5,1,400,5,4538,0,4075,11.37,N,380,480,A
21087,PROD021087,NOM_PROD21087,DES_PROD21087,1,1,304,3,2743,0,2417,13.49,N,288,364,A
21088,PROD021088,NOM_PROD21088,DES_PROD21088,5,2,348,2,5496,0,4995,10.05,S,330,417,A
21089,PROD021089,NOM_PROD21089,DES_PROD21089,3,1,378,4,3000,0,2529,18.66,N,359,453,I
21090,PROD021090,NOM_PROD21090,DES_PROD21090,2,1,405,4,5247,0,4530,15.84,N,384,486,A
21091,PROD021091,NOM_PROD21091,DES_PROD21091,5,1,182,1,2488,0,2108,18.07,S,172,218,I
21092,PROD021092,NOM_PROD21092,DES_PROD21092,5,3,6,1,3818,0,3394,12.52,N,5,7,I
21093,PROD021093,NOM_PROD21093,DES_PROD21093,1,1,302,2,4707,0,4012,17.34,S,286,362,I
21094,PROD021094,NOM_PROD21094,DES_PROD21094,2,3,329,3,3148,0,2655,18.6,S,312,394,A
21095,PROD021095,NOM_PROD21095,DES_PROD21095,3,2,137,2,2356,0,2033,15.9,S,130,164,A
21096,PROD021096,NOM_PROD21096,DES_PROD21096,4,3,254,5,4546,0,3999,13.68,S,241,304,A
21097,PROD021097,NOM_PROD21097,DES_PROD21097,5,1,32,1,5573,0,4708,18.39,N,30,38,I
21098,PROD021098,NOM_PROD21098,DES_PROD21098,5,3,219,1,5355,0,4605,16.3,S,208,262,A
21099,PROD021099,NOM_PROD21099,DES_PROD21099,5,3,336,3,5075,0,4473,13.46,N,319,403,I
21100,PROD021100,NOM_PROD21100,DES_PROD21100,2,2,436,5,2403,0,2128,12.96,S,414,523,I
21101,PROD021101,NOM_PROD21101,DES_PROD21101,2,3,78,3,3454,0,2976,16.07,N,74,93,A
21102,PROD021102,NOM_PROD21102,DES_PROD21102,4,1,404,3,3821,0,3256,17.38,S,383,484,A
21103,PROD021103,NOM_PROD21103,DES_PROD21103,1,3,27,2,2144,0,1928,11.23,S,25,32,I
21104,PROD021104,NOM_PROD21104,DES_PROD21104,4,2,301,5,4301,0,3767,14.2,N,285,361,I
21105,PROD021105,NOM_PROD21105,DES_PROD21105,3,1,46,3,2432,0,2123,14.6,N,43,55,I
21106,PROD021106,NOM_PROD21106,DES_PROD21106,5,2,235,4,4607,0,3929,17.28,S,223,282,I
21107,PROD021107,NOM_PROD21107,DES_PROD21107,1,3,246,4,4627,0,4187,10.51,N,233,295,A
21108,PROD021108,NOM_PROD21108,DES_PROD21108,4,2,304,5,3552,0,3182,11.64,N,288,364,I
21109,PROD021109,NOM_PROD21109,DES_PROD21109,2,1,417,3,4848,0,4120,17.69,S,396,500,A
21110,PROD021110,NOM_PROD21110,DES_PROD21110,4,3,215,5,4330,0,3738,15.84,S,204,258,A
21111,PROD021111,NOM_PROD21111,DES_PROD21111,2,2,280,3,2439,0,2158,13.05,S,266,336,A
21112,PROD021112,NOM_PROD21112,DES_PROD21112,2,2,14,5,5652,0,4789,18.03,S,13,16,I
21113,PROD021113,NOM_PROD21113,DES_PROD21113,5,3,374,4,5029,0,4377,14.91,S,355,448,A
21114,PROD021114,NOM_PROD21114,DES_PROD21114,4,1,337,3,4105,0,3427,19.81,S,320,404,I
21115,PROD021115,NOM_PROD21115,DES_PROD21115,4,1,304,1,5401,0,4593,17.6,N,288,364,A
21116,PROD021116,NOM_PROD21116,DES_PROD21116,1,1,125,2,4508,0,3764,19.79,S,118,150,A
21117,PROD021117,NOM_PROD21117,DES_PROD21117,3,3,498,3,4992,0,4229,18.05,S,473,597,I
21118,PROD021118,NOM_PROD21118,DES_PROD21118,4,3,239,5,2546,0,2170,17.36,N,227,286,I
21119,PROD021119,NOM_PROD21119,DES_PROD21119,2,1,316,5,3282,0,2941,11.6,S,300,379,I
21120,PROD021120,NOM_PROD21120,DES_PROD21120,4,3,487,1,3155,0,2716,16.19,S,462,584,A
21121,PROD021121,NOM_PROD21121,DES_PROD21121,4,3,193,3,5107,0,4275,19.47,S,183,231,A
21122,PROD021122,NOM_PROD21122,DES_PROD21122,1,1,113,3,3786,0,3242,16.8,S,107,135,A
21123,PROD021123,NOM_PROD21123,DES_PROD21123,4,2,223,5,2668,0,2337,14.19,S,211,267,A
21124,PROD021124,NOM_PROD21124,DES_PROD21124,3,1,42,5,5834,0,4872,19.76,S,39,50,A
21125,PROD021125,NOM_PROD21125,DES_PROD21125,5,1,110,3,5165,0,4524,14.19,N,104,132,A
21126,PROD021126,NOM_PROD21126,DES_PROD21126,4,1,135,1,5094,0,4327,17.73,S,128,162,A
21127,PROD021127,NOM_PROD21127,DES_PROD21127,5,2,489,2,5661,0,4757,19.02,S,464,586,I
21128,PROD021128,NOM_PROD21128,DES_PROD21128,2,1,194,2,2635,0,2326,13.3,N,184,232,I
21129,PROD021129,NOM_PROD21129,DES_PROD21129,4,2,442,3,2848,0,2442,16.63,N,419,530,I
21130,PROD021130,NOM_PROD21130,DES_PROD21130,1,1,62,3,3324,0,2840,17.07,N,58,74,A
21131,PROD021131,NOM_PROD21131,DES_PROD21131,5,1,347,3,3430,0,3029,13.24,S,329,416,A
21132,PROD021132,NOM_PROD21132,DES_PROD21132,2,2,474,2,2618,0,2325,12.62,N,450,568,I
21133,PROD021133,NOM_PROD21133,DES_PROD21133,3,2,372,4,5135,0,4438,15.72,S,353,446,A
21134,PROD021134,NOM_PROD21134,DES_PROD21134,4,2,140,5,3133,0,2825,10.92,N,133,168,A
21135,PROD021135,NOM_PROD21135,DES_PROD21135,3,1,212,2,4008,0,3501,14.5,N,201,254,I
21136,PROD021136,NOM_PROD21136,DES_PROD21136,1,2,318,3,5164,0,4473,15.47,S,302,381,I
21137,PROD021137,NOM_PROD21137,DES_PROD21137,2,2,28,3,2213,0,1910,15.87,N,26,33,I
21138,PROD021138,NOM_PROD21138,DES_PROD21138,2,3,369,2,3117,0,2600,19.91,N,350,442,A
21139,PROD021139,NOM_PROD21139,DES_PROD21139,4,1,250,2,3081,0,2580,19.42,N,237,300,I
21140,PROD021140,NOM_PROD21140,DES_PROD21140,5,2,64,5,5620,0,4983,12.8,N,60,76,I
21141,PROD021141,NOM_PROD21141,DES_PROD21141,3,3,402,4,5722,0,4964,15.28,S,381,482,I
21142,PROD021142,NOM_PROD21142,DES_PROD21142,2,3,28,3,2712,0,2379,14.01,S,26,33,I
21143,PROD021143,NOM_PROD21143,DES_PROD21143,2,2,495,4,2756,0,2434,13.25,S,470,594,A
21144,PROD021144,NOM_PROD21144,DES_PROD21144,2,2,434,5,4121,0,3502,17.7,S,412,520,I
21145,PROD021145,NOM_PROD21145,DES_PROD21145,3,3,173,1,4010,0,3400,17.97,N,164,207,A
21146,PROD021146,NOM_PROD21146,DES_PROD21146,1,1,228,3,3459,0,3142,10.11,S,216,273,I
21147,PROD021147,NOM_PROD21147,DES_PROD21147,4,3,119,4,3857,0,3486,10.65,S,113,142,A
21148,PROD021148,NOM_PROD21148,DES_PROD21148,3,1,217,4,4128,0,3701,11.54,N,206,260,A
21149,PROD021149,NOM_PROD21149,DES_PROD21149,5,2,124,5,3237,0,2943,10.01,N,117,148,I
21150,PROD021150,NOM_PROD21150,DES_PROD21150,2,2,365,2,4786,0,4303,11.24,N,346,438,A
21151,PROD021151,NOM_PROD21151,DES_PROD21151,2,2,161,3,4042,0,3671,10.11,N,152,193,A
21152,PROD021152,NOM_PROD21152,DES_PROD21152,4,2,26,3,3647,0,3171,15.02,N,24,31,I
21153,PROD021153,NOM_PROD21153,DES_PROD21153,4,2,413,1,4544,0,3889,16.86,N,392,495,A
21154,PROD021154,NOM_PROD21154,DES_PROD21154,5,1,222,4,4471,0,3771,18.57,N,210,266,I
21155,PROD021155,NOM_PROD21155,DES_PROD21155,5,2,226,4,3053,0,2710,12.68,S,214,271,A
21156,PROD021156,NOM_PROD21156,DES_PROD21156,5,3,155,3,2534,0,2150,17.9,N,147,186,I
21157,PROD021157,NOM_PROD21157,DES_PROD21157,2,1,3,5,3902,0,3288,18.69,S,2,3,I
21158,PROD021158,NOM_PROD21158,DES_PROD21158,3,1,44,4,5735,0,4868,17.82,N,41,52,I
21159,PROD021159,NOM_PROD21159,DES_PROD21159,4,2,105,5,4339,0,3887,11.64,N,99,126,I
21160,PROD021160,NOM_PROD21160,DES_PROD21160,1,1,311,2,4267,0,3765,13.35,S,295,373,A
21161,PROD021161,NOM_PROD21161,DES_PROD21161,2,1,96,3,5785,0,4875,18.68,S,91,115,I
21162,PROD021162,NOM_PROD21162,DES_PROD21162,2,1,481,1,5488,0,4839,13.42,N,456,577,I
21163,PROD021163,NOM_PROD21163,DES_PROD21163,5,3,148,3,5228,0,4552,14.87,N,140,177,I
21164,PROD021164,NOM_PROD21164,DES_PROD21164,1,1,33,3,5154,0,4606,11.9,S,31,39,A
21165,PROD021165,NOM_PROD21165,DES_PROD21165,1,3,64,3,5403,0,4615,17.09,S,60,76,A
21166,PROD021166,NOM_PROD21166,DES_PROD21166,4,3,43,5,4301,0,3692,16.5,S,40,51,I
21167,PROD021167,NOM_PROD21167,DES_PROD21167,1,3,448,2,3038,0,2664,14.07,S,425,537,I
21168,PROD021168,NOM_PROD21168,DES_PROD21168,3,2,311,3,3378,0,2900,16.51,S,295,373,I
21169,PROD021169,NOM_PROD21169,DES_PROD21169,1,3,156,2,3426,0,2868,19.47,S,148,187,A
21170,PROD021170,NOM_PROD21170,DES_PROD21170,3,3,132,2,3885,0,3426,13.41,S,125,158,I
21171,PROD021171,NOM_PROD21171,DES_PROD21171,5,2,151,2,3540,0,2952,19.93,N,143,181,I
21172,PROD021172,NOM_PROD21172,DES_PROD21172,2,3,375,4,3421,0,3106,10.15,N,356,450,A
21173,PROD021173,NOM_PROD21173,DES_PROD21173,4,3,321,4,4714,0,3945,19.5,S,304,385,A
21174,PROD021174,NOM_PROD21174,DES_PROD21174,1,3,308,5,4927,0,4211,17.01,N,292,369,A
21175,PROD021175,NOM_PROD21175,DES_PROD21175,3,1,479,1,5681,0,4761,19.33,S,455,574,I
21176,PROD021176,NOM_PROD21176,DES_PROD21176,1,3,28,5,3895,0,3525,10.51,S,26,33,I
21177,PROD021177,NOM_PROD21177,DES_PROD21177,2,3,275,1,3962,0,3482,13.79,N,261,330,A
21178,PROD021178,NOM_PROD21178,DES_PROD21178,3,1,271,4,4532,0,3788,19.65,N,257,325,I
21179,PROD021179,NOM_PROD21179,DES_PROD21179,5,1,65,4,2170,0,1896,14.49,N,61,78,A
21180,PROD021180,NOM_PROD21180,DES_PROD21180,2,1,279,5,5451,0,4611,18.22,N,265,334,A
21181,PROD021181,NOM_PROD21181,DES_PROD21181,3,3,78,5,3985,0,3327,19.78,N,74,93,I
21182,PROD021182,NOM_PROD21182,DES_PROD21182,2,1,355,5,4091,0,3458,18.31,S,337,426,A
21183,PROD021183,NOM_PROD21183,DES_PROD21183,1,3,437,4,4291,0,3805,12.79,S,415,524,I
21184,PROD021184,NOM_PROD21184,DES_PROD21184,1,2,459,4,3030,0,2591,16.98,S,436,550,I
21185,PROD021185,NOM_PROD21185,DES_PROD21185,1,1,102,1,4941,0,4159,18.82,N,96,122,A
21186,PROD021186,NOM_PROD21186,DES_PROD21186,4,3,439,1,2334,0,1953,19.51,S,417,526,A
21187,PROD021187,NOM_PROD21187,DES_PROD21187,5,3,183,2,3907,0,3264,19.71,N,173,219,I
21188,PROD021188,NOM_PROD21188,DES_PROD21188,5,2,219,5,4642,0,4028,15.25,N,208,262,A
