codigo_elemnto,nmbre_elemnto,dscrpcion_elemnto,ctgria_elemnto,und_elemnto,exstncia_elemnto,bdga_elemnto,precio_venta_ac,precio_venta_an,costo_venta,mrgen_utldad,tiene_iva,stock_minimo,stock_maximo,estado
12866,PROD012866,NOM_PROD12866,DES_PROD12866,5,3,153,3,5669,0,4962,14.25,N,145,183,I
12867,PROD012867,NOM_PROD12867,DES_PROD12867,1,2,29,3,2333,0,1967,18.62,S,27,34,A
12868,PROD012868,NOM_PROD12868,DES_PROD12868,5,3,373,5,4224,0,3750,12.65,N,354,447,I
12869,PROD012869,NOM_PROD12869,DES_PROD12869,4,2,172,5,3959,0,3458,14.5,N,163,206,A
12870,PROD012870,NOM_PROD12870,DES_PROD12870,5,3,379,5,5634,0,4944,13.97,N,360,454,A
12871,PROD012871,NOM_PROD12871,DES_PROD12871,1,2,416,1,5339,0,4820,10.78,S,395,499,I
12872,PROD012872,NOM_PROD12872,DES_PROD12872,3,3,462,1,3543,0,2994,18.34,S,438,554,I
12873,PROD012873,NOM_PROD12873,DES_PROD12873,3,2,384,1,2412,0,2098,15.0,N,364,460,I
12874,PROD012874,NOM_PROD12874,DES_PROD12874,4,2,187,1,3907,0,3450,13.25,N,177,224,A
12875,PROD012875,NOM_PROD12875,DES_PROD12875,2,1,122,4,5418,0,4826,12.27,S,115,146,I
12876,PROD012876,NOM_PROD12876,DES_PROD12876,1,1,360,3,5519,0,4972,11.02,S,342,432,A
12877,PROD012877,NOM_PROD12877,DES_PROD12877,4,1,174,2,2835,0,2571,10.29,S,165,208,I
12878,PROD012878,NOM_PROD12878,DES_PROD12878,1,1,208,3,4629,0,3861,19.9,N,197,249,A
12879,PROD012879,NOM_PROD12879,DES_PROD12879,2,2,335,5,3838,0,3304,16.17,N,318,402,I
12880,PROD012880,NOM_PROD12880,DES_PROD12880,3,3,112,2,5319,0,4758,11.8,S,106,134,A
12881,PROD012881,NOM_PROD12881,DES_PROD12881,3,3,125,1,3924,0,3382,16.03,N,118,150,A
12882,PROD012882,NOM_PROD12882,DES_PROD12882,4,3,97,5,2435,0,2181,11.65,N,92,116,A
12883,PROD012883,NOM_PROD12883,DES_PROD12883,5,3,223,1,2786,0,2529,10.19,N,211,267,I
12884,PROD012884,NOM_PROD12884,DES_PROD12884,1,1,268,3,2990,0,2625,13.91,S,254,321,I
12885,PROD012885,NOM_PROD12885,DES_PROD12885,1,1,148,5,4818,0,4353,10.7,S,140,177,I
12886,PROD012886,NOM_PROD12886,DES_PROD12886,4,2,59,1,4688,0,4135,13.38,N,56,70,I
12887,PROD012887,NOM_PROD12887,DES_PROD12887,1,1,115,5,5694,0,4849,17.44,S,109,138,A
12888,PROD012888,NOM_PROD12888,DES_PROD12888,4,1,39,4,3663,0,3311,10.65,N,37,46,I
12889,PROD012889,NOM_PROD12889,DES_PROD12889,4,3,357,5,4017,0,3458,16.18,N,339,428,A
12890,PROD012890,NOM_PROD12890,DES_PROD12890,4,2,464,4,4907,0,4435,10.66,S,440,556,I
12891,PROD012891,NOM_PROD12891,DES_PROD12891,3,3,344,5,3585,0,3105,15.47,N,326,412,A
12892,PROD012892,NOM_PROD12892,DES_PROD12892,3,2,142,5,4783,0,4157,15.08,N,134,170,I
12893,PROD012893,NOM_PROD12893,DES_PROD12893,4,1,492,3,3532,0,3171,11.41,N,467,590,A
12894,PROD012894,NOM_PROD12894,DES_PROD12894,1,1,118,2,2966,0,2511,18.15,S,112,141,A
12895,PROD012895,NOM_PROD12895,DES_PROD12895,2,3,460,2,3299,0,2963,11.35,N,437,552,I
12896,PROD012896,NOM_PROD12896,DES_PROD12896,2,1,115,4,2835,0,2388,18.72,S,109,138,I
12897,PROD012897,NOM_PROD12897,DES_PROD12897,4,2,354,2,4312,0,3735,15.47,N,336,424,A
12898,PROD012898,NOM_PROD12898,DES_PROD12898,1,2,336,4,5267,0,4743,11.05,N,319,403,A
12899,PROD012899,NOM_PROD12899,DES_PROD12899,5,3,3,5,4202,0,3755,11.91,S,2,3,I
12900,PROD012900,NOM_PROD12900,DES_PROD12900,2,3,153,1,4772,0,3989,19.64,N,145,183,A
12901,PROD012901,NOM_PROD12901,DES_PROD12901,3,3,121,3,3329,0,2903,14.7,N,114,145,A
12902,PROD012902,NOM_PROD12902,DES_PROD12902,2,3,484,5,5664,0,4823,17.44,S,459,580,A
12903,PROD012903,NOM_PROD12903,DES_PROD12903,5,1,350,1,3843,0,3242,18.56,S,332,420,A
12904,PROD012904,NOM_PROD12904,DES_PROD12904,1,1,322,1,3381,0,2879,17.45,N,305,386,A
12905,PROD012905,NOM_PROD12905,DES_PROD12905,3,3,270,5,5749,0,4890,17.57,N,256,324,A
12906,PROD012906,NOM_PROD12906,DES_PROD12906,5,2,358,1,3270,0,2847,14.87,N,340,429,I
12907,PROD012907,NOM_PROD12907,DES_PROD12907,1,2,271,1,3696,0,3146,17.49,N,257,325,I
12908,PROD012908,NOM_PROD12908,DES_PROD12908,3,2,83,3,5313,0,4485,18.48,S,78,99,I
12909,PROD012909,NOM_PROD12909,DES_PROD12909,5,3,177,2,5422,0,4522,19.91,N,168,212,I
12910,PROD012910,NOM_PROD12910,DES_PROD12910,2,3,408,1,2917,0,2618,11.44,S,387,489,A
12911,PROD012911,NOM_PROD12911,DES_PROD12911,4,3,231,2,2384,0,1987,19.98,N,219,277,A
12912,PROD012912,NOM_PROD12912,DES_PROD12912,5,2,332,3,2317,0,2066,12.18,N,315,398,I
12913,PROD012913,NOM_PROD12913,DES_PROD12913,3,2,182,5,4676,0,4007,16.72,S,172,218,A
12914,PROD012914,NOM_PROD12914,DES_PROD12914,5,2,471,3,4376,0,3899,12.25,N,447,565,A
12915,PROD012915,NOM_PROD12915,DES_PROD12915,1,2,211,3,3760,0,3291,14.26,S,200,253,A
12916,PROD012916,NOM_PROD12916,DES_PROD12916,2,3,125,1,4682,0,3933,19.05,S,118,150,I
12917,PROD012917,NOM_PROD12917,DES_PROD12917,2,2,496,1,3521,0,2967,18.7,N,471,595,A
12918,PROD012918,NOM_PROD12918,DES_PROD12918,4,1,428,3,4223,0,3607,17.08,N,406,513,A
12919,PROD012919,NOM_PROD12919,DES_PROD12919,5,1,41,4,3925,0,3377,16.23,S,38,49,A
12920,PROD012920,NOM_PROD12920,DES_PROD12920,4,2,288,4,3474,0,3063,13.42,N,273,345,I
12921,PROD012921,NOM_PROD12921,DES_PROD12921,4,3,431,2,3268,0,2848,14.75,S,409,517,I
12922,PROD012922,NOM_PROD12922,DES_PROD12922,4,3,261,4,2700,0,2270,18.97,N,247,313,A
12923,PROD012923,NOM_PROD12923,DES_PROD12923,4,1,182,1,2205,0,1971,11.92,N,172,218,A
12924,PROD012924,NOM_PROD12924,DES_PROD12924,4,3,439,5,4349,0,3746,16.11,S,417,526,A
12925,PROD012925,NOM_PROD12925,DES_PROD12925,2,2,295,2,5480,0,4801,14.15,S,280,354,A
12926,PROD012926,NOM_PROD12926,DES_PROD12926,5,2,296,5,5165,0,4534,13.93,S,281,355,A
12927,PROD012927,NOM_PROD12927,DES_PROD12927,3,1,380,1,2410,0,2135,12.9,S,361,456,A
12928,PROD012928,NOM_PROD12928,DES_PROD12928,5,1,17,5,3518,0,3120,12.78,N,16,20,I
12929,PROD012929,NOM_PROD12929,DES_PROD12929,5,1,252,4,3297,0,2831,16.48,N,239,302,I
12930,PROD012930,NOM_PROD12930,DES_PROD12930,1,1,64,5,2460,0,2225,10.58,S,60,76,A
12931,PROD012931,NOM_PROD12931,DES_PROD12931,4,1,114,5,2804,0,2407,16.51,S,108,136,I
12932,PROD012932,NOM_PROD12932,DES_PROD12932,5,1,276,3,2640,0,2241,17.81,N,262,331,A
12933,PROD012933,NOM_PROD12933,DES_PROD12933,4,3,381,1,5094,0,4458,14.28,N,361,457,A
12934,PROD012934,NOM_PROD12934,DES_PROD12934,1,3,175,1,2466,0,2141,15.2,N,166,210,A
12935,PROD012935,NOM_PROD12935,DES_PROD12935,3,3,129,2,4554,0,4079,11.66,N,122,154,A
12936,PROD012936,NOM_PROD12936,DES_PROD12936,4,2,288,5,3226,0,2858,12.9,S,273,345,I
12937,PROD012937,NOM_PROD12937,DES_PROD12937,3,1,189,3,3550,0,3138,13.14,S,179,226,I
12938,PROD012938,NOM_PROD12938,DES_PROD12938,4,3,217,4,5409,0,4788,12.99,N,206,260,A
12939,PROD012939,NOM_PROD12939,DES_PROD12939,4,2,72,4,3264,0,2815,15.97,N,68,86,I
12940,PROD012940,NOM_PROD12940,DES_PROD12940,2,1,256,4,5061,0,4564,10.91,S,243,307,I
12941,PROD012941,NOM_PROD12941,DES_PROD12941,5,3,171,1,3146,0,2675,17.63,S,162,205,I
12942,PROD012942,NOM_PROD12942,DES_PROD12942,1,1,257,3,2547,0,2154,18.28,N,244,308,A
12943,PROD012943,NOM_PROD12943,DES_PROD12943,1,2,409,5,4717,0,4144,13.85,N,388,490,I
12944,PROD012944,NOM_PROD12944,DES_PROD12944,3,3,471,1,4139,0,3471,19.26,N,447,565,A
12945,PROD012945,NOM_PROD12945,DES_PROD12945,4,2,397,3,5070,0,4354,16.46,N,377,476,I
12946,PROD012946,NOM_PROD12946,DES_PROD12946,3,3,164,5,4716,0,4061,16.14,S,155,196,I
12947,PROD012947,NOM_PROD12947,DES_PROD12947,4,2,204,5,5230,0,4445,17.68,S,193,244,A
12948,PROD012948,NOM_PROD12948,DES_PROD12948,3,1,139,4,4694,0,4069,15.38,N,132,166,A
12949,PROD012949,NOM_PROD12949,DES_PROD12949,3,3,48,4,3676,0,3300,11.42,N,45,57,I
12950,PROD012950,NOM_PROD12950,DES_PROD12950,2,2,496,5,2411,0,2072,16.38,N,471,595,A
12951,PROD012951,NOM_PROD12951,DES_PROD12951,2,2,123,1,4742,0,4055,16.95,S,116,147,A
12952,PROD012952,NOM_PROD12952,DES_PROD12952,5,3,199,4,4170,0,3631,14.85,N,189,238,I
12953,PROD012953,NOM_PROD12953,DES_PROD12953,2,3,2,1,2893,0,2559,13.06,N,1,2,A
12954,PROD012954,NOM_PROD12954,DES_PROD12954,4,1,455,3,5327,0,4476,19.02,S,432,546,I
12955,PROD012955,NOM_PROD12955,DES_PROD12955,1,3,355,5,4452,0,3792,17.41,N,337,426,I
12956,PROD012956,NOM_PROD12956,DES_PROD12956,5,1,111,2,3019,0,2680,12.66,S,105,133,A
12957,PROD012957,NOM_PROD12957,DES_PROD12957,5,2,194,4,5190,0,4562,13.78,S,184,232,A
12958,PROD012958,NOM_PROD12958,DES_PROD12958,1,1,458,4,4623,0,4057,13.97,S,435,549,I
12959,PROD012959,NOM_PROD12959,DES_PROD12959,5,1,304,5,3713,0,3285,13.03,N,288,364,A
12960,PROD012960,NOM_PROD12960,DES_PROD12960,5,1,22,1,3875,0,3382,14.58,S,20,26,I
12961,PROD012961,NOM_PROD12961,DES_PROD12961,2,1,170,3,4680,0,4009,16.76,S,161,204,I
12962,PROD012962,NOM_PROD12962,DES_PROD12962,3,1,184,2,3944,0,3335,18.28,S,174,220,A
12963,PROD012963,NOM_PROD12963,DES_PROD12963,4,3,396,2,3812,0,3379,12.83,N,376,475,A
12964,PROD012964,NOM_PROD12964,DES_PROD12964,1,1,44,1,3536,0,2997,17.99,S,41,52,A
12965,PROD012965,NOM_PROD12965,DES_PROD12965,4,3,118,2,4478,0,3735,19.91,N,112,141,I
12966,PROD012966,NOM_PROD12966,DES_PROD12966,4,1,379,4,2146,0,1922,11.66,S,360,454,I
12967,PROD012967,NOM_PROD12967,DES_PROD12967,5,3,147,2,2548,0,2151,18.46,S,139,176,I
12968,PROD012968,NOM_PROD12968,DES_PROD12968,1,3,331,4,2574,0,2242,14.84,S,314,397,I
12969,PROD012969,NOM_PROD12969,DES_PROD12969,3,2,170,5,3222,0,2788,15.57,S,161,204,I
12970,PROD012970,NOM_PROD12970,DES_PROD12970,5,3,424,2,5341,0,4588,16.42,S,402,508,A
12971,PROD012971,NOM_PROD12971,DES_PROD12971,2,3,142,1,2265,0,2022,12.05,N,134,170,I
12972,PROD012972,NOM_PROD12972,DES_PROD12972,3,1,54,2,3965,0,3328,19.15,N,51,64,A
12973,PROD012973,NOM_PROD12973,DES_PROD12973,2,2,291,3,3159,0,2803,12.73,S,276,349,I
12974,PROD012974,NOM_PROD12974,DES_PROD12974,3,3,194,2,2429,0,2111,15.1,S,184,232,I
12975,PROD012975,NOM_PROD12975,DES_PROD12975,1,1,359,2,2579,0,2342,10.13,S,341,430,A
12976,PROD012976,NOM_PROD12976,DES_PROD12976,3,1,179,4,4223,0,3629,16.37,N,170,214,I
12977,PROD012977,NOM_PROD12977,DES_PROD12977,1,2,170,3,2496,0,2253,10.82,S,161,204,I
12978,PROD012978,NOM_PROD12978,DES_PROD12978,5,2,464,1,5135,0,4438,15.72,S,440,556,I
12979,PROD012979,NOM_PROD12979,DES_PROD12979,1,1,485,3,3420,0,2910,17.54,N,460,582,I
12980,PROD012980,NOM_PROD12980,DES_PROD12980,2,1,457,3,5481,0,4686,16.97,S,434,548,A
12981,PROD012981,NOM_PROD12981,DES_PROD12981,1,3,164,5,2343,0,2107,11.24,N,155,196,I
12982,PROD012982,NOM_PROD12982,DES_PROD12982,5,2,79,2,4075,0,3519,15.81,S,75,94,I
12983,PROD012983,NOM_PROD12983,DES_PROD12983,4,2,473,4,3168,0,2748,15.29,N,449,567,I
12984,PROD012984,NOM_PROD12984,DES_PROD12984,5,3,269,3,4610,0,3872,19.07,S,255,322,I
12985,PROD012985,NOM_PROD12985,DES_PROD12985,1,1,434,3,4807,0,4353,10.43,N,412,520,A
12986,PROD012986,NOM_PROD12986,DES_PROD12986,4,2,159,5,5724,0,4909,16.62,S,151,190,A
12987,PROD012987,NOM_PROD12987,DES_PROD12987,5,3,372,5,3837,0,3233,18.7,N,353,446,A
12988,PROD012988,NOM_PROD12988,DES_PROD12988,3,3,105,4,5313,0,4710,12.82,N,99,126,A
12989,PROD012989,NOM_PROD12989,DES_PROD12989,5,2,125,4,4226,0,3596,17.54,N,118,150,A
12990,PROD012990,NOM_PROD12990,DES_PROD12990,5,2,223,2,4209,0,3561,18.22,S,211,267,A
12991,PROD012991,NOM_PROD12991,DES_PROD12991,1,3,312,5,3110,0,2788,11.57,N,296,374,A
12992,PROD012992,NOM_PROD12992,DES_PROD12992,2,3,381,3,5258,0,4532,16.04,S,361,457,I
12993,PROD012993,NOM_PROD12993,DES_PROD12993,2,3,32,3,2206,0,1952,13.04,N,30,38,I
12994,PROD012994,NOM_PROD12994,DES_PROD12994,4,1,259,5,3430,0,3026,13.36,S,246,310,A
12995,PROD012995,NOM_PROD12995,DES_PROD12995,3,1,308,2,4796,0,4082,17.5,S,292,369,A
12996,PROD012996,NOM_PROD12996,DES_PROD12996,1,1,26,3,2820,0,2431,16.02,N,24,31,A
12997,PROD012997,NOM_PROD12997,DES_PROD12997,5,2,442,3,5188,0,4397,18.01,S,419,530,A
12998,PROD012998,NOM_PROD12998,DES_PROD12998,2,1,211,4,4699,0,3988,17.84,S,200,253,A
12999,PROD012999,NOM_PROD12999,DES_PROD12999,2,3,493,5,2426,0,2171,11.75,N,468,591,A
13000,PROD013000,NOM_PROD13000,DES_PROD13000,4,1,463,5,5429,0,4568,18.85,S,439,555,A
13001,PROD013001,NOM_PROD13001,DES_PROD13001,4,3,15,5,4295,0,3734,15.05,N,14,18,A
13002,PROD013002,NOM_PROD13002,DES_PROD13002,3,2,310,4,3861,0,3439,12.29,N,294,372,A
13003,PROD013003,NOM_PROD13003,DES_PROD13003,1,1,175,4,4299,0,3715,15.73,S,166,210,A
13004,PROD013004,NOM_PROD13004,DES_PROD13004,3,2,139,4,3032,0,2668,13.68,N,132,166,I
13005,PROD013005,NOM_PROD13005,DES_PROD13005,4,2,193,4,4738,0,4001,18.44,S,183,231,A
13006,PROD013006,NOM_PROD13006,DES_PROD13006,1,1,397,4,4071,0,3450,18.0,S,377,476,I
13007,PROD013007,NOM_PROD13007,DES_PROD13007,4,3,319,1,3563,0,3042,17.13,N,303,382,A
13008,PROD013008,NOM_PROD13008,DES_PROD13008,5,1,275,1,4957,0,4152,19.39,S,261,330,A
13009,PROD013009,NOM_PROD13009,DES_PROD13009,2,3,120,4,5302,0,4556,16.38,N,114,144,I
13010,PROD013010,NOM_PROD13010,DES_PROD13010,2,2,329,4,3893,0,3369,15.56,N,312,394,A
13011,PROD013011,NOM_PROD13011,DES_PROD13011,3,2,64,3,3497,0,2984,17.22,N,60,76,A
13012,PROD013012,NOM_PROD13012,DES_PROD13012,1,2,436,3,5887,0,4925,19.54,S,414,523,A
13013,PROD013013,NOM_PROD13013,DES_PROD13013,5,2,318,1,5180,0,4578,13.17,N,302,381,A
13014,PROD013014,NOM_PROD13014,DES_PROD13014,1,1,270,5,2763,0,2454,12.61,N,256,324,A
13015,PROD013015,NOM_PROD13015,DES_PROD13015,3,1,452,5,3778,0,3157,19.69,S,429,542,I
13016,PROD013016,NOM_PROD13016,DES_PROD13016,1,2,345,4,4532,0,3785,19.76,N,327,414,I
13017,PROD013017,NOM_PROD13017,DES_PROD13017,1,2,95,3,2188,0,1900,15.19,N,90,114,I
13018,PROD013018,NOM_PROD13018,DES_PROD13018,3,3,85,2,5282,0,4410,19.79,S,80,102,A
13019,PROD013019,NOM_PROD13019,DES_PROD13019,4,2,217,1,2700,0,2414,11.88,S,206,260,I
13020,PROD013020,NOM_PROD13020,DES_PROD13020,4,3,446,3,3835,0,3423,12.06,N,423,535,A
13021,PROD013021,NOM_PROD13021,DES_PROD13021,4,3,301,5,5410,0,4768,13.47,S,285,361,A
13022,PROD013022,NOM_PROD13022,DES_PROD13022,5,3,207,2,3405,0,2853,19.36,N,196,248,I
13023,PROD013023,NOM_PROD13023,DES_PROD13023,3,3,255,2,2782,0,2516,10.6,S,242,306,A
13024,PROD013024,NOM_PROD13024,DES_PROD13024,4,3,168,5,3513,0,3153,11.42,S,159,201,I
13025,PROD013025,NOM_PROD13025,DES_PROD13025,3,3,362,5,2337,0,2073,12.75,N,343,434,I
13026,PROD013026,NOM_PROD13026,DES_PROD13026,5,3,92,2,5264,0,4601,14.41,S,87,110,A
13027,PROD013027,NOM_PROD13027,DES_PROD13027,1,1,284,2,4565,0,3815,19.66,N,269,340,A
13028,PROD013028,NOM_PROD13028,DES_PROD13028,4,2,64,1,2861,0,2427,17.89,S,60,76,A
13029,PROD013029,NOM_PROD13029,DES_PROD13029,5,3,494,3,5048,0,4582,10.19,S,469,592,A
13030,PROD013030,NOM_PROD13030,DES_PROD13030,1,2,436,4,2301,0,1992,15.53,S,414,523,A
13031,PROD013031,NOM_PROD13031,DES_PROD13031,1,1,215,3,3348,0,2837,18.02,S,204,258,I
13032,PROD013032,NOM_PROD13032,DES_PROD13032,3,2,114,4,2646,0,2303,14.91,S,108,136,A
13033,PROD013033,NOM_PROD13033,DES_PROD13033,1,2,209,4,4720,0,4049,16.58,S,198,250,A
13034,PROD013034,NOM_PROD13034,DES_PROD13034,2,3,101,2,4153,0,3539,17.37,S,95,121,I
13035,PROD013035,NOM_PROD13035,DES_PROD13035,4,3,87,4,4795,0,4283,11.97,N,82,104,A
13036,PROD013036,NOM_PROD13036,DES_PROD13036,4,3,79,2,2538,0,2160,17.5,N,75,94,I
13037,PROD013037,NOM_PROD13037,DES_PROD13037,4,1,167,4,5082,0,4498,13.0,S,158,200,A
13038,PROD013038,NOM_PROD13038,DES_PROD13038,1,3,133,3,4792,0,4318,10.99,N,126,159,A
13039,PROD013039,NOM_PROD13039,DES_PROD13039,4,2,384,1,4720,0,4231,11.56,N,364,460,A
13040,PROD013040,NOM_PROD13040,DES_PROD13040,2,2,484,4,3770,0,3213,17.34,N,459,580,I
13041,PROD013041,NOM_PROD13041,DES_PROD13041,2,3,319,4,5725,0,4995,14.62,S,303,382,I
13042,PROD013042,NOM_PROD13042,DES_PROD13042,4,1,351,1,2234,0,1900,17.59,N,333,421,A
13043,PROD013043,NOM_PROD13043,DES_PROD13043,2,1,313,1,4446,0,3898,14.08,S,297,375,A
13044,PROD013044,NOM_PROD13044,DES_PROD13044,5,2,468,4,2757,0,2325,18.6,N,444,561,I
13045,PROD013045,NOM_PROD13045,DES_PROD13045,3,2,31,2,2889,0,2625,10.08,S,29,37,I
13046,PROD013046,NOM_PROD13046,DES_PROD13046,3,3,208,4,3866,0,3443,12.31,N,197,249,A
13047,PROD013047,NOM_PROD13047,DES_PROD13047,4,1,125,5,2784,0,2393,16.35,S,118,150,I
13048,PROD013048,NOM_PROD13048,DES_PROD13048,3,1,112,4,2350,0,2015,16.63,N,106,134,A
13049,PROD013049,NOM_PROD13049,DES_PROD13049,5,2,348,3,5392,0,4601,17.2,S,330,417,I
13050,PROD013050,NOM_PROD13050,DES_PROD13050,3,3,495,1,4366,0,3823,14.22,N,470,594,I
13051,PROD013051,NOM_PROD13051,DES_PROD13051,4,1,245,5,2377,0,2124,11.92,S,232,294,A
13052,PROD013052,NOM_PROD13052,DES_PROD13052,2,2,243,5,4075,0,3651,11.63,S,230,291,I
13053,PROD013053,NOM_PROD13053,DES_PROD13053,1,1,322,5,5447,0,4718,15.46,N,305,386,A
13054,PROD013054,NOM_PROD13054,DES_PROD13054,3,2,484,2,4888,0,4369,11.89,N,459,580,A
13055,PROD013055,NOM_PROD13055,DES_PROD13055,1,2,363,4,4176,0,3484,19.88,N,344,435,A
13056,PROD013056,NOM_PROD13056,DES_PROD13056,5,3,146,3,5812,0,4954,17.32,N,138,175,I
13057,PROD013057,NOM_PROD13057,DES_PROD13057,3,2,16,4,4429,0,3883,14.08,N,15,19,A
13058,PROD013058,NOM_PROD13058,DES_PROD13058,2,1,218,1,2614,0,2319,12.74,N,207,261,A
13059,PROD013059,NOM_PROD13059,DES_PROD13059,5,2,16,1,5111,0,4348,17.55,N,15,19,I
13060,PROD013060,NOM_PROD13060,DES_PROD13060,3,1,198,2,5668,0,4737,19.67,S,188,237,I
13061,PROD013061,NOM_PROD13061,DES_PROD13061,4,1,142,3,4940,0,4454,10.93,S,134,170,A
13062,PROD013062,NOM_PROD13062,DES_PROD13062,2,1,100,4,3920,0,3332,17.65,N,95,120,I
13063,PROD013063,NOM_PROD13063,DES_PROD13063,1,2,482,1,2673,0,2238,19.48,N,457,578,I
13064,PROD013064,NOM_PROD13064,DES_PROD13064,5,3,413,3,4921,0,4454,10.5,S,392,495,I
13065,PROD013065,NOM_PROD13065,DES_PROD13065,1,3,381,2,4360,0,3773,15.57,N,361,457,A
13066,PROD013066,NOM_PROD13066,DES_PROD13066,4,3,40,2,2286,0,1962,16.55,N,38,48,I
13067,PROD013067,NOM_PROD13067,DES_PROD13067,3,2,217,4,5406,0,4855,11.35,N,206,260,A
13068,PROD013068,NOM_PROD13068,DES_PROD13068,4,3,226,2,2997,0,2618,14.48,N,214,271,A
13069,PROD013069,NOM_PROD13069,DES_PROD13069,5,3,302,4,5680,0,4823,17.78,S,286,362,I
13070,PROD013070,NOM_PROD13070,DES_PROD13070,5,2,206,5,2835,0,2557,10.91,N,195,247,I
13071,PROD013071,NOM_PROD13071,DES_PROD13071,3,2,406,5,4024,0,3513,14.55,S,385,487,I
13072,PROD013072,NOM_PROD13072,DES_PROD13072,3,2,153,5,5147,0,4641,10.91,S,145,183,I
13073,PROD013073,NOM_PROD13073,DES_PROD13073,1,1,197,3,2509,0,2201,14.01,N,187,236,I
13074,PROD013074,NOM_PROD13074,DES_PROD13074,4,3,302,3,2824,0,2542,11.12,S,286,362,A
13075,PROD013075,NOM_PROD13075,DES_PROD13075,2,3,275,1,5066,0,4395,15.29,N,261,330,I
13076,PROD013076,NOM_PROD13076,DES_PROD13076,5,1,51,4,3621,0,3185,13.7,N,48,61,I
13077,PROD013077,NOM_PROD13077,DES_PROD13077,3,2,40,4,4589,0,4017,14.26,N,38,48,A
13078,PROD013078,NOM_PROD13078,DES_PROD13078,2,2,350,1,3847,0,3295,16.76,N,332,420,A
13079,PROD013079,NOM_PROD13079,DES_PROD13079,2,2,12,5,3841,0,3371,13.96,N,11,14,A
13080,PROD013080,NOM_PROD13080,DES_PROD13080,3,2,351,4,3893,0,3537,10.08,S,333,421,A
13081,PROD013081,NOM_PROD13081,DES_PROD13081,4,3,392,5,4615,0,3920,17.74,S,372,470,A
13082,PROD013082,NOM_PROD13082,DES_PROD13082,4,1,404,2,3549,0,2972,19.43,S,383,484,I
13083,PROD013083,NOM_PROD13083,DES_PROD13083,1,3,195,5,2644,0,2204,19.99,N,185,234,I
13084,PROD013084,NOM_PROD13084,DES_PROD13084,2,1,120,3,2726,0,2406,13.33,N,114,144,I
13085,PROD013085,NOM_PROD13085,DES_PROD13085,4,1,375,3,5064,0,4550,11.3,N,356,450,I
13086,PROD013086,NOM_PROD13086,DES_PROD13086,4,2,261,5,3816,0,3397,12.34,S,247,313,A
13087,PROD013087,NOM_PROD13087,DES_PROD13087,4,2,484,5,2516,0,2105,19.55,S,459,580,I
13088,PROD013088,NOM_PROD13088,DES_PROD13088,2,1,263,2,4002,0,3602,11.12,N,249,315,A
13089,PROD013089,NOM_PROD13089,DES_PROD13089,4,2,119,3,4107,0,3458,18.78,N,113,142,A
13090,PROD013090,NOM_PROD13090,DES_PROD13090,4,1,458,1,5033,0,4226,19.1,N,435,549,A
13091,PROD013091,NOM_PROD13091,DES_PROD13091,3,1,38,5,4832,0,4254,13.59,S,36,45,I
13092,PROD013092,NOM_PROD13092,DES_PROD13092,1,2,476,4,4556,0,4038,12.84,S,452,571,A
13093,PROD013093,NOM_PROD13093,DES_PROD13093,1,1,115,5,4066,0,3486,16.66,N,109,138,I
13094,PROD013094,NOM_PROD13094,DES_PROD13094,2,3,92,3,2148,0,1925,11.63,S,87,110,A
13095,PROD013095,NOM_PROD13095,DES_PROD13095,1,3,57,1,3401,0,2841,19.74,N,54,68,I
13096,PROD013096,NOM_PROD13096,DES_PROD13096,5,1,122,3,3181,0,2794,13.87,N,115,146,I
13097,PROD013097,NOM_PROD13097,DES_PROD13097,5,3,340,5,2445,0,2160,13.24,S,323,408,I
13098,PROD013098,NOM_PROD13098,DES_PROD13098,1,1,277,5,5305,0,4668,13.65,S,263,332,A
13099,PROD013099,NOM_PROD13099,DES_PROD13099,2,3,375,3,2263,0,1950,16.09,S,356,450,I
13100,PROD013100,NOM_PROD13100,DES_PROD13100,5,3,296,2,3136,0,2847,10.16,N,281,355,A
13101,PROD013101,NOM_PROD13101,DES_PROD13101,5,2,299,4,2790,0,2524,10.54,S,284,358,A
13102,PROD013102,NOM_PROD13102,DES_PROD13102,4,3,52,2,5863,0,4907,19.49,N,49,62,I
13103,PROD013103,NOM_PROD13103,DES_PROD13103,5,2,415,5,3310,0,2990,10.71,S,394,498,A
13104,PROD013104,NOM_PROD13104,DES_PROD13104,2,2,465,2,5032,0,4472,12.54,S,441,558,A
13105,PROD013105,NOM_PROD13105,DES_PROD13105,3,2,45,1,4049,0,3421,18.36,N,42,54,A
13106,PROD013106,NOM_PROD13106,DES_PROD13106,2,1,216,2,3101,0,2789,11.2,S,205,259,A
13107,PROD013107,NOM_PROD13107,DES_PROD13107,5,1,406,1,4077,0,3402,19.86,S,385,487,A
13108,PROD013108,NOM_PROD13108,DES_PROD13108,1,3,165,3,2611,0,2265,15.32,N,156,198,I
13109,PROD013109,NOM_PROD13109,DES_PROD13109,1,1,318,4,4881,0,4290,13.78,S,302,381,A
13110,PROD013110,NOM_PROD13110,DES_PROD13110,5,2,463,3,5497,0,4837,13.65,N,439,555,I
13111,PROD013111,NOM_PROD13111,DES_PROD13111,4,1,15,3,4206,0,3573,17.74,N,14,18,A
13112,PROD013112,NOM_PROD13112,DES_PROD13112,4,1,9,1,4917,0,4466,10.12,S,8,10,I
