codigo_elemnto,nmbre_elemnto,dscrpcion_elemnto,ctgria_elemnto,und_elemnto,exstncia_elemnto,bdga_elemnto,precio_venta_ac,precio_venta_an,costo_venta,mrgen_utldad,tiene_iva,stock_minimo,stock_maximo,estado
52328,PROD052328,NOM_PROD52328,DES_PROD52328,4,3,2,3,5228,0,4410,18.55,S,1,2,A
52329,PROD052329,NOM_PROD52329,DES_PROD52329,4,1,117,3,5837,0,4989,17.0,N,111,140,I
52330,PROD052330,NOM_PROD52330,DES_PROD52330,1,2,17,1,4490,0,3927,14.36,S,16,20,A
52331,PROD052331,NOM_PROD52331,DES_PROD52331,2,1,179,2,3583,0,3102,15.51,S,170,214,A
52332,PROD052332,NOM_PROD52332,DES_PROD52332,2,2,420,2,5466,0,4791,14.1,S,399,504,I
52333,PROD052333,NOM_PROD52333,DES_PROD52333,4,2,474,5,3881,0,3331,16.54,N,450,568,A
52334,PROD052334,NOM_PROD52334,DES_PROD52334,2,2,47,4,3741,0,3255,14.96,S,44,56,A
52335,PROD052335,NOM_PROD52335,DES_PROD52335,3,1,458,1,5944,0,4966,19.71,S,435,549,I
52336,PROD052336,NOM_PROD52336,DES_PROD52336,3,2,95,3,3571,0,3087,15.7,S,90,114,I
52337,PROD052337,NOM_PROD52337,DES_PROD52337,1,3,208,3,4060,0,3656,11.07,N,197,249,A
52338,PROD052338,NOM_PROD52338,DES_PROD52338,1,1,406,2,4118,0,3736,10.23,S,385,487,I
52339,PROD052339,NOM_PROD52339,DES_PROD52339,3,3,413,1,3857,0,3297,16.99,N,392,495,A
52340,PROD052340,NOM_PROD52340,DES_PROD52340,2,3,74,1,2618,0,2219,18.0,N,70,88,A
52341,PROD052341,NOM_PROD52341,DES_PROD52341,4,3,230,2,3572,0,3210,11.29,S,218,276,I
52342,PROD052342,NOM_PROD52342,DES_PROD52342,2,2,372,3,2526,0,2242,12.69,S,353,446,A
52343,PROD052343,NOM_PROD52343,DES_PROD52343,5,2,355,4,2784,0,2346,18.71,N,337,426,A
52344,PROD052344,NOM_PROD52344,DES_PROD52344,2,1,417,5,3658,0,3190,14.7,N,396,500,A
52345,PROD052345,NOM_PROD52345,DES_PROD52345,3,2,101,1,2748,0,2463,11.58,N,95,121,A
52346,PROD052346,NOM_PROD52346,DES_PROD52346,2,2,234,2,5565,0,4799,15.97,S,222,280,I
52347,PROD052347,NOM_PROD52347,DES_PROD52347,5,1,387,3,3519,0,3017,16.67,S,367,464,I
52348,PROD052348,NOM_PROD52348,DES_PROD52348,5,2,175,5,3013,0,2594,16.18,S,166,210,I
52349,PROD052349,NOM_PROD52349,DES_PROD52349,3,3,343,3,3801,0,3219,18.11,N,325,411,A
52350,PROD052350,NOM_PROD52350,DES_PROD52350,3,2,256,3,5220,0,4481,16.5,N,243,307,I
52351,PROD052351,NOM_PROD52351,DES_PROD52351,5,1,33,2,3619,0,3152,14.83,S,31,39,I
52352,PROD052352,NOM_PROD52352,DES_PROD52352,1,2,1,3,4306,0,3881,10.97,S,0,1,I
52353,PROD052353,NOM_PROD52353,DES_PROD52353,2,3,96,3,2490,0,2186,13.91,N,91,115,A
52354,PROD052354,NOM_PROD52354,DES_PROD52354,2,2,343,1,2412,0,2141,12.69,S,325,411,I
52355,PROD052355,NOM_PROD52355,DES_PROD52355,5,1,20,5,5738,0,4940,16.17,S,19,24,A
52356,PROD052356,NOM_PROD52356,DES_PROD52356,5,3,494,2,5217,0,4520,15.43,N,469,592,A
52357,PROD052357,NOM_PROD52357,DES_PROD52357,1,2,23,5,4622,0,3903,18.44,S,21,27,I
52358,PROD052358,NOM_PROD52358,DES_PROD52358,2,1,115,1,5138,0,4445,15.6,N,109,138,I
52359,PROD052359,NOM_PROD52359,DES_PROD52359,5,3,432,3,2740,0,2352,16.5,S,410,518,A
52360,PROD052360,NOM_PROD52360,DES_PROD52360,5,1,421,4,2392,0,2062,16.05,S,399,505,I
52361,PROD052361,NOM_PROD52361,DES_PROD52361,4,2,204,5,4212,0,3759,12.07,N,193,244,I
52362,PROD052362,NOM_PROD52362,DES_PROD52362,1,2,20,2,5130,0,4658,10.15,N,19,24,I
52363,PROD052363,NOM_PROD52363,DES_PROD52363,3,1,436,2,2471,0,2222,11.23,N,414,523,A
52364,PROD052364,NOM_PROD52364,DES_PROD52364,3,2,18,1,3555,0,3170,12.17,S,17,21,A
52365,PROD052365,NOM_PROD52365,DES_PROD52365,1,2,208,4,4411,0,3999,10.32,N,197,249,A
52366,PROD052366,NOM_PROD52366,DES_PROD52366,5,2,221,4,5535,0,4787,15.63,S,209,265,I
52367,PROD052367,NOM_PROD52367,DES_PROD52367,5,1,239,3,3280,0,2885,13.71,S,227,286,A
52368,PROD052368,NOM_PROD52368,DES_PROD52368,4,3,383,1,2321,0,1935,19.95,S,363,459,A
52369,PROD052369,NOM_PROD52369,DES_PROD52369,4,1,226,4,3232,0,2754,17.36,S,214,271,I
52370,PROD052370,NOM_PROD52370,DES_PROD52370,4,1,469,3,4813,0,4147,16.08,S,445,562,I
52371,PROD052371,NOM_PROD52371,DES_PROD52371,2,1,39,4,5316,0,4496,18.24,N,37,46,A
52372,PROD052372,NOM_PROD52372,DES_PROD52372,1,2,265,3,2582,0,2327,11.0,N,251,318,I
52373,PROD052373,NOM_PROD52373,DES_PROD52373,5,1,16,3,3012,0,2684,12.23,N,15,19,A
52374,PROD052374,NOM_PROD52374,DES_PROD52374,1,2,189,4,3424,0,2955,15.88,N,179,226,I
52375,PROD052375,NOM_PROD52375,DES_PROD52375,2,3,109,1,2498,0,2174,14.91,N,103,130,A
52376,PROD052376,NOM_PROD52376,DES_PROD52376,4,2,178,2,5368,0,4857,10.54,N,169,213,I
52377,PROD052377,NOM_PROD52377,DES_PROD52377,1,2,194,4,2471,0,2089,18.3,S,184,232,A
52378,PROD052378,NOM_PROD52378,DES_PROD52378,3,1,229,4,5140,0,4336,18.56,N,217,274,A
52379,PROD052379,NOM_PROD52379,DES_PROD52379,3,3,267,3,4944,0,4228,16.94,N,253,320,I
52380,PROD052380,NOM_PROD52380,DES_PROD52380,3,2,106,2,4984,0,4383,13.73,N,100,127,I
52381,PROD052381,NOM_PROD52381,DES_PROD52381,4,2,16,5,3424,0,3059,11.94,S,15,19,I
52382,PROD052382,NOM_PROD52382,DES_PROD52382,1,2,346,4,4370,0,3800,15.01,N,328,415,A
52383,PROD052383,NOM_PROD52383,DES_PROD52383,3,3,345,1,4715,0,4258,10.74,S,327,414,A
52384,PROD052384,NOM_PROD52384,DES_PROD52384,5,2,364,3,4054,0,3627,11.79,S,345,436,A
52385,PROD052385,NOM_PROD52385,DES_PROD52385,1,2,44,4,5176,0,4565,13.39,S,41,52,A
52386,PROD052386,NOM_PROD52386,DES_PROD52386,4,2,482,4,2413,0,2041,18.27,N,457,578,A
52387,PROD052387,NOM_PROD52387,DES_PROD52387,1,1,297,5,2520,0,2102,19.89,N,282,356,I
52388,PROD052388,NOM_PROD52388,DES_PROD52388,2,3,466,4,4632,0,3921,18.15,S,442,559,A
52389,PROD052389,NOM_PROD52389,DES_PROD52389,4,2,108,4,4876,0,4249,14.76,S,102,129,A
52390,PROD052390,NOM_PROD52390,DES_PROD52390,3,3,490,1,2255,0,1920,17.49,S,465,588,I
52391,PROD052391,NOM_PROD52391,DES_PROD52391,5,1,30,4,2531,0,2163,17.05,N,28,36,A
52392,PROD052392,NOM_PROD52392,DES_PROD52392,2,1,374,3,3043,0,2717,12.02,N,355,448,I
52393,PROD052393,NOM_PROD52393,DES_PROD52393,1,1,3,4,2878,0,2576,11.73,S,2,3,A
52394,PROD052394,NOM_PROD52394,DES_PROD52394,1,3,339,1,3944,0,3333,18.35,S,322,406,I
52395,PROD052395,NOM_PROD52395,DES_PROD52395,4,1,374,1,3462,0,3104,11.56,N,355,448,I
52396,PROD052396,NOM_PROD52396,DES_PROD52396,4,1,295,2,4556,0,4030,13.07,N,280,354,A
52397,PROD052397,NOM_PROD52397,DES_PROD52397,2,1,377,5,5376,0,4518,19.01,S,358,452,I
52398,PROD052398,NOM_PROD52398,DES_PROD52398,1,3,17,3,2798,0,2492,12.28,S,16,20,A
52399,PROD052399,NOM_PROD52399,DES_PROD52399,2,2,413,3,3226,0,2849,13.26,S,392,495,A
52400,PROD052400,NOM_PROD52400,DES_PROD52400,3,1,359,3,3730,0,3250,14.78,S,341,430,I
52401,PROD052401,NOM_PROD52401,DES_PROD52401,1,3,7,3,5735,0,4844,18.41,N,6,8,A
52402,PROD052402,NOM_PROD52402,DES_PROD52402,5,2,111,2,4197,0,3535,18.75,N,105,133,A
52403,PROD052403,NOM_PROD52403,DES_PROD52403,2,2,88,1,2454,0,2200,11.56,N,83,105,I
52404,PROD052404,NOM_PROD52404,DES_PROD52404,2,2,234,3,2866,0,2443,17.34,N,222,280,I
52405,PROD052405,NOM_PROD52405,DES_PROD52405,3,2,309,1,2912,0,2542,14.58,N,293,370,A
52406,PROD052406,NOM_PROD52406,DES_PROD52406,5,2,418,3,2574,0,2303,11.79,S,397,501,A
52407,PROD052407,NOM_PROD52407,DES_PROD52407,4,2,87,1,3080,0,2619,17.61,S,82,104,A
52408,PROD052408,NOM_PROD52408,DES_PROD52408,1,1,330,2,2473,0,2178,13.56,S,313,396,I
52409,PROD052409,NOM_PROD52409,DES_PROD52409,4,2,86,2,5365,0,4647,15.46,N,81,103,A
52410,PROD052410,NOM_PROD52410,DES_PROD52410,4,3,48,3,4729,0,4117,14.88,S,45,57,A
52411,PROD052411,NOM_PROD52411,DES_PROD52411,5,1,177,4,3305,0,2818,17.29,S,168,212,I
52412,PROD052412,NOM_PROD52412,DES_PROD52412,4,3,298,4,2380,0,2054,15.91,N,283,357,I
52413,PROD052413,NOM_PROD52413,DES_PROD52413,2,1,306,1,2609,0,2336,11.71,N,290,367,I
52414,PROD052414,NOM_PROD52414,DES_PROD52414,3,3,275,2,3550,0,3181,11.61,S,261,330,A
52415,PROD052415,NOM_PROD52415,DES_PROD52415,3,3,422,5,3916,0,3479,12.57,S,400,506,I
52416,PROD052416,NOM_PROD52416,DES_PROD52416,2,1,239,3,3695,0,3221,14.72,S,227,286,A
52417,PROD052417,NOM_PROD52417,DES_PROD52417,5,2,447,3,5078,0,4310,17.82,S,424,536,A
52418,PROD052418,NOM_PROD52418,DES_PROD52418,2,1,397,2,3175,0,2837,11.93,S,377,476,I
52419,PROD052419,NOM_PROD52419,DES_PROD52419,2,1,437,4,4757,0,4281,11.13,S,415,524,I
52420,PROD052420,NOM_PROD52420,DES_PROD52420,2,1,421,3,2426,0,2071,17.16,S,399,505,A
52421,PROD052421,NOM_PROD52421,DES_PROD52421,1,1,77,1,3325,0,2776,19.79,S,73,92,I
52422,PROD052422,NOM_PROD52422,DES_PROD52422,1,2,485,4,4546,0,3837,18.49,S,460,582,A
52423,PROD052423,NOM_PROD52423,DES_PROD52423,1,2,147,2,5620,0,4938,13.82,S,139,176,I
52424,PROD052424,NOM_PROD52424,DES_PROD52424,4,3,311,2,5421,0,4544,19.31,S,295,373,A
52425,PROD052425,NOM_PROD52425,DES_PROD52425,2,3,97,4,2452,0,2099,16.82,N,92,116,A
52426,PROD052426,NOM_PROD52426,DES_PROD52426,3,3,35,5,4044,0,3559,13.64,S,33,42,A
52427,PROD052427,NOM_PROD52427,DES_PROD52427,1,3,174,1,4310,0,3915,10.1,N,165,208,I
52428,PROD052428,NOM_PROD52428,DES_PROD52428,4,2,319,3,4974,0,4164,19.46,S,303,382,I
52429,PROD052429,NOM_PROD52429,DES_PROD52429,1,1,6,5,4453,0,3755,18.59,N,5,7,I
52430,PROD052430,NOM_PROD52430,DES_PROD52430,1,1,298,3,5484,0,4786,14.6,S,283,357,A
52431,PROD052431,NOM_PROD52431,DES_PROD52431,1,1,140,1,2707,0,2361,14.69,N,133,168,A
52432,PROD052432,NOM_PROD52432,DES_PROD52432,4,3,137,3,5388,0,4866,10.73,N,130,164,A
52433,PROD052433,NOM_PROD52433,DES_PROD52433,3,3,279,1,3882,0,3293,17.89,N,265,334,I
52434,PROD052434,NOM_PROD52434,DES_PROD52434,1,1,57,3,5620,0,4722,19.03,S,54,68,I
52435,PROD052435,NOM_PROD52435,DES_PROD52435,2,2,338,1,2611,0,2345,11.37,N,321,405,I
52436,PROD052436,NOM_PROD52436,DES_PROD52436,3,2,249,5,3007,0,2560,17.48,N,236,298,A
52437,PROD052437,NOM_PROD52437,DES_PROD52437,4,1,84,5,5133,0,4515,13.69,N,79,100,A
52438,PROD052438,NOM_PROD52438,DES_PROD52438,4,1,9,1,4298,0,3772,13.95,N,8,10,A
52439,PROD052439,NOM_PROD52439,DES_PROD52439,5,3,93,3,3917,0,3333,17.54,N,88,111,I
52440,PROD052440,NOM_PROD52440,DES_PROD52440,5,2,216,3,5209,0,4535,14.88,S,205,259,A
52441,PROD052441,NOM_PROD52441,DES_PROD52441,2,1,5,1,4481,0,3854,16.28,S,4,6,A
52442,PROD052442,NOM_PROD52442,DES_PROD52442,3,2,112,5,4004,0,3493,14.65,N,106,134,I
52443,PROD052443,NOM_PROD52443,DES_PROD52443,1,1,88,2,2516,0,2267,11.02,S,83,105,A
52444,PROD052444,NOM_PROD52444,DES_PROD52444,2,3,399,1,4037,0,3467,16.45,N,379,478,I
52445,PROD052445,NOM_PROD52445,DES_PROD52445,5,1,43,2,4374,0,3662,19.45,S,40,51,I
52446,PROD052446,NOM_PROD52446,DES_PROD52446,5,1,201,2,5044,0,4470,12.86,S,190,241,A
52447,PROD052447,NOM_PROD52447,DES_PROD52447,5,3,311,2,5252,0,4425,18.7,N,295,373,I
52448,PROD052448,NOM_PROD52448,DES_PROD52448,5,2,419,4,5823,0,4865,19.71,S,398,502,A
52449,PROD052449,NOM_PROD52449,DES_PROD52449,2,2,430,2,3925,0,3439,14.15,N,408,516,I
52450,PROD052450,NOM_PROD52450,DES_PROD52450,1,1,386,3,3211,0,2842,13.0,N,366,463,I
52451,PROD052451,NOM_PROD52451,DES_PROD52451,1,3,242,3,3235,0,2709,19.42,N,229,290,A
52452,PROD052452,NOM_PROD52452,DES_PROD52452,3,1,336,5,2902,0,2632,10.26,S,319,403,I
52453,PROD052453,NOM_PROD52453,DES_PROD52453,2,3,254,5,2633,0,2229,18.15,S,241,304,A
52454,PROD052454,NOM_PROD52454,DES_PROD52454,4,2,32,2,5504,0,4807,14.51,S,30,38,A
52455,PROD052455,NOM_PROD52455,DES_PROD52455,4,3,61,1,2726,0,2345,16.26,S,57,73,A
52456,PROD052456,NOM_PROD52456,DES_PROD52456,3,1,375,1,5429,0,4850,11.94,N,356,450,I
52457,PROD052457,NOM_PROD52457,DES_PROD52457,1,2,152,3,3061,0,2600,17.75,N,144,182,A
52458,PROD052458,NOM_PROD52458,DES_PROD52458,4,1,359,2,2921,0,2568,13.78,N,341,430,A
52459,PROD052459,NOM_PROD52459,DES_PROD52459,2,1,186,2,4898,0,4098,19.54,S,176,223,A
52460,PROD052460,NOM_PROD52460,DES_PROD52460,4,1,230,3,4610,0,4063,13.47,S,218,276,A
52461,PROD052461,NOM_PROD52461,DES_PROD52461,2,2,174,5,2290,0,2025,13.09,N,165,208,A
52462,PROD052462,NOM_PROD52462,DES_PROD52462,1,3,38,4,3762,0,3290,14.37,S,36,45,I
52463,PROD052463,NOM_PROD52463,DES_PROD52463,3,1,126,1,3301,0,2818,17.17,N,119,151,A
52464,PROD052464,NOM_PROD52464,DES_PROD52464,1,3,128,2,4421,0,3860,14.55,S,121,153,I
52465,PROD052465,NOM_PROD52465,DES_PROD52465,5,2,300,1,2734,0,2451,11.55,N,285,360,A
52466,PROD052466,NOM_PROD52466,DES_PROD52466,1,3,204,2,4783,0,4018,19.05,S,193,244,A
52467,PROD052467,NOM_PROD52467,DES_PROD52467,4,2,276,5,3534,0,3162,11.77,N,262,331,I
52468,PROD052468,NOM_PROD52468,DES_PROD52468,1,1,202,5,5736,0,4872,17.75,S,191,242,A
52469,PROD052469,NOM_PROD52469,DES_PROD52469,4,1,347,4,3820,0,3296,15.92,S,329,416,I
52470,PROD052470,NOM_PROD52470,DES_PROD52470,2,2,66,5,2678,0,2341,14.4,N,62,79,I
52471,PROD052471,NOM_PROD52471,DES_PROD52471,4,2,177,4,5609,0,4801,16.84,S,168,212,A
52472,PROD052472,NOM_PROD52472,DES_PROD52472,3,1,159,1,2697,0,2392,12.77,S,151,190,I
52473,PROD052473,NOM_PROD52473,DES_PROD52473,3,3,60,3,3463,0,3063,13.08,S,57,72,I
52474,PROD052474,NOM_PROD52474,DES_PROD52474,4,3,300,5,4861,0,4285,13.45,N,285,360,I
52475,PROD052475,NOM_PROD52475,DES_PROD52475,5,3,472,4,3248,0,2898,12.08,N,448,566,I
52476,PROD052476,NOM_PROD52476,DES_PROD52476,4,3,383,2,5394,0,4559,18.33,N,363,459,I
52477,PROD052477,NOM_PROD52477,DES_PROD52477,3,1,25,4,5594,0,4705,18.9,N,23,30,I
52478,PROD052478,NOM_PROD52478,DES_PROD52478,1,2,321,3,2987,0,2546,17.34,S,304,385,A
52479,PROD052479,NOM_PROD52479,DES_PROD52479,2,2,494,1,4621,0,4136,11.75,N,469,592,A
52480,PROD052480,NOM_PROD52480,DES_PROD52480,4,3,285,1,4629,0,4132,12.03,S,270,342,A
52481,PROD052481,NOM_PROD52481,DES_PROD52481,3,2,349,4,3666,0,3249,12.86,N,331,418,I
52482,PROD052482,NOM_PROD52482,DES_PROD52482,5,2,309,1,4043,0,3644,10.96,S,293,370,A
52483,PROD052483,NOM_PROD52483,DES_PROD52483,1,1,204,5,3865,0,3331,16.05,N,193,244,A
52484,PROD052484,NOM_PROD52484,DES_PROD52484,2,1,314,5,4385,0,3672,19.42,N,298,376,A
52485,PROD052485,NOM_PROD52485,DES_PROD52485,5,1,30,5,4748,0,4188,13.39,N,28,36,A
52486,PROD052486,NOM_PROD52486,DES_PROD52486,2,1,497,5,4430,0,3731,18.75,N,472,596,A
52487,PROD052487,NOM_PROD52487,DES_PROD52487,2,3,295,5,3400,0,2962,14.79,S,280,354,A
52488,PROD052488,NOM_PROD52488,DES_PROD52488,4,3,431,5,4449,0,4041,10.11,S,409,517,I
52489,PROD052489,NOM_PROD52489,DES_PROD52489,1,3,287,2,3218,0,2812,14.47,N,272,344,I
52490,PROD052490,NOM_PROD52490,DES_PROD52490,5,2,440,1,2280,0,1923,18.61,N,418,528,I
52491,PROD052491,NOM_PROD52491,DES_PROD52491,3,1,111,4,3896,0,3294,18.29,S,105,133,I
52492,PROD052492,NOM_PROD52492,DES_PROD52492,3,3,101,3,5334,0,4779,11.63,N,95,121,I
52493,PROD052493,NOM_PROD52493,DES_PROD52493,4,2,287,1,4150,0,3538,17.32,S,272,344,I
52494,PROD052494,NOM_PROD52494,DES_PROD52494,3,2,153,5,4010,0,3546,13.09,N,145,183,A
52495,PROD052495,NOM_PROD52495,DES_PROD52495,3,3,447,1,3592,0,3210,11.93,N,424,536,I
52496,PROD052496,NOM_PROD52496,DES_PROD52496,2,1,157,4,4031,0,3611,11.65,N,149,188,A
52497,PROD052497,NOM_PROD52497,DES_PROD52497,5,2,321,3,4311,0,3814,13.05,S,304,385,A
52498,PROD052498,NOM_PROD52498,DES_PROD52498,3,2,157,2,2798,0,2534,10.42,S,149,188,I
52499,PROD052499,NOM_PROD52499,DES_PROD52499,4,3,323,2,3499,0,3075,13.79,S,306,387,A
52500,PROD052500,NOM_PROD52500,DES_PROD52500,3,3,426,4,5745,0,4998,14.95,N,404,511,I
52501,PROD052501,NOM_PROD52501,DES_PROD52501,4,1,422,2,5140,0,4636,10.89,N,400,506,A
52502,PROD052502,NOM_PROD52502,DES_PROD52502,5,1,484,2,2926,0,2489,17.57,S,459,580,A
52503,PROD052503,NOM_PROD52503,DES_PROD52503,5,2,54,3,4139,0,3656,13.22,S,51,64,I
52504,PROD052504,NOM_PROD52504,DES_PROD52504,5,1,320,4,3769,0,3313,13.77,N,304,384,A
52505,PROD052505,NOM_PROD52505,DES_PROD52505,5,3,9,3,2890,0,2546,13.54,N,8,10,A
52506,PROD052506,NOM_PROD52506,DES_PROD52506,1,1,10,3,3878,0,3309,17.2,S,9,12,I
52507,PROD052507,NOM_PROD52507,DES_PROD52507,2,1,413,1,2594,0,2182,18.9,N,392,495,I
52508,PROD052508,NOM_PROD52508,DES_PROD52508,5,1,307,1,2689,0,2391,12.5,N,291,368,I
52509,PROD052509,NOM_PROD52509,DES_PROD52509,4,2,210,2,4585,0,3912,17.21,S,199,252,I
52510,PROD052510,NOM_PROD52510,DES_PROD52510,1,1,129,1,5308,0,4540,16.93,N,122,154,I
52511,PROD052511,NOM_PROD52511,DES_PROD52511,3,1,396,5,2862,0,2496,14.7,N,376,475,A
52512,PROD052512,NOM_PROD52512,DES_PROD52512,5,1,311,3,3069,0,2619,17.21,S,295,373,A
52513,PROD052513,NOM_PROD52513,DES_PROD52513,4,2,425,1,4352,0,3734,16.56,S,403,510,A
52514,PROD052514,NOM_PROD52514,DES_PROD52514,2,2,327,4,2670,0,2379,12.24,N,310,392,A
52515,PROD052515,NOM_PROD52515,DES_PROD52515,2,2,142,5,3743,0,3311,13.07,S,134,170,A
52516,PROD052516,NOM_PROD52516,DES_PROD52516,2,3,492,1,4177,0,3500,19.35,S,467,590,A
52517,PROD052517,NOM_PROD52517,DES_PROD52517,1,1,425,1,4059,0,3462,17.25,S,403,510,A
52518,PROD052518,NOM_PROD52518,DES_PROD52518,5,3,287,1,4752,0,3963,19.93,S,272,344,A
52519,PROD052519,NOM_PROD52519,DES_PROD52519,3,2,122,5,5026,0,4376,14.87,N,115,146,A
52520,PROD052520,NOM_PROD52520,DES_PROD52520,1,2,94,3,3834,0,3291,16.52,S,89,112,A
52521,PROD052521,NOM_PROD52521,DES_PROD52521,2,2,179,2,4764,0,4025,18.38,N,170,214,I
52522,PROD052522,NOM_PROD52522,DES_PROD52522,3,2,119,1,3185,0,2888,10.3,S,113,142,I
52523,PROD052523,NOM_PROD52523,DES_PROD52523,1,3,116,3,5385,0,4650,15.81,N,110,139,I
52524,PROD052524,NOM_PROD52524,DES_PROD52524,4,3,412,4,4295,0,3765,14.09,N,391,494,I
52525,PROD052525,NOM_PROD52525,DES_PROD52525,4,1,392,4,3303,0,2984,10.71,S,372,470,A
52526,PROD052526,NOM_PROD52526,DES_PROD52526,3,1,395,1,3197,0,2702,18.34,N,375,474,I
52527,PROD052527,NOM_PROD52527,DES_PROD52527,1,2,142,2,3545,0,3061,15.83,N,134,170,I
52528,PROD052528,NOM_PROD52528,DES_PROD52528,1,1,359,2,4080,0,3455,18.1,N,341,430,A
52529,PROD052529,NOM_PROD52529,DES_PROD52529,2,3,354,2,2694,0,2320,16.14,S,336,424,I
52530,PROD052530,NOM_PROD52530,DES_PROD52530,4,3,26,3,3747,0,3301,13.54,N,24,31,I
52531,PROD052531,NOM_PROD52531,DES_PROD52531,1,2,186,3,5286,0,4772,10.78,N,176,223,I
52532,PROD052532,NOM_PROD52532,DES_PROD52532,1,2,192,1,4805,0,4095,17.36,N,182,230,A
52533,PROD052533,NOM_PROD52533,DES_PROD52533,5,1,166,2,2464,0,2144,14.95,N,157,199,A
52534,PROD052534,NOM_PROD52534,DES_PROD52534,2,3,396,4,3159,0,2802,12.75,N,376,475,I
52535,PROD052535,NOM_PROD52535,DES_PROD52535,3,2,73,4,3062,0,2606,17.5,S,69,87,I
52536,PROD052536,NOM_PROD52536,DES_PROD52536,1,2,465,1,5146,0,4651,10.65,S,441,558,A
52537,PROD052537,NOM_PROD52537,DES_PROD52537,3,3,109,4,4989,0,4288,16.36,N,103,130,A
52538,PROD052538,NOM_PROD52538,DES_PROD52538,4,3,368,4,4771,0,4039,18.14,N,349,441,A
52539,PROD052539,NOM_PROD52539,DES_PROD52539,1,1,162,4,4906,0,4289,14.4,N,153,194,I
52540,PROD052540,NOM_PROD52540,DES_PROD52540,3,3,76,5,5814,0,4848,19.94,N,72,91,I
52541,PROD052541,NOM_PROD52541,DES_PROD52541,4,2,37,1,3722,0,3161,17.77,S,35,44,A
52542,PROD052542,NOM_PROD52542,DES_PROD52542,4,3,34,1,2335,0,1982,17.84,N,32,40,A
52543,PROD052543,NOM_PROD52543,DES_PROD52543,3,2,183,2,3355,0,2917,15.04,S,173,219,A
52544,PROD052544,NOM_PROD52544,DES_PROD52544,3,1,188,1,4887,0,4166,17.33,N,178,225,A
52545,PROD052545,NOM_PROD52545,DES_PROD52545,5,3,243,5,3501,0,3182,10.04,N,230,291,I
52546,PROD052546,NOM_PROD52546,DES_PROD52546,2,3,364,5,5085,0,4277,18.91,S,345,436,A
52547,PROD052547,NOM_PROD52547,DES_PROD52547,4,3,58,2,2723,0,2309,17.93,S,55,69,A
52548,PROD052548,NOM_PROD52548,DES_PROD52548,2,2,334,3,2771,0,2454,12.94,S,317,400,I
52549,PROD052549,NOM_PROD52549,DES_PROD52549,5,2,224,3,3349,0,3026,10.68,N,212,268,I
52550,PROD052550,NOM_PROD52550,DES_PROD52550,1,1,404,1,3765,0,3360,12.07,S,383,484,I
52551,PROD052551,NOM_PROD52551,DES_PROD52551,1,3,450,1,4784,0,4074,17.44,S,427,540,I
52552,PROD052552,NOM_PROD52552,DES_PROD52552,1,1,301,2,4892,0,4089,19.64,N,285,361,I
52553,PROD052553,NOM_PROD52553,DES_PROD52553,2,1,140,2,2879,0,2516,14.44,N,133,168,I
52554,PROD052554,NOM_PROD52554,DES_PROD52554,1,2,306,4,3779,0,3400,11.17,S,290,367,I
52555,PROD052555,NOM_PROD52555,DES_PROD52555,2,2,183,2,3427,0,2908,17.86,N,173,219,I
52556,PROD052556,NOM_PROD52556,DES_PROD52556,1,1,275,2,5382,0,4542,18.51,N,261,330,I
52557,PROD052557,NOM_PROD52557,DES_PROD52557,1,3,343,1,2268,0,1946,16.55,N,325,411,A
52558,PROD052558,NOM_PROD52558,DES_PROD52558,4,1,466,4,5198,0,4464,16.45,N,442,559,I
52559,PROD052559,NOM_PROD52559,DES_PROD52559,2,1,355,2,4842,0,4294,12.77,N,337,426,A
52560,PROD052560,NOM_PROD52560,DES_PROD52560,5,2,441,5,4770,0,4178,14.17,S,418,529,A
52561,PROD052561,NOM_PROD52561,DES_PROD52561,3,2,45,1,3542,0,3138,12.89,S,42,54,A
52562,PROD052562,NOM_PROD52562,DES_PROD52562,1,1,265,4,2498,0,2190,14.09,S,251,318,A
52563,PROD052563,NOM_PROD52563,DES_PROD52563,5,3,93,3,2306,0,1954,18.03,S,88,111,A
52564,PROD052564,NOM_PROD52564,DES_PROD52564,2,3,121,5,4041,0,3623,11.55,N,114,145,A
52565,PROD052565,NOM_PROD52565,DES_PROD52565,3,1,107,2,3107,0,2763,12.48,N,101,128,A
52566,PROD052566,NOM_PROD52566,DES_PROD52566,3,3,377,5,2245,0,1905,17.89,S,358,452,A
52567,PROD052567,NOM_PROD52567,DES_PROD52567,2,2,44,3,2994,0,2687,11.45,S,41,52,A
52568,PROD052568,NOM_PROD52568,DES_PROD52568,5,2,484,4,2752,0,2480,10.98,N,459,580,A
52569,PROD052569,NOM_PROD52569,DES_PROD52569,3,1,236,5,2411,0,2036,18.43,S,224,283,I
52570,PROD052570,NOM_PROD52570,DES_PROD52570,5,3,333,3,2103,0,1907,10.31,N,316,399,I
52571,PROD052571,NOM_PROD52571,DES_PROD52571,1,2,179,2,2614,0,2330,12.22,N,170,214,A
52572,PROD052572,NOM_PROD52572,DES_PROD52572,4,2,153,4,4923,0,4424,11.3,N,145,183,I
52573,PROD052573,NOM_PROD52573,DES_PROD52573,2,3,185,2,4440,0,3776,17.59,N,175,222,I
52574,PROD052574,NOM_PROD52574,DES_PROD52574,1,2,279,5,4294,0,3853,11.46,N,265,334,A
