codigo_elemnto,nmbre_elemnto,dscrpcion_elemnto,ctgria_elemnto,und_elemnto,exstncia_elemnto,bdga_elemnto,precio_venta_ac,precio_venta_an,costo_venta,mrgen_utldad,tiene_iva,stock_minimo,stock_maximo,estado
32526,PROD032526,NOM_PROD32526,DES_PROD32526,4,1,292,3,2426,0,2111,14.93,S,277,350,I
32527,PROD032527,NOM_PROD32527,DES_PROD32527,2,2,282,2,3248,0,2936,10.66,S,267,338,I
32528,PROD032528,NOM_PROD32528,DES_PROD32528,2,1,495,4,4683,0,4040,15.92,S,470,594,A
32529,PROD032529,NOM_PROD32529,DES_PROD32529,4,2,94,4,3123,0,2653,17.74,N,89,112,A
32530,PROD032530,NOM_PROD32530,DES_PROD32530,4,3,292,2,2448,0,2154,13.68,N,277,350,A
32531,PROD032531,NOM_PROD32531,DES_PROD32531,5,1,218,5,5612,0,4780,17.42,N,207,261,I
32532,PROD032532,NOM_PROD32532,DES_PROD32532,1,1,262,2,2877,0,2573,11.85,N,248,314,I
32533,PROD032533,NOM_PROD32533,DES_PROD32533,1,1,190,5,3336,0,3029,10.14,S,180,228,I
32534,PROD032534,NOM_PROD32534,DES_PROD32534,4,1,215,4,3456,0,3012,14.75,S,204,258,I
32535,PROD032535,NOM_PROD32535,DES_PROD32535,3,1,442,5,3498,0,2919,19.84,S,419,530,I
32536,PROD032536,NOM_PROD32536,DES_PROD32536,5,1,240,1,5257,0,4760,10.45,S,228,288,I
32537,PROD032537,NOM_PROD32537,DES_PROD32537,4,3,104,3,3274,0,2875,13.89,N,98,124,A
32538,PROD032538,NOM_PROD32538,DES_PROD32538,3,2,102,1,2188,0,1891,15.71,S,96,122,A
32539,PROD032539,NOM_PROD32539,DES_PROD32539,3,1,382,5,2331,0,2106,10.72,S,362,458,I
32540,PROD032540,NOM_PROD32540,DES_PROD32540,2,1,172,4,4803,0,4136,16.14,S,163,206,I
32541,PROD032541,NOM_PROD32541,DES_PROD32541,5,2,486,3,5350,0,4599,16.33,N,461,583,I
32542,PROD032542,NOM_PROD32542,DES_PROD32542,2,3,65,4,4352,0,3856,12.87,N,61,78,A
32543,PROD032543,NOM_PROD32543,DES_PROD32543,3,3,23,5,4473,0,3774,18.53,S,21,27,I
32544,PROD032544,NOM_PROD32544,DES_PROD32544,5,3,130,1,3633,0,3168,14.7,N,123,156,I
32545,PROD032545,NOM_PROD32545,DES_PROD32545,5,2,404,3,4923,0,4345,13.31,S,383,484,I
32546,PROD032546,NOM_PROD32546,DES_PROD32546,4,3,103,5,4133,0,3542,16.7,N,97,123,I
32547,PROD032547,NOM_PROD32547,DES_PROD32547,4,1,54,3,2257,0,2016,12.0,N,51,64,I
32548,PROD032548,NOM_PROD32548,DES_PROD32548,1,1,119,4,2428,0,2204,10.19,N,113,142,I
32549,PROD032549,NOM_PROD32549,DES_PROD32549,5,3,81,1,3232,0,2906,11.23,N,76,97,I
32550,PROD032550,NOM_PROD32550,DES_PROD32550,5,1,456,1,4722,0,4157,13.61,S,433,547,I
32551,PROD032551,NOM_PROD32551,DES_PROD32551,5,1,390,2,5538,0,4741,16.83,S,370,468,A
32552,PROD032552,NOM_PROD32552,DES_PROD32552,1,3,326,5,5465,0,4777,14.41,N,309,391,A
32553,PROD032553,NOM_PROD32553,DES_PROD32553,1,1,50,2,3945,0,3515,12.26,N,47,60,A
32554,PROD032554,NOM_PROD32554,DES_PROD32554,5,3,328,4,5281,0,4585,15.18,N,311,393,A
32555,PROD032555,NOM_PROD32555,DES_PROD32555,1,3,62,3,3934,0,3497,12.5,S,58,74,A
32556,PROD032556,NOM_PROD32556,DES_PROD32556,4,2,268,2,4592,0,4160,10.4,S,254,321,I
32557,PROD032557,NOM_PROD32557,DES_PROD32557,3,1,76,4,5519,0,4622,19.42,N,72,91,A
32558,PROD032558,NOM_PROD32558,DES_PROD32558,1,2,190,2,4547,0,4038,12.61,N,180,228,I
32559,PROD032559,NOM_PROD32559,DES_PROD32559,5,1,408,4,3565,0,3160,12.84,S,387,489,I
32560,PROD032560,NOM_PROD32560,DES_PROD32560,5,2,125,5,2859,0,2587,10.52,N,118,150,I
32561,PROD032561,NOM_PROD32561,DES_PROD32561,3,1,474,5,2588,0,2251,15.01,N,450,568,I
32562,PROD032562,NOM_PROD32562,DES_PROD32562,4,3,166,1,3288,0,2814,16.86,N,157,199,A
32563,PROD032563,NOM_PROD32563,DES_PROD32563,2,1,280,5,3872,0,3466,11.73,S,266,336,I
32564,PROD032564,NOM_PROD32564,DES_PROD32564,3,3,210,1,4733,0,4180,13.24,N,199,252,I
32565,PROD032565,NOM_PROD32565,DES_PROD32565,1,2,215,5,4816,0,4206,14.52,N,204,258,I
32566,PROD032566,NOM_PROD32566,DES_PROD32566,3,1,305,2,4090,0,3605,13.47,S,289,366,I
32567,PROD032567,NOM_PROD32567,DES_PROD32567,1,3,74,4,2644,0,2369,11.65,N,70,88,A
32568,PROD032568,NOM_PROD32568,DES_PROD32568,2,1,92,3,2942,0,2491,18.13,N,87,110,A
32569,PROD032569,NOM_PROD32569,DES_PROD32569,5,3,164,1,4546,0,4016,13.2,S,155,196,I
32570,PROD032570,NOM_PROD32570,DES_PROD32570,4,3,93,4,4350,0,3683,18.12,S,88,111,I
32571,PROD032571,NOM_PROD32571,DES_PROD32571,5,1,219,5,4190,0,3627,15.53,N,208,262,A
32572,PROD032572,NOM_PROD32572,DES_PROD32572,2,3,329,3,5495,0,4942,11.21,S,312,394,I
32573,PROD032573,NOM_PROD32573,DES_PROD32573,4,1,7,1,5151,0,4651,10.77,S,6,8,A
32574,PROD032574,NOM_PROD32574,DES_PROD32574,2,1,392,1,5335,0,4613,15.66,S,372,470,A
32575,PROD032575,NOM_PROD32575,DES_PROD32575,4,3,474,4,4730,0,4094,15.55,N,450,568,I
32576,PROD032576,NOM_PROD32576,DES_PROD32576,2,2,417,1,4705,0,4023,16.97,S,396,500,A
32577,PROD032577,NOM_PROD32577,DES_PROD32577,1,1,247,5,2859,0,2455,16.47,N,234,296,I
32578,PROD032578,NOM_PROD32578,DES_PROD32578,4,2,73,2,3679,0,3191,15.31,S,69,87,A
32579,PROD032579,NOM_PROD32579,DES_PROD32579,4,2,388,4,5500,0,4732,16.25,S,368,465,I
32580,PROD032580,NOM_PROD32580,DES_PROD32580,4,2,132,5,4947,0,4299,15.09,N,125,158,I
32581,PROD032581,NOM_PROD32581,DES_PROD32581,1,2,372,1,3747,0,3280,14.25,N,353,446,I
32582,PROD032582,NOM_PROD32582,DES_PROD32582,5,3,310,2,2787,0,2356,18.33,S,294,372,A
32583,PROD032583,NOM_PROD32583,DES_PROD32583,5,1,369,5,4622,0,4195,10.2,N,350,442,A
32584,PROD032584,NOM_PROD32584,DES_PROD32584,5,3,45,4,2975,0,2519,18.11,S,42,54,I
32585,PROD032585,NOM_PROD32585,DES_PROD32585,1,3,136,3,4969,0,4493,10.61,S,129,163,A
32586,PROD032586,NOM_PROD32586,DES_PROD32586,4,3,63,4,2628,0,2195,19.76,N,59,75,A
32587,PROD032587,NOM_PROD32587,DES_PROD32587,5,2,432,1,3196,0,2690,18.83,S,410,518,A
32588,PROD032588,NOM_PROD32588,DES_PROD32588,3,2,32,4,2639,0,2366,11.58,S,30,38,I
32589,PROD032589,NOM_PROD32589,DES_PROD32589,2,2,171,1,3279,0,2839,15.51,N,162,205,I
32590,PROD032590,NOM_PROD32590,DES_PROD32590,1,1,393,2,4423,0,3815,15.96,S,373,471,I
32591,PROD032591,NOM_PROD32591,DES_PROD32591,1,1,14,1,3719,0,3179,17.0,S,13,16,A
32592,PROD032592,NOM_PROD32592,DES_PROD32592,3,1,59,3,4039,0,3607,11.98,S,56,70,I
32593,PROD032593,NOM_PROD32593,DES_PROD32593,3,3,418,1,5125,0,4497,13.97,S,397,501,I
32594,PROD032594,NOM_PROD32594,DES_PROD32594,2,3,53,2,2986,0,2600,14.85,S,50,63,I
32595,PROD032595,NOM_PROD32595,DES_PROD32595,1,3,189,3,2368,0,2007,18.0,S,179,226,I
32596,PROD032596,NOM_PROD32596,DES_PROD32596,5,3,55,2,3205,0,2788,14.96,S,52,66,A
32597,PROD032597,NOM_PROD32597,DES_PROD32597,2,2,124,2,2851,0,2419,17.88,S,117,148,I
32598,PROD032598,NOM_PROD32598,DES_PROD32598,5,1,337,3,3887,0,3272,18.81,N,320,404,A
32599,PROD032599,NOM_PROD32599,DES_PROD32599,1,1,261,2,5857,0,4978,17.66,N,247,313,I
32600,PROD032600,NOM_PROD32600,DES_PROD32600,3,2,1,5,4613,0,3876,19.04,N,0,1,A
32601,PROD032601,NOM_PROD32601,DES_PROD32601,1,3,265,4,4856,0,4112,18.11,S,251,318,A
32602,PROD032602,NOM_PROD32602,DES_PROD32602,5,2,386,1,3522,0,2975,18.4,S,366,463,I
32603,PROD032603,NOM_PROD32603,DES_PROD32603,4,1,93,5,2493,0,2088,19.41,S,88,111,I
32604,PROD032604,NOM_PROD32604,DES_PROD32604,5,1,459,3,3081,0,2583,19.29,S,436,550,A
32605,PROD032605,NOM_PROD32605,DES_PROD32605,4,2,167,2,3910,0,3534,10.65,S,158,200,I
32606,PROD032606,NOM_PROD32606,DES_PROD32606,2,2,363,5,3876,0,3457,12.14,S,344,435,I
32607,PROD032607,NOM_PROD32607,DES_PROD32607,3,1,299,4,4592,0,3997,14.89,S,284,358,I
32608,PROD032608,NOM_PROD32608,DES_PROD32608,2,2,369,2,4967,0,4198,18.33,S,350,442,A
32609,PROD032609,NOM_PROD32609,DES_PROD32609,3,2,184,3,3960,0,3554,11.44,N,174,220,A
32610,PROD032610,NOM_PROD32610,DES_PROD32610,4,2,274,5,4683,0,4061,15.33,N,260,328,A
32611,PROD032611,NOM_PROD32611,DES_PROD32611,2,1,228,3,3722,0,3349,11.14,S,216,273,I
32612,PROD032612,NOM_PROD32612,DES_PROD32612,4,2,366,5,5058,0,4583,10.37,N,347,439,I
32613,PROD032613,NOM_PROD32613,DES_PROD32613,1,1,253,2,4206,0,3699,13.71,S,240,303,A
32614,PROD032614,NOM_PROD32614,DES_PROD32614,2,3,56,2,3514,0,3139,11.97,S,53,67,A
32615,PROD032615,NOM_PROD32615,DES_PROD32615,5,3,76,5,5331,0,4621,15.37,N,72,91,A
32616,PROD032616,NOM_PROD32616,DES_PROD32616,2,3,69,1,3434,0,2939,16.87,N,65,82,A
32617,PROD032617,NOM_PROD32617,DES_PROD32617,3,3,310,3,2474,0,2175,13.75,S,294,372,A
32618,PROD032618,NOM_PROD32618,DES_PROD32618,3,3,436,3,5426,0,4647,16.78,N,414,523,I
32619,PROD032619,NOM_PROD32619,DES_PROD32619,2,1,193,3,3940,0,3392,16.17,N,183,231,A
32620,PROD032620,NOM_PROD32620,DES_PROD32620,2,1,454,5,5311,0,4719,12.55,S,431,544,A
32621,PROD032621,NOM_PROD32621,DES_PROD32621,4,1,496,5,2641,0,2371,11.41,N,471,595,A
32622,PROD032622,NOM_PROD32622,DES_PROD32622,3,1,475,3,3881,0,3364,15.37,S,451,570,I
32623,PROD032623,NOM_PROD32623,DES_PROD32623,5,1,51,4,4126,0,3601,14.58,N,48,61,I
32624,PROD032624,NOM_PROD32624,DES_PROD32624,5,2,128,4,3178,0,2768,14.83,S,121,153,A
32625,PROD032625,NOM_PROD32625,DES_PROD32625,4,3,219,5,4240,0,3757,12.87,N,208,262,I
32626,PROD032626,NOM_PROD32626,DES_PROD32626,2,3,277,5,3146,0,2860,10.02,S,263,332,I
32627,PROD032627,NOM_PROD32627,DES_PROD32627,1,2,399,1,4074,0,3555,14.61,S,379,478,I
32628,PROD032628,NOM_PROD32628,DES_PROD32628,1,2,355,3,2950,0,2543,16.03,N,337,426,A
32629,PROD032629,NOM_PROD32629,DES_PROD32629,1,2,104,1,3160,0,2684,17.75,S,98,124,I
32630,PROD032630,NOM_PROD32630,DES_PROD32630,2,3,371,3,4659,0,4032,15.57,S,352,445,A
32631,PROD032631,NOM_PROD32631,DES_PROD32631,4,3,480,3,4603,0,3989,15.41,N,456,576,I
32632,PROD032632,NOM_PROD32632,DES_PROD32632,2,2,244,4,4616,0,4101,12.58,S,231,292,I
32633,PROD032633,NOM_PROD32633,DES_PROD32633,4,3,483,3,4121,0,3568,15.52,N,458,579,A
32634,PROD032634,NOM_PROD32634,DES_PROD32634,4,2,72,5,3781,0,3165,19.47,S,68,86,I
32635,PROD032635,NOM_PROD32635,DES_PROD32635,5,3,322,1,2753,0,2391,15.18,N,305,386,A
32636,PROD032636,NOM_PROD32636,DES_PROD32636,3,1,216,1,5424,0,4692,15.61,S,205,259,I
32637,PROD032637,NOM_PROD32637,DES_PROD32637,1,1,339,2,5344,0,4555,17.33,N,322,406,A
32638,PROD032638,NOM_PROD32638,DES_PROD32638,3,2,76,3,3348,0,2798,19.66,N,72,91,A
32639,PROD032639,NOM_PROD32639,DES_PROD32639,3,3,215,5,3432,0,3079,11.47,N,204,258,I
32640,PROD032640,NOM_PROD32640,DES_PROD32640,4,3,114,5,5284,0,4640,13.9,S,108,136,A
32641,PROD032641,NOM_PROD32641,DES_PROD32641,4,1,94,3,5218,0,4402,18.55,N,89,112,A
32642,PROD032642,NOM_PROD32642,DES_PROD32642,4,2,279,2,3653,0,3138,16.42,S,265,334,I
32643,PROD032643,NOM_PROD32643,DES_PROD32643,1,2,295,2,5104,0,4534,12.58,S,280,354,I
32644,PROD032644,NOM_PROD32644,DES_PROD32644,5,1,393,1,4228,0,3711,13.94,N,373,471,A
32645,PROD032645,NOM_PROD32645,DES_PROD32645,2,1,8,2,2468,0,2168,13.87,S,7,9,I
32646,PROD032646,NOM_PROD32646,DES_PROD32646,4,1,280,2,5470,0,4668,17.19,S,266,336,I
32647,PROD032647,NOM_PROD32647,DES_PROD32647,2,2,270,3,4125,0,3659,12.75,S,256,324,A
32648,PROD032648,NOM_PROD32648,DES_PROD32648,5,2,267,3,2215,0,1971,12.4,S,253,320,A
32649,PROD032649,NOM_PROD32649,DES_PROD32649,3,1,162,3,3410,0,3039,12.22,N,153,194,A
32650,PROD032650,NOM_PROD32650,DES_PROD32650,2,1,370,2,3631,0,3084,17.74,S,351,444,I
32651,PROD032651,NOM_PROD32651,DES_PROD32651,5,2,261,3,2316,0,2045,13.27,S,247,313,I
32652,PROD032652,NOM_PROD32652,DES_PROD32652,4,1,335,1,3241,0,2865,13.15,S,318,402,A
32653,PROD032653,NOM_PROD32653,DES_PROD32653,5,2,276,1,3121,0,2648,17.87,S,262,331,A
32654,PROD032654,NOM_PROD32654,DES_PROD32654,3,1,28,5,2846,0,2398,18.71,N,26,33,I
32655,PROD032655,NOM_PROD32655,DES_PROD32655,5,1,150,3,3012,0,2653,13.54,N,142,180,A
32656,PROD032656,NOM_PROD32656,DES_PROD32656,1,1,329,3,5688,0,4986,14.09,S,312,394,I
32657,PROD032657,NOM_PROD32657,DES_PROD32657,4,3,479,3,4619,0,4180,10.52,N,455,574,I
32658,PROD032658,NOM_PROD32658,DES_PROD32658,4,3,231,1,5004,0,4494,11.35,S,219,277,A
32659,PROD032659,NOM_PROD32659,DES_PROD32659,1,1,284,2,4246,0,3691,15.04,N,269,340,I
32660,PROD032660,NOM_PROD32660,DES_PROD32660,2,2,6,5,2659,0,2285,16.41,N,5,7,I
32661,PROD032661,NOM_PROD32661,DES_PROD32661,3,3,129,4,3714,0,3174,17.02,S,122,154,I
32662,PROD032662,NOM_PROD32662,DES_PROD32662,2,1,37,4,2644,0,2269,16.54,N,35,44,A
32663,PROD032663,NOM_PROD32663,DES_PROD32663,2,2,371,1,5098,0,4315,18.16,N,352,445,A
32664,PROD032664,NOM_PROD32664,DES_PROD32664,3,1,372,2,4203,0,3544,18.6,S,353,446,I
32665,PROD032665,NOM_PROD32665,DES_PROD32665,3,3,464,1,4776,0,4100,16.5,S,440,556,I
32666,PROD032666,NOM_PROD32666,DES_PROD32666,1,3,226,1,5212,0,4560,14.31,N,214,271,I
32667,PROD032667,NOM_PROD32667,DES_PROD32667,5,2,4,3,4720,0,4159,13.49,S,3,4,I
32668,PROD032668,NOM_PROD32668,DES_PROD32668,2,2,60,1,3092,0,2592,19.32,N,57,72,A
32669,PROD032669,NOM_PROD32669,DES_PROD32669,4,2,285,4,3133,0,2842,10.24,N,270,342,I
32670,PROD032670,NOM_PROD32670,DES_PROD32670,1,1,265,5,4155,0,3510,18.4,S,251,318,I
32671,PROD032671,NOM_PROD32671,DES_PROD32671,4,1,290,1,4596,0,4141,11.01,N,275,348,I
32672,PROD032672,NOM_PROD32672,DES_PROD32672,1,2,432,2,2960,0,2572,15.11,N,410,518,I
32673,PROD032673,NOM_PROD32673,DES_PROD32673,2,3,405,2,5261,0,4570,15.14,S,384,486,I
32674,PROD032674,NOM_PROD32674,DES_PROD32674,4,2,473,5,4627,0,3886,19.08,S,449,567,I
32675,PROD032675,NOM_PROD32675,DES_PROD32675,5,3,98,1,5385,0,4768,12.95,S,93,117,A
32676,PROD032676,NOM_PROD32676,DES_PROD32676,3,2,238,1,5228,0,4457,17.31,S,226,285,I
32677,PROD032677,NOM_PROD32677,DES_PROD32677,2,1,333,5,2765,0,2333,18.52,S,316,399,I
32678,PROD032678,NOM_PROD32678,DES_PROD32678,2,3,266,5,3119,0,2675,16.61,N,252,319,A
32679,PROD032679,NOM_PROD32679,DES_PROD32679,5,2,91,5,2598,0,2276,14.18,N,86,109,I
32680,PROD032680,NOM_PROD32680,DES_PROD32680,1,3,119,2,4135,0,3577,15.61,N,113,142,I
32681,PROD032681,NOM_PROD32681,DES_PROD32681,1,1,353,5,5894,0,4931,19.54,S,335,423,A
32682,PROD032682,NOM_PROD32682,DES_PROD32682,4,2,250,3,4311,0,3710,16.21,N,237,300,I
32683,PROD032683,NOM_PROD32683,DES_PROD32683,5,2,71,2,2800,0,2346,19.38,S,67,85,I
32684,PROD032684,NOM_PROD32684,DES_PROD32684,5,1,89,1,5471,0,4877,12.19,S,84,106,A
32685,PROD032685,NOM_PROD32685,DES_PROD32685,5,3,322,2,5215,0,4511,15.61,S,305,386,I
32686,PROD032686,NOM_PROD32686,DES_PROD32686,5,2,196,4,3067,0,2705,13.4,N,186,235,A
32687,PROD032687,NOM_PROD32687,DES_PROD32687,1,2,85,5,4787,0,4176,14.65,N,80,102,I
32688,PROD032688,NOM_PROD32688,DES_PROD32688,3,2,119,4,5532,0,4800,15.26,N,113,142,A
32689,PROD032689,NOM_PROD32689,DES_PROD32689,2,2,79,1,4327,0,3909,10.71,N,75,94,A
32690,PROD032690,NOM_PROD32690,DES_PROD32690,5,1,216,1,5182,0,4360,18.87,N,205,259,I
32691,PROD032691,NOM_PROD32691,DES_PROD32691,2,2,23,1,4322,0,3717,16.29,N,21,27,I
32692,PROD032692,NOM_PROD32692,DES_PROD32692,5,3,292,1,4819,0,4244,13.55,N,277,350,A
32693,PROD032693,NOM_PROD32693,DES_PROD32693,4,1,335,3,4144,0,3576,15.9,S,318,402,I
32694,PROD032694,NOM_PROD32694,DES_PROD32694,1,1,278,3,4936,0,4472,10.38,N,264,333,I
32695,PROD032695,NOM_PROD32695,DES_PROD32695,1,2,262,1,2827,0,2495,13.32,S,248,314,A
32696,PROD032696,NOM_PROD32696,DES_PROD32696,3,2,465,5,2578,0,2283,12.95,N,441,558,I
32697,PROD032697,NOM_PROD32697,DES_PROD32697,4,1,226,5,2650,0,2213,19.78,N,214,271,I
32698,PROD032698,NOM_PROD32698,DES_PROD32698,1,2,245,2,3596,0,3185,12.93,N,232,294,I
32699,PROD032699,NOM_PROD32699,DES_PROD32699,4,2,61,1,5044,0,4484,12.49,S,57,73,I
32700,PROD032700,NOM_PROD32700,DES_PROD32700,3,1,154,5,2532,0,2123,19.28,S,146,184,I
32701,PROD032701,NOM_PROD32701,DES_PROD32701,4,1,258,1,4550,0,3953,15.11,S,245,309,A
32702,PROD032702,NOM_PROD32702,DES_PROD32702,1,1,18,5,3986,0,3432,16.15,N,17,21,I
32703,PROD032703,NOM_PROD32703,DES_PROD32703,5,3,178,5,3387,0,3070,10.35,N,169,213,I
32704,PROD032704,NOM_PROD32704,DES_PROD32704,2,3,98,3,5659,0,4758,18.95,S,93,117,I
32705,PROD032705,NOM_PROD32705,DES_PROD32705,2,3,129,3,3022,0,2525,19.7,N,122,154,I
32706,PROD032706,NOM_PROD32706,DES_PROD32706,2,2,420,2,3369,0,2867,17.54,S,399,504,A
32707,PROD032707,NOM_PROD32707,DES_PROD32707,1,2,328,2,2332,0,2014,15.82,N,311,393,A
32708,PROD032708,NOM_PROD32708,DES_PROD32708,1,1,286,4,4080,0,3617,12.82,N,271,343,A
32709,PROD032709,NOM_PROD32709,DES_PROD32709,2,2,162,3,4952,0,4437,11.61,S,153,194,I
32710,PROD032710,NOM_PROD32710,DES_PROD32710,5,3,373,1,2640,0,2207,19.64,N,354,447,A
32711,PROD032711,NOM_PROD32711,DES_PROD32711,1,2,7,2,5369,0,4601,16.7,S,6,8,A
32712,PROD032712,NOM_PROD32712,DES_PROD32712,5,2,398,5,3776,0,3242,16.49,N,378,477,I
32713,PROD032713,NOM_PROD32713,DES_PROD32713,4,1,296,3,4202,0,3553,18.28,S,281,355,I
32714,PROD032714,NOM_PROD32714,DES_PROD32714,3,1,295,1,3239,0,2739,18.29,S,280,354,A
32715,PROD032715,NOM_PROD32715,DES_PROD32715,3,3,239,5,5395,0,4734,13.97,N,227,286,I
32716,PROD032716,NOM_PROD32716,DES_PROD32716,3,3,448,1,4773,0,4310,10.75,N,425,537,I
32717,PROD032717,NOM_PROD32717,DES_PROD32717,3,1,241,5,5637,0,4768,18.24,N,228,289,I
32718,PROD032718,NOM_PROD32718,DES_PROD32718,3,3,338,3,2290,0,2010,13.94,N,321,405,I
32719,PROD032719,NOM_PROD32719,DES_PROD32719,5,3,168,4,2998,0,2681,11.83,N,159,201,I
32720,PROD032720,NOM_PROD32720,DES_PROD32720,4,3,37,5,4957,0,4500,10.16,N,35,44,I
32721,PROD032721,NOM_PROD32721,DES_PROD32721,3,3,90,4,4766,0,4201,13.46,S,85,108,I
32722,PROD032722,NOM_PROD32722,DES_PROD32722,2,1,493,3,4912,0,4439,10.66,N,468,591,A
32723,PROD032723,NOM_PROD32723,DES_PROD32723,3,1,433,2,3729,0,3171,17.6,S,411,519,I
32724,PROD032724,NOM_PROD32724,DES_PROD32724,2,2,160,1,2745,0,2386,15.07,N,152,192,I
32725,PROD032725,NOM_PROD32725,DES_PROD32725,1,2,44,3,5623,0,4726,18.99,S,41,52,A
32726,PROD032726,NOM_PROD32726,DES_PROD32726,2,1,333,3,3509,0,3129,12.17,S,316,399,A
32727,PROD032727,NOM_PROD32727,DES_PROD32727,3,2,204,2,2854,0,2509,13.79,S,193,244,I
32728,PROD032728,NOM_PROD32728,DES_PROD32728,1,3,127,5,3608,0,3273,10.26,N,120,152,I
32729,PROD032729,NOM_PROD32729,DES_PROD32729,2,2,46,5,3514,0,2958,18.82,N,43,55,I
32730,PROD032730,NOM_PROD32730,DES_PROD32730,5,1,314,4,3091,0,2656,16.41,N,298,376,I
32731,PROD032731,NOM_PROD32731,DES_PROD32731,5,2,20,3,4165,0,3523,18.25,S,19,24,I
32732,PROD032732,NOM_PROD32732,DES_PROD32732,1,2,180,4,2371,0,2083,13.86,N,171,216,A
32733,PROD032733,NOM_PROD32733,DES_PROD32733,5,1,246,5,4513,0,4095,10.23,S,233,295,I
32734,PROD032734,NOM_PROD32734,DES_PROD32734,3,3,255,4,5430,0,4729,14.84,S,242,306,A
32735,PROD032735,NOM_PROD32735,DES_PROD32735,1,3,175,3,4915,0,4256,15.5,S,166,210,I
32736,PROD032736,NOM_PROD32736,DES_PROD32736,2,3,394,1,3832,0,3202,19.7,S,374,472,I
32737,PROD032737,NOM_PROD32737,DES_PROD32737,4,1,220,5,4721,0,4119,14.62,N,209,264,A
32738,PROD032738,NOM_PROD32738,DES_PROD32738,5,1,21,3,5773,0,4860,18.79,N,19,25,A
32739,PROD032739,NOM_PROD32739,DES_PROD32739,2,2,173,2,5980,0,4993,19.77,N,164,207,I
32740,PROD032740,NOM_PROD32740,DES_PROD32740,3,2,253,2,2675,0,2286,17.04,S,240,303,I
32741,PROD032741,NOM_PROD32741,DES_PROD32741,1,3,489,5,4851,0,4359,11.3,N,464,586,I
32742,PROD032742,NOM_PROD32742,DES_PROD32742,2,2,140,4,5276,0,4520,16.74,N,133,168,I
32743,PROD032743,NOM_PROD32743,DES_PROD32743,4,2,154,5,3336,0,2862,16.59,N,146,184,I
32744,PROD032744,NOM_PROD32744,DES_PROD32744,3,3,222,2,4579,0,4008,14.26,N,210,266,I
32745,PROD032745,NOM_PROD32745,DES_PROD32745,4,2,162,4,2375,0,1992,19.26,S,153,194,I
32746,PROD032746,NOM_PROD32746,DES_PROD32746,1,3,121,3,3734,0,3257,14.65,S,114,145,A
32747,PROD032747,NOM_PROD32747,DES_PROD32747,4,2,2,5,5484,0,4590,19.49,N,1,2,A
32748,PROD032748,NOM_PROD32748,DES_PROD32748,3,1,159,1,4202,0,3715,13.11,N,151,190,I
32749,PROD032749,NOM_PROD32749,DES_PROD32749,4,1,225,1,4203,0,3628,15.86,S,213,270,I
32750,PROD032750,NOM_PROD32750,DES_PROD32750,3,3,463,5,4731,0,4098,15.46,N,439,555,A
32751,PROD032751,NOM_PROD32751,DES_PROD32751,1,1,340,3,4638,0,4178,11.03,S,323,408,A
32752,PROD032752,NOM_PROD32752,DES_PROD32752,2,2,496,4,3918,0,3517,11.42,S,471,595,A
32753,PROD032753,NOM_PROD32753,DES_PROD32753,5,3,429,3,5127,0,4651,10.24,S,407,514,I
32754,PROD032754,NOM_PROD32754,DES_PROD32754,4,2,285,4,5217,0,4721,10.51,N,270,342,A
32755,PROD032755,NOM_PROD32755,DES_PROD32755,1,3,447,2,4786,0,4264,12.26,N,424,536,A
32756,PROD032756,NOM_PROD32756,DES_PROD32756,4,1,33,5,5028,0,4453,12.92,S,31,39,I
32757,PROD032757,NOM_PROD32757,DES_PROD32757,1,2,57,3,4097,0,3717,10.24,S,54,68,I
32758,PROD032758,NOM_PROD32758,DES_PROD32758,4,2,37,3,5893,0,4955,18.94,S,35,44,A
32759,PROD032759,NOM_PROD32759,DES_PROD32759,5,2,309,3,2652,0,2332,13.75,N,293,370,I
32760,PROD032760,NOM_PROD32760,DES_PROD32760,1,3,67,5,5376,0,4652,15.58,S,63,80,I
32761,PROD032761,NOM_PROD32761,DES_PROD32761,5,2,147,5,3490,0,2990,16.74,N,139,176,I
32762,PROD032762,NOM_PROD32762,DES_PROD32762,2,1,195,2,3753,0,3212,16.87,S,185,234,A
32763,PROD032763,NOM_PROD32763,DES_PROD32763,2,1,351,5,2722,0,2442,11.5,N,333,421,I
32764,PROD032764,NOM_PROD32764,DES_PROD32764,5,2,341,3,2519,0,2151,17.15,N,323,409,A
32765,PROD032765,NOM_PROD32765,DES_PROD32765,2,3,380,3,4683,0,4135,13.26,N,361,456,I
32766,PROD032766,NOM_PROD32766,DES_PROD32766,1,3,404,3,2623,0,2201,19.21,N,383,484,A
32767,PROD032767,NOM_PROD32767,DES_PROD32767,2,3,448,2,5193,0,4626,12.27,S,425,537,I
32768,PROD032768,NOM_PROD32768,DES_PROD32768,4,2,444,2,2974,0,2676,11.15,S,421,532,I
32769,PROD032769,NOM_PROD32769,DES_PROD32769,1,2,149,1,3538,0,3203,10.47,N,141,178,A
32770,PROD032770,NOM_PROD32770,DES_PROD32770,5,3,332,1,2364,0,2040,15.93,N,315,398,A
32771,PROD032771,NOM_PROD32771,DES_PROD32771,5,2,275,3,5282,0,4587,15.16,S,261,330,A
32772,PROD032772,NOM_PROD32772,DES_PROD32772,1,1,318,3,2485,0,2127,16.84,N,302,381,A
