codigo_elemnto,nmbre_elemnto,dscrpcion_elemnto,ctgria_elemnto,und_elemnto,exstncia_elemnto,bdga_elemnto,precio_venta_ac,precio_venta_an,costo_venta,mrgen_utldad,tiene_iva,stock_minimo,stock_maximo,estado
42586,PROD042586,NOM_PROD42586,DES_PROD42586,1,2,294,4,4070,0,3442,18.25,N,279,352,A
42587,PROD042587,NOM_PROD42587,DES_PROD42587,3,3,11,3,3399,0,3060,11.08,S,10,13,A
42588,PROD042588,NOM_PROD42588,DES_PROD42588,1,2,482,2,3682,0,3212,14.65,N,457,578,A
42589,PROD042589,NOM_PROD42589,DES_PROD42589,4,3,271,4,3622,0,3093,17.11,N,257,325,I
42590,PROD042590,NOM_PROD42590,DES_PROD42590,2,3,450,1,4911,0,4206,16.77,N,427,540,I
42591,PROD042591,NOM_PROD42591,DES_PROD42591,3,2,258,2,3008,0,2621,14.78,S,245,309,I
42592,PROD042592,NOM_PROD42592,DES_PROD42592,4,1,421,5,4237,0,3721,13.89,N,399,505,A
42593,PROD042593,NOM_PROD42593,DES_PROD42593,1,1,233,1,4028,0,3586,12.34,N,221,279,A
42594,PROD042594,NOM_PROD42594,DES_PROD42594,4,1,389,5,5314,0,4504,18.0,N,369,466,A
42595,PROD042595,NOM_PROD42595,DES_PROD42595,3,2,79,3,4012,0,3443,16.54,N,75,94,A
42596,PROD042596,NOM_PROD42596,DES_PROD42596,4,2,439,2,3476,0,2934,18.48,N,417,526,I
42597,PROD042597,NOM_PROD42597,DES_PROD42597,4,2,468,5,3170,0,2874,10.3,S,444,561,I
42598,PROD042598,NOM_PROD42598,DES_PROD42598,2,2,314,1,5652,0,4791,17.99,N,298,376,A
42599,PROD042599,NOM_PROD42599,DES_PROD42599,1,3,199,4,5555,0,4826,15.11,N,189,238,I
42600,PROD042600,NOM_PROD42600,DES_PROD42600,5,2,186,3,5050,0,4413,14.44,S,176,223,I
42601,PROD042601,NOM_PROD42601,DES_PROD42601,1,2,420,3,5302,0,4536,16.9,S,399,504,A
42602,PROD042602,NOM_PROD42602,DES_PROD42602,4,1,272,5,4315,0,3674,17.47,N,258,326,A
42603,PROD042603,NOM_PROD42603,DES_PROD42603,4,3,157,5,2896,0,2612,10.9,S,149,188,I
42604,PROD042604,NOM_PROD42604,DES_PROD42604,4,1,60,4,4935,0,4256,15.97,S,57,72,A
42605,PROD042605,NOM_PROD42605,DES_PROD42605,3,3,492,2,3617,0,3264,10.84,S,467,590,I
42606,PROD042606,NOM_PROD42606,DES_PROD42606,4,2,170,4,5570,0,4741,17.5,N,161,204,I
42607,PROD042607,NOM_PROD42607,DES_PROD42607,1,2,69,2,4290,0,3710,15.64,S,65,82,I
42608,PROD042608,NOM_PROD42608,DES_PROD42608,2,3,452,2,2281,0,2062,10.63,S,429,542,A
42609,PROD042609,NOM_PROD42609,DES_PROD42609,5,2,84,1,5091,0,4376,16.34,S,79,100,A
42610,PROD042610,NOM_PROD42610,DES_PROD42610,5,1,19,1,3126,0,2729,14.58,S,18,22,A
42611,PROD042611,NOM_PROD42611,DES_PROD42611,2,3,236,2,4988,0,4464,11.76,S,224,283,A
42612,PROD042612,NOM_PROD42612,DES_PROD42612,4,1,66,2,3415,0,2850,19.83,S,62,79,A
42613,PROD042613,NOM_PROD42613,DES_PROD42613,3,2,174,4,5831,0,4938,18.09,N,165,208,I
42614,PROD042614,NOM_PROD42614,DES_PROD42614,3,2,289,5,3875,0,3476,11.5,N,274,346,A
42615,PROD042615,NOM_PROD42615,DES_PROD42615,4,2,386,3,5583,0,4814,15.98,S,366,463,A
42616,PROD042616,NOM_PROD42616,DES_PROD42616,5,2,355,2,3918,0,3554,10.26,N,337,426,A
42617,PROD042617,NOM_PROD42617,DES_PROD42617,3,1,499,2,5012,0,4376,14.54,S,474,598,A
42618,PROD042618,NOM_PROD42618,DES_PROD42618,3,3,36,3,4280,0,3826,11.89,S,34,43,A
42619,PROD042619,NOM_PROD42619,DES_PROD42619,3,2,130,1,4024,0,3423,17.58,S,123,156,A
42620,PROD042620,NOM_PROD42620,DES_PROD42620,3,1,338,4,3285,0,2976,10.41,S,321,405,A
42621,PROD042621,NOM_PROD42621,DES_PROD42621,2,2,447,4,4829,0,4136,16.76,S,424,536,A
42622,PROD042622,NOM_PROD42622,DES_PROD42622,2,2,102,4,4120,0,3622,13.77,N,96,122,A
42623,PROD042623,NOM_PROD42623,DES_PROD42623,2,2,196,4,4979,0,4294,15.97,N,186,235,A
42624,PROD042624,NOM_PROD42624,DES_PROD42624,3,1,37,5,5227,0,4554,14.8,N,35,44,A
42625,PROD042625,NOM_PROD42625,DES_PROD42625,4,3,150,2,3589,0,3057,17.41,N,142,180,A
42626,PROD042626,NOM_PROD42626,DES_PROD42626,4,3,137,5,3321,0,2898,14.61,N,130,164,I
42627,PROD042627,NOM_PROD42627,DES_PROD42627,1,3,15,4,2411,0,2090,15.39,N,14,18,A
42628,PROD042628,NOM_PROD42628,DES_PROD42628,1,1,286,5,3674,0,3090,18.91,S,271,343,I
42629,PROD042629,NOM_PROD42629,DES_PROD42629,5,1,92,3,4514,0,3777,19.53,S,87,110,I
42630,PROD042630,NOM_PROD42630,DES_PROD42630,4,2,234,4,5838,0,4936,18.29,N,222,280,A
42631,PROD042631,NOM_PROD42631,DES_PROD42631,2,2,424,1,4305,0,3651,17.92,S,402,508,I
42632,PROD042632,NOM_PROD42632,DES_PROD42632,4,2,199,4,4902,0,4259,15.1,N,189,238,A
42633,PROD042633,NOM_PROD42633,DES_PROD42633,1,1,403,1,3006,0,2708,11.04,N,382,483,I
42634,PROD042634,NOM_PROD42634,DES_PROD42634,5,2,285,3,5755,0,4927,16.81,S,270,342,I
42635,PROD042635,NOM_PROD42635,DES_PROD42635,4,2,56,2,5401,0,4728,14.25,S,53,67,I
42636,PROD042636,NOM_PROD42636,DES_PROD42636,3,3,265,1,5551,0,4777,16.21,S,251,318,A
42637,PROD042637,NOM_PROD42637,DES_PROD42637,5,3,125,5,5302,0,4817,10.08,N,118,150,A
42638,PROD042638,NOM_PROD42638,DES_PROD42638,5,3,322,5,5420,0,4526,19.77,S,305,386,A
42639,PROD042639,NOM_PROD42639,DES_PROD42639,3,3,368,5,5296,0,4769,11.07,S,349,441,I
42640,PROD042640,NOM_PROD42640,DES_PROD42640,1,3,207,4,4201,0,3538,18.75,S,196,248,I
42641,PROD042641,NOM_PROD42641,DES_PROD42641,1,3,271,4,2926,0,2486,17.72,N,257,325,I
42642,PROD042642,NOM_PROD42642,DES_PROD42642,4,3,25,4,5663,0,4928,14.92,N,23,30,I
42643,PROD042643,NOM_PROD42643,DES_PROD42643,3,2,284,5,2901,0,2502,15.96,N,269,340,A
42644,PROD042644,NOM_PROD42644,DES_PROD42644,5,1,233,1,3014,0,2673,12.79,S,221,279,I
42645,PROD042645,NOM_PROD42645,DES_PROD42645,1,2,20,4,2538,0,2193,15.75,N,19,24,A
42646,PROD042646,NOM_PROD42646,DES_PROD42646,1,2,463,5,3346,0,2925,14.42,S,439,555,A
42647,PROD042647,NOM_PROD42647,DES_PROD42647,5,3,361,3,4477,0,3828,16.98,S,342,433,A
42648,PROD042648,NOM_PROD42648,DES_PROD42648,5,2,63,2,5865,0,4898,19.76,N,59,75,A
42649,PROD042649,NOM_PROD42649,DES_PROD42649,1,2,476,4,5279,0,4738,11.43,N,452,571,I
42650,PROD042650,NOM_PROD42650,DES_PROD42650,2,1,169,3,4781,0,4318,10.74,S,160,202,A
42651,PROD042651,NOM_PROD42651,DES_PROD42651,1,3,171,5,2404,0,2169,10.86,N,162,205,A
42652,PROD042652,NOM_PROD42652,DES_PROD42652,3,1,388,3,2586,0,2213,16.89,N,368,465,I
42653,PROD042653,NOM_PROD42653,DES_PROD42653,1,1,348,5,4114,0,3529,16.58,N,330,417,I
42654,PROD042654,NOM_PROD42654,DES_PROD42654,5,1,480,3,5416,0,4544,19.2,S,456,576,A
42655,PROD042655,NOM_PROD42655,DES_PROD42655,3,3,153,1,2996,0,2568,16.69,N,145,183,A
42656,PROD042656,NOM_PROD42656,DES_PROD42656,1,3,408,2,5375,0,4491,19.7,S,387,489,A
42657,PROD042657,NOM_PROD42657,DES_PROD42657,1,1,461,1,5164,0,4502,14.71,S,437,553,I
42658,PROD042658,NOM_PROD42658,DES_PROD42658,1,3,451,2,3515,0,3120,12.67,S,428,541,A
42659,PROD042659,NOM_PROD42659,DES_PROD42659,5,3,294,2,4168,0,3735,11.61,N,279,352,A
42660,PROD042660,NOM_PROD42660,DES_PROD42660,4,3,134,1,5681,0,4867,16.74,S,127,160,A
42661,PROD042661,NOM_PROD42661,DES_PROD42661,1,3,63,1,3080,0,2795,10.21,S,59,75,I
42662,PROD042662,NOM_PROD42662,DES_PROD42662,1,1,114,5,3700,0,3180,16.36,N,108,136,A
42663,PROD042663,NOM_PROD42663,DES_PROD42663,5,2,372,3,3930,0,3334,17.9,S,353,446,A
42664,PROD042664,NOM_PROD42664,DES_PROD42664,5,2,145,3,2984,0,2575,15.92,N,137,174,A
42665,PROD042665,NOM_PROD42665,DES_PROD42665,5,3,93,3,3718,0,3145,18.23,N,88,111,I
42666,PROD042666,NOM_PROD42666,DES_PROD42666,4,3,384,3,2358,0,2052,14.95,S,364,460,A
42667,PROD042667,NOM_PROD42667,DES_PROD42667,5,1,295,1,5319,0,4515,17.82,N,280,354,I
42668,PROD042668,NOM_PROD42668,DES_PROD42668,3,3,495,3,3121,0,2617,19.27,S,470,594,I
42669,PROD042669,NOM_PROD42669,DES_PROD42669,2,1,495,3,3091,0,2596,19.08,S,470,594,I
42670,PROD042670,NOM_PROD42670,DES_PROD42670,2,1,15,4,4598,0,3999,14.99,N,14,18,A
42671,PROD042671,NOM_PROD42671,DES_PROD42671,5,3,81,4,2966,0,2482,19.52,S,76,97,A
42672,PROD042672,NOM_PROD42672,DES_PROD42672,2,1,355,3,2476,0,2218,11.64,S,337,426,I
42673,PROD042673,NOM_PROD42673,DES_PROD42673,5,1,97,3,2442,0,2038,19.83,N,92,116,I
42674,PROD042674,NOM_PROD42674,DES_PROD42674,2,2,142,4,4429,0,3760,17.8,S,134,170,I
42675,PROD042675,NOM_PROD42675,DES_PROD42675,5,1,389,4,4677,0,4087,14.44,N,369,466,A
42676,PROD042676,NOM_PROD42676,DES_PROD42676,5,1,58,1,3633,0,3286,10.57,S,55,69,A
42677,PROD042677,NOM_PROD42677,DES_PROD42677,3,1,499,1,4639,0,4062,14.22,S,474,598,A
42678,PROD042678,NOM_PROD42678,DES_PROD42678,1,2,180,5,4410,0,3733,18.15,S,171,216,I
42679,PROD042679,NOM_PROD42679,DES_PROD42679,1,1,34,3,4486,0,3778,18.76,N,32,40,A
42680,PROD042680,NOM_PROD42680,DES_PROD42680,2,2,104,4,3943,0,3357,17.47,S,98,124,I
42681,PROD042681,NOM_PROD42681,DES_PROD42681,4,3,248,1,3533,0,3102,13.9,S,235,297,I
42682,PROD042682,NOM_PROD42682,DES_PROD42682,1,2,343,1,2790,0,2457,13.58,S,325,411,A
42683,PROD042683,NOM_PROD42683,DES_PROD42683,4,1,145,5,4471,0,3785,18.13,N,137,174,I
42684,PROD042684,NOM_PROD42684,DES_PROD42684,4,3,62,4,3910,0,3362,16.32,N,58,74,I
42685,PROD042685,NOM_PROD42685,DES_PROD42685,5,2,294,5,3937,0,3464,13.67,S,279,352,I
42686,PROD042686,NOM_PROD42686,DES_PROD42686,5,2,95,5,3907,0,3550,10.08,N,90,114,I
42687,PROD042687,NOM_PROD42687,DES_PROD42687,4,2,96,3,2368,0,2136,10.87,N,91,115,I
42688,PROD042688,NOM_PROD42688,DES_PROD42688,5,3,385,3,2248,0,1973,13.94,N,365,462,I
42689,PROD042689,NOM_PROD42689,DES_PROD42689,1,2,45,1,2439,0,2203,10.72,N,42,54,I
42690,PROD042690,NOM_PROD42690,DES_PROD42690,2,3,57,5,5589,0,4863,14.94,N,54,68,I
42691,PROD042691,NOM_PROD42691,DES_PROD42691,1,2,305,1,5263,0,4539,15.96,N,289,366,A
42692,PROD042692,NOM_PROD42692,DES_PROD42692,5,3,153,4,3125,0,2639,18.45,N,145,183,I
42693,PROD042693,NOM_PROD42693,DES_PROD42693,2,2,112,1,5023,0,4494,11.79,N,106,134,I
42694,PROD042694,NOM_PROD42694,DES_PROD42694,2,2,174,2,5129,0,4430,15.78,N,165,208,I
42695,PROD042695,NOM_PROD42695,DES_PROD42695,4,2,27,2,4159,0,3479,19.55,N,25,32,I
42696,PROD042696,NOM_PROD42696,DES_PROD42696,1,2,28,4,4476,0,3887,15.17,N,26,33,A
42697,PROD042697,NOM_PROD42697,DES_PROD42697,2,1,223,5,3426,0,3019,13.5,N,211,267,I
42698,PROD042698,NOM_PROD42698,DES_PROD42698,1,3,480,5,4350,0,3784,14.97,N,456,576,A
42699,PROD042699,NOM_PROD42699,DES_PROD42699,1,2,470,1,5311,0,4675,13.62,S,446,564,A
42700,PROD042700,NOM_PROD42700,DES_PROD42700,2,3,339,1,3991,0,3398,17.48,N,322,406,I
42701,PROD042701,NOM_PROD42701,DES_PROD42701,4,1,23,2,3345,0,2789,19.96,N,21,27,A
42702,PROD042702,NOM_PROD42702,DES_PROD42702,4,1,328,2,2229,0,1969,13.23,N,311,393,A
42703,PROD042703,NOM_PROD42703,DES_PROD42703,5,3,213,5,2678,0,2242,19.49,S,202,255,I
42704,PROD042704,NOM_PROD42704,DES_PROD42704,4,1,479,4,5522,0,4803,14.97,S,455,574,I
42705,PROD042705,NOM_PROD42705,DES_PROD42705,3,3,231,2,5479,0,4614,18.75,S,219,277,I
42706,PROD042706,NOM_PROD42706,DES_PROD42706,3,1,140,3,3717,0,3344,11.18,N,133,168,A
42707,PROD042707,NOM_PROD42707,DES_PROD42707,3,1,458,2,4949,0,4207,17.65,S,435,549,A
42708,PROD042708,NOM_PROD42708,DES_PROD42708,4,2,149,5,3768,0,3166,19.04,N,141,178,I
42709,PROD042709,NOM_PROD42709,DES_PROD42709,2,3,292,1,5144,0,4355,18.13,N,277,350,A
42710,PROD042710,NOM_PROD42710,DES_PROD42710,5,1,83,5,5175,0,4317,19.88,S,78,99,I
42711,PROD042711,NOM_PROD42711,DES_PROD42711,2,3,218,5,3970,0,3596,10.42,N,207,261,I
42712,PROD042712,NOM_PROD42712,DES_PROD42712,4,3,76,4,3972,0,3495,13.66,N,72,91,A
42713,PROD042713,NOM_PROD42713,DES_PROD42713,3,1,201,4,4556,0,3848,18.4,S,190,241,A
42714,PROD042714,NOM_PROD42714,DES_PROD42714,1,2,153,1,5403,0,4808,12.38,N,145,183,I
42715,PROD042715,NOM_PROD42715,DES_PROD42715,4,2,134,4,5202,0,4624,12.5,S,127,160,A
42716,PROD042716,NOM_PROD42716,DES_PROD42716,3,3,122,5,2922,0,2579,13.31,N,115,146,A
42717,PROD042717,NOM_PROD42717,DES_PROD42717,3,1,131,2,3728,0,3137,18.87,N,124,157,A
42718,PROD042718,NOM_PROD42718,DES_PROD42718,4,3,351,4,5914,0,4988,18.58,S,333,421,I
42719,PROD042719,NOM_PROD42719,DES_PROD42719,5,2,53,2,3537,0,3137,12.77,S,50,63,A
42720,PROD042720,NOM_PROD42720,DES_PROD42720,1,2,273,2,5067,0,4224,19.97,N,259,327,I
42721,PROD042721,NOM_PROD42721,DES_PROD42721,4,1,482,3,3574,0,3103,15.19,S,457,578,A
42722,PROD042722,NOM_PROD42722,DES_PROD42722,3,3,57,5,4773,0,4216,13.23,N,54,68,I
42723,PROD042723,NOM_PROD42723,DES_PROD42723,3,1,267,2,2619,0,2346,11.64,N,253,320,A
42724,PROD042724,NOM_PROD42724,DES_PROD42724,1,2,190,1,2628,0,2366,11.11,S,180,228,A
42725,PROD042725,NOM_PROD42725,DES_PROD42725,2,2,291,3,4025,0,3647,10.39,N,276,349,A
42726,PROD042726,NOM_PROD42726,DES_PROD42726,5,2,38,1,4127,0,3561,15.92,S,36,45,I
42727,PROD042727,NOM_PROD42727,DES_PROD42727,2,3,186,5,3641,0,3044,19.63,N,176,223,A
42728,PROD042728,NOM_PROD42728,DES_PROD42728,4,3,429,2,2298,0,2067,11.19,S,407,514,A
42729,PROD042729,NOM_PROD42729,DES_PROD42729,3,2,141,2,5859,0,4999,17.22,N,133,169,I
42730,PROD042730,NOM_PROD42730,DES_PROD42730,5,1,469,3,3857,0,3270,17.97,S,445,562,I
42731,PROD042731,NOM_PROD42731,DES_PROD42731,5,1,447,4,4894,0,4143,18.15,S,424,536,I
42732,PROD042732,NOM_PROD42732,DES_PROD42732,3,1,94,1,4165,0,3586,16.15,S,89,112,I
42733,PROD042733,NOM_PROD42733,DES_PROD42733,3,1,389,2,3975,0,3518,13.0,N,369,466,A
42734,PROD042734,NOM_PROD42734,DES_PROD42734,1,1,82,2,4060,0,3419,18.77,N,77,98,I
42735,PROD042735,NOM_PROD42735,DES_PROD42735,2,3,103,2,2961,0,2494,18.75,N,97,123,A
42736,PROD042736,NOM_PROD42736,DES_PROD42736,5,2,325,3,5612,0,4815,16.56,S,308,390,I
42737,PROD042737,NOM_PROD42737,DES_PROD42737,3,3,393,1,4562,0,3937,15.9,N,373,471,I
42738,PROD042738,NOM_PROD42738,DES_PROD42738,2,2,334,2,4972,0,4428,12.3,S,317,400,A
42739,PROD042739,NOM_PROD42739,DES_PROD42739,4,1,245,4,4404,0,3741,17.73,S,232,294,I
42740,PROD042740,NOM_PROD42740,DES_PROD42740,3,3,37,4,4175,0,3633,14.92,N,35,44,I
42741,PROD042741,NOM_PROD42741,DES_PROD42741,5,3,481,1,5882,0,4989,17.9,S,456,577,A
42742,PROD042742,NOM_PROD42742,DES_PROD42742,3,1,413,3,4442,0,4035,10.09,N,392,495,I
42743,PROD042743,NOM_PROD42743,DES_PROD42743,1,1,385,4,2786,0,2432,14.57,S,365,462,A
42744,PROD042744,NOM_PROD42744,DES_PROD42744,2,3,84,1,2803,0,2399,16.88,N,79,100,A
42745,PROD042745,NOM_PROD42745,DES_PROD42745,5,3,2,5,4342,0,3673,18.23,S,1,2,I
42746,PROD042746,NOM_PROD42746,DES_PROD42746,5,2,91,4,3663,0,3285,11.51,S,86,109,I
42747,PROD042747,NOM_PROD42747,DES_PROD42747,4,2,102,4,5225,0,4567,14.41,N,96,122,I
42748,PROD042748,NOM_PROD42748,DES_PROD42748,1,2,104,3,3908,0,3492,11.94,S,98,124,I
42749,PROD042749,NOM_PROD42749,DES_PROD42749,5,1,239,4,4962,0,4221,17.56,N,227,286,I
42750,PROD042750,NOM_PROD42750,DES_PROD42750,4,2,322,4,4487,0,3836,16.99,S,305,386,A
42751,PROD042751,NOM_PROD42751,DES_PROD42751,2,1,134,5,2402,0,2074,15.86,S,127,160,I
42752,PROD042752,NOM_PROD42752,DES_PROD42752,5,3,262,1,4063,0,3394,19.74,N,248,314,I
42753,PROD042753,NOM_PROD42753,DES_PROD42753,2,3,459,5,5591,0,4958,12.78,S,436,550,A
42754,PROD042754,NOM_PROD42754,DES_PROD42754,2,1,247,1,2907,0,2552,13.92,S,234,296,I
42755,PROD042755,NOM_PROD42755,DES_PROD42755,5,2,125,2,4975,0,4218,17.95,S,118,150,I
42756,PROD042756,NOM_PROD42756,DES_PROD42756,5,2,84,4,3034,0,2685,13.02,N,79,100,I
42757,PROD042757,NOM_PROD42757,DES_PROD42757,4,3,361,3,4481,0,3813,17.53,S,342,433,A
42758,PROD042758,NOM_PROD42758,DES_PROD42758,4,1,429,3,3976,0,3548,12.08,S,407,514,I
42759,PROD042759,NOM_PROD42759,DES_PROD42759,3,2,221,5,4635,0,4060,14.17,S,209,265,I
42760,PROD042760,NOM_PROD42760,DES_PROD42760,1,1,13,2,3283,0,2851,15.17,N,12,15,A
42761,PROD042761,NOM_PROD42761,DES_PROD42761,2,2,30,2,5572,0,4949,12.6,N,28,36,A
42762,PROD042762,NOM_PROD42762,DES_PROD42762,2,2,92,4,3888,0,3443,12.94,S,87,110,I
42763,PROD042763,NOM_PROD42763,DES_PROD42763,5,3,289,3,2588,0,2210,17.14,N,274,346,A
42764,PROD042764,NOM_PROD42764,DES_PROD42764,5,3,210,1,3141,0,2666,17.84,N,199,252,A
42765,PROD042765,NOM_PROD42765,DES_PROD42765,5,1,492,5,3458,0,3060,13.02,N,467,590,A
42766,PROD042766,NOM_PROD42766,DES_PROD42766,3,1,32,2,3101,0,2776,11.74,S,30,38,I
42767,PROD042767,NOM_PROD42767,DES_PROD42767,3,2,155,2,2776,0,2442,13.68,N,147,186,I
42768,PROD042768,NOM_PROD42768,DES_PROD42768,1,2,329,1,4494,0,3980,12.92,N,312,394,A
42769,PROD042769,NOM_PROD42769,DES_PROD42769,5,3,440,2,3447,0,3096,11.35,N,418,528,A
42770,PROD042770,NOM_PROD42770,DES_PROD42770,5,3,190,2,5680,0,4743,19.77,S,180,228,I
42771,PROD042771,NOM_PROD42771,DES_PROD42771,2,2,470,1,4712,0,4137,13.9,S,446,564,A
42772,PROD042772,NOM_PROD42772,DES_PROD42772,1,3,403,2,4926,0,4136,19.12,N,382,483,I
42773,PROD042773,NOM_PROD42773,DES_PROD42773,5,3,289,4,4987,0,4270,16.81,S,274,346,I
42774,PROD042774,NOM_PROD42774,DES_PROD42774,3,2,415,3,5754,0,4874,18.07,S,394,498,A
42775,PROD042775,NOM_PROD42775,DES_PROD42775,4,2,286,4,3066,0,2583,18.71,S,271,343,A
42776,PROD042776,NOM_PROD42776,DES_PROD42776,1,2,223,5,3046,0,2593,17.48,N,211,267,A
42777,PROD042777,NOM_PROD42777,DES_PROD42777,3,2,308,4,2661,0,2340,13.74,N,292,369,I
42778,PROD042778,NOM_PROD42778,DES_PROD42778,5,2,301,1,3797,0,3236,17.36,N,285,361,A
42779,PROD042779,NOM_PROD42779,DES_PROD42779,4,2,404,1,5089,0,4425,15.02,S,383,484,I
42780,PROD042780,NOM_PROD42780,DES_PROD42780,2,2,292,4,2735,0,2359,15.98,S,277,350,A
42781,PROD042781,NOM_PROD42781,DES_PROD42781,5,1,166,3,4891,0,4139,18.18,S,157,199,I
42782,PROD042782,NOM_PROD42782,DES_PROD42782,5,2,387,5,2332,0,1993,17.04,N,367,464,I
42783,PROD042783,NOM_PROD42783,DES_PROD42783,4,3,202,3,2827,0,2421,16.77,S,191,242,I
42784,PROD042784,NOM_PROD42784,DES_PROD42784,5,3,241,5,5050,0,4415,14.39,S,228,289,A
42785,PROD042785,NOM_PROD42785,DES_PROD42785,1,3,115,2,3943,0,3481,13.28,N,109,138,I
42786,PROD042786,NOM_PROD42786,DES_PROD42786,1,1,500,3,2212,0,1952,13.37,N,475,600,A
42787,PROD042787,NOM_PROD42787,DES_PROD42787,3,3,369,4,2419,0,2168,11.59,S,350,442,A
42788,PROD042788,NOM_PROD42788,DES_PROD42788,5,1,496,4,4302,0,3672,17.17,S,471,595,I
42789,PROD042789,NOM_PROD42789,DES_PROD42789,1,2,9,2,4446,0,3916,13.54,N,8,10,I
42790,PROD042790,NOM_PROD42790,DES_PROD42790,3,1,313,2,4781,0,4225,13.16,N,297,375,A
42791,PROD042791,NOM_PROD42791,DES_PROD42791,2,1,113,1,4113,0,3508,17.26,N,107,135,A
42792,PROD042792,NOM_PROD42792,DES_PROD42792,4,3,77,1,4584,0,3879,18.19,S,73,92,I
42793,PROD042793,NOM_PROD42793,DES_PROD42793,3,1,65,2,3411,0,3098,10.11,S,61,78,I
42794,PROD042794,NOM_PROD42794,DES_PROD42794,5,3,117,2,5576,0,4935,12.99,S,111,140,A
42795,PROD042795,NOM_PROD42795,DES_PROD42795,1,2,261,3,5357,0,4587,16.79,N,247,313,A
42796,PROD042796,NOM_PROD42796,DES_PROD42796,5,3,235,3,3977,0,3553,11.95,S,223,282,I
42797,PROD042797,NOM_PROD42797,DES_PROD42797,4,1,261,2,3413,0,2922,16.83,N,247,313,I
42798,PROD042798,NOM_PROD42798,DES_PROD42798,5,3,261,2,4069,0,3455,17.8,S,247,313,A
42799,PROD042799,NOM_PROD42799,DES_PROD42799,2,1,220,4,2578,0,2183,18.11,N,209,264,I
42800,PROD042800,NOM_PROD42800,DES_PROD42800,5,1,481,4,4551,0,3884,17.19,N,456,577,I
42801,PROD042801,NOM_PROD42801,DES_PROD42801,4,2,50,4,5134,0,4454,15.28,N,47,60,I
42802,PROD042802,NOM_PROD42802,DES_PROD42802,3,2,244,4,3586,0,3175,12.97,S,231,292,A
42803,PROD042803,NOM_PROD42803,DES_PROD42803,2,3,12,4,3547,0,3050,16.31,N,11,14,I
42804,PROD042804,NOM_PROD42804,DES_PROD42804,1,2,409,4,3074,0,2712,13.36,S,388,490,A
42805,PROD042805,NOM_PROD42805,DES_PROD42805,5,3,258,2,4024,0,3529,14.05,S,245,309,I
42806,PROD042806,NOM_PROD42806,DES_PROD42806,1,2,176,2,3878,0,3431,13.05,S,167,211,A
42807,PROD042807,NOM_PROD42807,DES_PROD42807,4,3,76,3,2811,0,2343,19.98,S,72,91,I
42808,PROD042808,NOM_PROD42808,DES_PROD42808,2,1,442,2,2943,0,2654,10.91,S,419,530,I
42809,PROD042809,NOM_PROD42809,DES_PROD42809,2,2,91,4,4533,0,3817,18.76,S,86,109,A
42810,PROD042810,NOM_PROD42810,DES_PROD42810,5,1,158,5,4820,0,4047,19.11,S,150,189,I
42811,PROD042811,NOM_PROD42811,DES_PROD42811,5,3,153,1,3102,0,2762,12.32,S,145,183,I
42812,PROD042812,NOM_PROD42812,DES_PROD42812,2,1,254,4,2877,0,2539,13.34,S,241,304,I
42813,PROD042813,NOM_PROD42813,DES_PROD42813,5,2,248,1,2709,0,2330,16.29,S,235,297,I
42814,PROD042814,NOM_PROD42814,DES_PROD42814,2,1,473,3,5102,0,4412,15.66,N,449,567,A
42815,PROD042815,NOM_PROD42815,DES_PROD42815,4,2,306,1,2915,0,2440,19.47,S,290,367,I
42816,PROD042816,NOM_PROD42816,DES_PROD42816,2,2,358,3,2812,0,2515,11.83,N,340,429,I
42817,PROD042817,NOM_PROD42817,DES_PROD42817,4,1,372,5,4226,0,3683,14.77,N,353,446,I
42818,PROD042818,NOM_PROD42818,DES_PROD42818,1,2,267,4,3677,0,3261,12.78,N,253,320,I
42819,PROD042819,NOM_PROD42819,DES_PROD42819,3,1,446,2,5245,0,4527,15.88,N,423,535,I
42820,PROD042820,NOM_PROD42820,DES_PROD42820,4,1,226,1,3327,0,2820,18.0,S,214,271,I
42821,PROD042821,NOM_PROD42821,DES_PROD42821,5,3,41,3,3803,0,3202,18.8,N,38,49,A
42822,PROD042822,NOM_PROD42822,DES_PROD42822,3,3,225,3,3722,0,3275,13.65,S,213,270,A
42823,PROD042823,NOM_PROD42823,DES_PROD42823,1,3,468,3,3090,0,2668,15.83,S,444,561,I
42824,PROD042824,NOM_PROD42824,DES_PROD42824,3,3,328,3,4955,0,4145,19.56,S,311,393,A
42825,PROD042825,NOM_PROD42825,DES_PROD42825,3,3,487,4,3650,0,3308,10.34,S,462,584,I
42826,PROD042826,NOM_PROD42826,DES_PROD42826,3,2,81,5,4058,0,3576,13.49,N,76,97,I
42827,PROD042827,NOM_PROD42827,DES_PROD42827,2,3,414,2,3975,0,3556,11.81,S,393,496,A
42828,PROD042828,NOM_PROD42828,DES_PROD42828,5,2,498,2,3174,0,2711,17.09,S,473,597,A
42829,PROD042829,NOM_PROD42829,DES_PROD42829,3,3,224,2,3429,0,3092,10.92,S,212,268,A
42830,PROD042830,NOM_PROD42830,DES_PROD42830,1,1,48,4,5476,0,4666,17.36,S,45,57,I
42831,PROD042831,NOM_PROD42831,DES_PROD42831,5,2,406,2,2667,0,2246,18.75,N,385,487,I
42832,PROD042832,NOM_PROD42832,DES_PROD42832,5,1,421,3,2515,0,2248,11.89,N,399,505,A
